,X,user,date,source,retweets,tweet,followers,statuses,listed,friends,source_cleaned,tweettopic
3586,3586,RSApolitics,Fri  01 Mar 2013 19:59:24 +0000,News24 Android App,0,Legal advice sought over North West water http://t.co/9Rlfw3ov6O (Sent via News24 BlackBerry app),15886,15114,162,3328,Android,Blackberry
3587,3587,jackjefferson68,Fri  01 Mar 2013 20:08:02 +0000,News24 Android App,0,@adelletwit More power cuts expected for Alberton http://t.co/3o5o72HjiQ (Sent via News24 BlackBerry app),7,61,0,21,Android,Blackberry
3588,3588,Na3nti,Fri  01 Mar 2013 20:11:11 +0000,News24 Android App,0,7 benefits of being in love http://t.co/XzLxH1738A (Sent via News24 BlackBerry app),3,22,0,41,Android,Blackberry
3589,3589,MboBW,Fri  01 Mar 2013 20:12:42 +0000,News24 Android App,0,"Phane? ""94kg of caterpillars seized at airport"" http://t.co/5EvhWeielO (Sent via News24 BlackBerry app)",156,2275,1,276,Android,Blackberry
3590,3590,Syphonix91,Fri  01 Mar 2013 20:14:07 +0000,News24 Android App,0,Ex-5FM DJ Phil Wright found dead http://t.co/ChhFHHsz9N (Sent via News24 BlackBerry app),19,121,0,76,Android,Blackberry
3591,3591,Syphonix91,Fri  01 Mar 2013 20:15:24 +0000,News24 Android App,0,SANZAR: Bulls 'try' no try http://t.co/hhGV3rBo0l (Sent via News24 BlackBerry app),19,122,0,76,Android,Blackberry
3592,3592,MichelinaMicky,Fri  01 Mar 2013 20:17:53 +0000,News24 Android App,0,Brutality case: Suspects to stay in custody http://t.co/WEYeoMKpZu (Sent via News24 BlackBerry app),0,1,0,2,Android,Blackberry
3593,3593,oguguo28,Fri  01 Mar 2013 20:28:45 +0000,News24 Android App,0,Who Killed These People and Why? http://t.co/0f6HJoGrGJ (Sent via News24 BlackBerry app),1,47,0,2,Android,Blackberry
3594,3594,mmakgomomogoane,Fri  01 Mar 2013 20:30:43 +0000,News24 Android App,0,Premier pledges support for taxi driver's son http://t.co/HLkdj4WBkO (Sent via News24 BlackBerry app),5,35,0,12,Android,Blackberry
3595,3595,marcovr93,Fri  01 Mar 2013 20:35:02 +0000,News24 Android App,0,Suspected rhino poachers stay in custody http://t.co/C0qdU1wfix (Sent via News24 BlackBerry app),34,1426,0,152,Android,Blackberry
3596,3596,salimsani18,Fri  01 Mar 2013 20:35:17 +0000,News24 Android App,0,Court clears Jonathan for 2015 election http://t.co/HiuwrMag8q (Sent via News24 BlackBerry app),39,372,0,105,Android,Blackberry
3597,3597,RuqRuqayya,Fri  01 Mar 2013 20:35:43 +0000,News24 Android App,0,Mars rover analysing Mars rock http://t.co/GV0zVKKKJ4 (Sent via News24 BlackBerry app),0,1,0,3,Android,Blackberry
3598,3598,salimsani18,Fri  01 Mar 2013 20:36:44 +0000,News24 Android App,0,APC donates N200m to Boko Haram victims http://t.co/oqyIc9cbrl (Sent via News24 BlackBerry app),39,373,0,105,Android,Blackberry
3600,3600,AbisoDanna,Fri  01 Mar 2013 20:40:23 +0000,News24 Android App,0,Court clears Jonathan for 2015 election http://t.co/tpQDhyfLBT (Sent via News24 BlackBerry app),15,130,0,131,Android,Blackberry
3601,3601,lastdone,Fri  01 Mar 2013 20:51:15 +0000,News24 Android App,0,Kim Kardashian  Kanye moving to Paris http://t.co/l1kKDxc404 (Sent via News24 BlackBerry app),5,20,0,13,Android,Blackberry
3602,3602,lastdone,Fri  01 Mar 2013 20:51:55 +0000,News24 Android App,0,Chris Brown: I regret attacking Rihanna http://t.co/5viK3iyWMv (Sent via News24 BlackBerry app),5,21,0,13,Android,Blackberry
3603,3603,divaneny22,Fri  01 Mar 2013 21:08:40 +0000,News24 Android App,0,APC donates N200m to Boko Haram victims http://t.co/qpeH5P1G2F (Sent via News24 BlackBerry app),5,9,0,54,Android,Blackberry
3604,3604,odette_roper,Fri  01 Mar 2013 21:17:57 +0000,News24 Android App,0,"Yuck!!! 

94kg of caterpillars seized at airport http://t.co/zHNUbo1U5f (Sent via News24 BlackBerry app)",498,1560,10,307,Android,Blackberry
3605,3605,divaneny22,Fri  01 Mar 2013 21:18:45 +0000,News24 Android App,0,Giggs signs new one-year deal http://t.co/5KpQ8JJwQR (Sent via News24 BlackBerry app),5,10,0,54,Android,Blackberry
3606,3606,FowosereOrobo,Fri  01 Mar 2013 21:54:19 +0000,News24 Android App,0,Hip hop act  Damino Damoche shot dead http://t.co/1YT3zE922A (Sent via News24 BlackBerry app),2,9,0,20,Android,Blackberry
3607,3607,agathaos1,Fri  01 Mar 2013 21:56:27 +0000,News24 Android App,0,Okay: Court postpones sentence http://t.co/uPUBKy1eos (Sent via News24 BlackBerry app),2,2,0,12,Android,Blackberry
3608,3608,MaKhumzee,Fri  01 Mar 2013 22:21:39 +0000,News24 Android App,0,94kg of caterpillars seized at airport http://t.co/rUcRE3HoP0 (Sent via News24 BlackBerry app),106,2969,0,281,Android,Blackberry
3609,3609,ngdesire,Fri  01 Mar 2013 22:23:23 +0000,News24 Android App,0,Kim Kardashian  Kanye moving to Paris http://t.co/sJAGYhjuw5 (Sent via News24 BlackBerry app),1826,6385,2,1958,Android,Blackberry
3610,3610,ngdesire,Fri  01 Mar 2013 22:24:50 +0000,News24 Android App,0,Ja Rule back in jail http://t.co/DGROCqvmBk (Sent via News24 BlackBerry app),1826,6386,2,1958,Android,Blackberry
3611,3611,ngdesire,Fri  01 Mar 2013 22:27:10 +0000,News24 Android App,0,Rihanna granted restraining order http://t.co/VhL7ASypOQ (Sent via News24 BlackBerry app),1826,6387,2,1958,Android,Blackberry
3612,3612,koena23,Fri  01 Mar 2013 22:46:59 +0000,News24 Android App,0,Price hikes 'threaten' food security http://t.co/fHu3GEuJxc (Sent via News24 BlackBerry app),103,2488,0,100,Android,Blackberry
4037,4037,walid_a_kamal,Fri  01 Mar 2013 19:05:08 +0000,Plume??for??Android,0,"BlackBerry Z10 gets first software update  with 5 improvements

http://t.co/B6WEbSojsc",846,10418,3,425,Android,Blackberry
4052,4052,konyinsol_A,Fri  01 Mar 2013 20:21:23 +0000,Plume??for??Android,0,"U sha b sold for #100 mtn ??@yoitsdeuce Cc konyinsol_A ""@Iam_volltz: Cc that ur friend you Can Sell for a blackberry charger ?""??",1360,28661,8,1080,Android,Blackberry
4056,4056,BadSkinWavyHair,Fri  01 Mar 2013 21:01:21 +0000,Plume??for??Android,0,We got pau gasol for a blackberry trackball and some mcchickens,1341,203303,28,826,Android,Blackberry
4078,4078,stannyHA,Fri  01 Mar 2013 23:13:35 +0000,Plume??for??Android,0,#BlackBerry 10 tablet rumour quashed  PlayBook users awaiting #BB10 update. http://t.co/5Fj6OzItFe #tech,429,47515,8,240,Android,Blackberry
6345,6345,_DTFL,Fri  01 Mar 2013 18:42:13 +0000,TweetCaster for Android,0,I want a Blackberry,352,13065,8,486,Android,Blackberry
6350,6350,FrontMasterFlex,Fri  01 Mar 2013 19:06:22 +0000,TweetCaster for Android,0,Son. Blackberry lemonade from Einsteins is sooooo GOOD!,561,57701,8,380,Android,Blackberry
6355,6355,kingnugs,Fri  01 Mar 2013 19:26:13 +0000,TweetCaster for Android,0,Lol sorry b Ay's car swallowed my blackberry  just got it back. Nah I'm out now with sam nd some others  I'll holla when I get into sch.,143,861,0,112,Android,Blackberry
6360,6360,pdon1978,Fri  01 Mar 2013 19:39:58 +0000,TweetCaster for Android,0,@BuffSausageKing @FZBones62 blackberry brandy reminds me of getting hammered at bills when I was a teen #livingtheLackawannalifestyle,73,3302,0,489,Android,Blackberry
6364,6364,mytechood,Fri  01 Mar 2013 20:12:47 +0000,TweetCaster for Android,0,BlackBerry Z10 gets first software update  with 5 improvements http://t.co/gLLZHimPgw via @gigaom #BBRY #Blackberry #B10 #Z10,13,78,0,53,Android,Blackberry
6367,6367,SantanaDaDawg,Fri  01 Mar 2013 20:17:40 +0000,TweetCaster for Android,0,@Tomdristhood Go flush your blackberry in the toilet! XD,221,1008,0,228,Android,Blackberry
6368,6368,324_LadySanchez,Fri  01 Mar 2013 20:21:10 +0000,TweetCaster for Android,0,How ironic my bae been wanting a black berry &amp; his touch screen phone get stolen &amp;&amp; he end up w/ a blackberry !,785,53355,1,686,Android,Blackberry
6373,6373,MegaMaine,Fri  01 Mar 2013 20:28:23 +0000,TweetCaster for Android,0,@_Gitanita @BAlex_Black so yall don't luh me no mo  cool I got old biddies anyway *pulls out old blackberry and scrolls throu bbm*,144,27856,2,243,Android,Blackberry
6377,6377,itzNuksblaze,Fri  01 Mar 2013 20:55:53 +0000,TweetCaster for Android,0,@kanye_west_son eeerrrmmm....dey can block ma blackberry too wai.jux need to go to their offices,676,56826,5,582,Android,Blackberry
6380,6380,scoffer,Fri  01 Mar 2013 21:02:04 +0000,TweetCaster for Android,0,Adventures of a BlackBerry virgin part 1 ?€? The Blackberry Hub - http://t.co/QszcMRdYdU,312,10861,12,512,Android,Blackberry
6381,6381,Sirius_216,Fri  01 Mar 2013 21:02:43 +0000,TweetCaster for Android,0,Bouta go cop this blackberry tho,272,14818,1,259,Android,Blackberry
6382,6382,TerriShana,Fri  01 Mar 2013 21:04:02 +0000,TweetCaster for Android,0,Over this phone....I want that New blackberry!!,153,9444,0,134,Android,Blackberry
6404,6404,Rojohead_beauty,Fri  01 Mar 2013 22:54:36 +0000,TweetCaster for Android,0,No more blackberry! Thank you God! Lol.,217,6105,0,254,Android,Blackberry
6407,6407,nexjenn,Fri  01 Mar 2013 23:05:09 +0000,TweetCaster for Android,0,@ThunderS7ruck I thought you got rid of that stupid blackberry!!,122,4511,0,48,Android,Blackberry
6818,6818,_WSBG,Fri  01 Mar 2013 19:19:24 +0000,twicca,0,Thought bout trading for the new blackberry tho,2452,62082,80,257,Android,Blackberry
6837,6837,OfficiallyELO,Fri  01 Mar 2013 21:32:21 +0000,Twidroyd for Android,0,Blackberry molasses....hahaaaaa,774,23359,8,1173,Android,Blackberry
6883,6883,TommyP365,Fri  01 Mar 2013 18:40:10 +0000,Twitter for Android,0,"2007 is thrilled to hear it! #goodluckwiththat ""@BlackBerry: Less than one month until #BlackBerry10 makes its debut in the #USA.""",472,13051,11,221,Android,Blackberry
6884,6884,robbartlett75,Fri  01 Mar 2013 18:40:37 +0000,Twitter for Android,0,@mattpye69 they gave me a BlackBerry Curve. feels like I'm back in the 90s. otherwise all good. Best to you all,54,132,0,175,Android,Blackberry
6885,6885,masontye1,Fri  01 Mar 2013 18:40:38 +0000,Twitter for Android,0,Just got my new phone and I don't know if I like it I might go back to blackberry,79,30,0,127,Android,Blackberry
6887,6887,mmc_21_,Fri  01 Mar 2013 18:41:03 +0000,Twitter for Android,0,Leaving the blackberry world! #Finally,188,654,0,302,Android,Blackberry
6889,6889,uKNO_iROC,Fri  01 Mar 2013 18:41:10 +0000,Twitter for Android,0,"""@KvonBerrenger: Get us 2 of em RT @uKNO_iROC: I wonder what that # BlackBerry 10 be like"" fuck that",8034,97440,84,4890,Android,Blackberry
6892,6892,magikyul,Fri  01 Mar 2013 18:42:58 +0000,Twitter for Android,0,This 16 year old boy won't stop typing on his blackberry and it is so annoying.,483,71701,13,113,Android,Blackberry
6894,6894,timjob320,Fri  01 Mar 2013 18:44:30 +0000,Twitter for Android,0,Anyone have an old att blackberry phone sitting around they aren't using? Im in need of one. Will pay marginal dollar.,28,499,0,51,Android,Blackberry
6898,6898,RonWilli21,Fri  01 Mar 2013 18:46:19 +0000,Twitter for Android,0,@BlackBerry people are still getting excited over BlackBerry? I thought they were extinct..... Haha,505,8422,1,432,Android,Blackberry
6899,6899,abbiedoc,Fri  01 Mar 2013 18:46:55 +0000,Twitter for Android,0,I love to break my blackberry's #such #a #twat,484,3301,0,1125,Android,Blackberry
6901,6901,TOPsSexSlave,Fri  01 Mar 2013 18:47:56 +0000,Twitter for Android,0,Getting the new BlackBerry.  Yayyy. Now I'll have the Galaxy S3 &amp; the Blackberry z10,820,20793,2,737,Android,Blackberry
6905,6905,sammydeboer_,Fri  01 Mar 2013 18:48:12 +0000,Twitter for Android,0,@alicecrofts_ I told you I lost the blackberry  try remembering-.-,239,4497,0,122,Android,Blackberry
6908,6908,OfficialRomie,Fri  01 Mar 2013 18:56:05 +0000,Twitter for Android,0,@BlackBerry Should I get the Curve or Blackberry10 or the Bold ;o,219,10330,0,206,Android,Blackberry
6910,6910,Sabrinajoedo,Fri  01 Mar 2013 18:56:37 +0000,Twitter for Android,0,New phone! New blackberry!:-P,429,607,0,1111,Android,Blackberry
6914,6914,buyericastuff,Fri  01 Mar 2013 18:57:17 +0000,Twitter for Android,0,@rcurtis_ i want them to update their shit i miss blackberry lol,348,4739,1,258,Android,Blackberry
6915,6915,LDAY_ASE,Fri  01 Mar 2013 18:57:49 +0000,Twitter for Android,0,Fuck this galaxy imma get that blackberry 10,216,2323,0,334,Android,Blackberry
6919,6919,irrelevantuser,Fri  01 Mar 2013 18:58:17 +0000,Twitter for Android,0,Who cares RT @BlackBerry: Less than one month until #BlackBerry10 makes its debut in the #USA. Find out details here: http://t.co/oeTt07uyCz,1070,36185,16,60,Android,Blackberry
6923,6923,PrettiDNTdoCOKE,Fri  01 Mar 2013 18:58:46 +0000,Twitter for Android,0,I kinda want the new BlackBerry 10 just to be different,354,5544,6,376,Android,Blackberry
6924,6924,liamjsanderson,Fri  01 Mar 2013 18:58:51 +0000,Twitter for Android,0,@Amscreen_Simon times must be hard if your working with the failing @UK_BlackBerry,50,418,1,124,Android,Blackberry
6927,6927,AlEssaSaraa,Fri  01 Mar 2013 18:59:55 +0000,Twitter for Android,0,I hope i can survive without my blackberry ;'(,299,9176,0,120,Android,Blackberry
6928,6928,iamjack98,Fri  01 Mar 2013 19:00:27 +0000,Twitter for Android,0,Being the 1% of twitter to never own a Blackberry,2140,5650,0,2193,Android,Blackberry
6932,6932,PrincessAnmol,Fri  01 Mar 2013 19:00:55 +0000,Twitter for Android,0,@PawGulati wtfffff i dont have my blackberry and dms dont work whatsapp me,675,19894,1,1956,Android,Blackberry
6933,6933,WhoRaven_,Fri  01 Mar 2013 19:01:58 +0000,Twitter for Android,0,I'm getting that new blackberry !! ,472,19952,0,404,Android,Blackberry
6934,6934,sabo21,Fri  01 Mar 2013 19:02:00 +0000,Twitter for Android,0,@SeanVanderbrook @itstimbennett @BlackBerry @Ryan_Mahoney I miss my keyboard so much,378,4344,2,323,Android,Blackberry
6937,6937,RuffaEscano,Fri  01 Mar 2013 19:03:12 +0000,Twitter for Android,0,Damn. My #blackberry is lowbatt. My extra phone is about to die with my #girls #formerteammates #teamninjas,91,1600,0,67,Android,Blackberry
6938,6938,halimatuskarim,Fri  01 Mar 2013 19:03:14 +0000,Twitter for Android,0,#marchwishlist blackberry 10,289,21338,1,266,Android,Blackberry
6939,6939,moe_doee,Fri  01 Mar 2013 19:03:25 +0000,Twitter for Android,0,Blackberry tryna comeback.,263,3763,1,258,Android,Blackberry
6947,6947,AlEssaSaraa,Fri  01 Mar 2013 19:05:36 +0000,Twitter for Android,0,Ohhhh my god life is hard without a blackberry!!!!!,299,9178,0,120,Android,Blackberry
6948,6948,xManour,Fri  01 Mar 2013 19:05:52 +0000,Twitter for Android,0,One day without my blackberry feels awkward..,922,30577,3,781,Android,Blackberry
6949,6949,THELASTMIMZY_,Fri  01 Mar 2013 19:06:33 +0000,Twitter for Android,0,"""@_Naydean: its a blackberry? let it go mate."" Better than your phone",713,55540,14,376,Android,Blackberry
6950,6950,Strad_Live,Fri  01 Mar 2013 19:06:42 +0000,Twitter for Android,0,Blackberry 10? What can you do BBM?,410,9724,0,445,Android,Blackberry
6956,6956,BeMarshall,Fri  01 Mar 2013 19:08:25 +0000,Twitter for Android,0,Just saw a promoted tweet for BlackBerry 10.  how irrelevant are blackberrys now. Didnt even know they were still around. #pointlesstweet,64,1746,0,255,Android,Blackberry
6957,6957,Gerry_White,Fri  01 Mar 2013 19:08:35 +0000,Twitter for Android,0,Less than one month until #BlackBerry10 makes its debut in the #USA. Find out details here: http://t.co/UjhPF2kYEA,80,1563,0,52,Android,Blackberry
6964,6964,_CusImQuirky_,Fri  01 Mar 2013 19:11:09 +0000,Twitter for Android,0,If you have a blackberry  then you will know how happy i am to have a new phone that isnt a blackberry. About time,333,302,1,503,Android,Blackberry
6969,6969,ronil_06,Fri  01 Mar 2013 19:12:18 +0000,Twitter for Android,0,Im gona miss my bb #blackberry #somanymomories #bbm :(,60,380,0,83,Android,Blackberry
6973,6973,Emmy891,Fri  01 Mar 2013 19:12:56 +0000,Twitter for Android,0,"Na wetin ur 1st son go do u ""@Adeyem_i: Cc @Emmy891 RT @Questionnier: Cc that ur friend you Can Sell for a blackberry charger ?""""",1472,143052,10,986,Android,Blackberry
6974,6974,collinslc,Fri  01 Mar 2013 19:13:19 +0000,Twitter for Android,0,@DstrdlyDan this was just for u  nobody else has one. RT@BlackBerry: Less than one month until #BlackBerry10 makes its debut in the #USA.,58,1886,0,76,Android,Blackberry
6976,6976,kittymaggiecat,Fri  01 Mar 2013 19:14:04 +0000,Twitter for Android,0,@Marco_AFTMtx blackberry will mess you up in life you won't get it back to how it used to be,843,39882,3,634,Android,Blackberry
6979,6979,btsloane,Fri  01 Mar 2013 19:15:14 +0000,Twitter for Android,0,"RT""@BlackBerry: Less than a month until #BlackBerry10 makes USA debut.""-Rumor is that nylon string will actually be provided w/ this tin can",41,1818,0,115,Android,Blackberry
6980,6980,livs_11,Fri  01 Mar 2013 19:15:33 +0000,Twitter for Android,0,I love my new phone so much better than the blackberry,336,5747,0,291,Android,Blackberry
6982,6982,Mitchel09111995,Fri  01 Mar 2013 19:15:53 +0000,Twitter for Android,0,Lol BlackBerry thee http://t.co/xVKcqQcnKX,113,3283,0,287,Android,Blackberry
6985,6985,rb_fin,Fri  01 Mar 2013 19:16:57 +0000,Twitter for Android,0,Will @TradeKing have blackberry app coming for the new phones?,53,363,1,176,Android,Blackberry
6988,6988,El_BlackHbk,Fri  01 Mar 2013 19:18:19 +0000,Twitter for Android,0,Blackberry?,221,5264,0,234,Android,Blackberry
6990,6990,EastGotBeats,Fri  01 Mar 2013 19:19:04 +0000,Twitter for Android,0,Blackberry hanging on for dear life!,324,4794,3,297,Android,Blackberry
6993,6993,Launch48Exeter,Fri  01 Mar 2013 19:19:44 +0000,Twitter for Android,0,RIM's BlackBerry challenge: the people who are staying - and who have left http://t.co/YltuDmaPpH #tech #blackberry,189,333,2,458,Android,Blackberry
6996,6996,Jodie_wild_97,Fri  01 Mar 2013 19:21:34 +0000,Twitter for Android,0,@katejenkin_ no I wanted someone with a blackberry haha !! Xxxx,269,3066,0,473,Android,Blackberry
6998,6998,JanaSalmane,Fri  01 Mar 2013 19:21:43 +0000,Twitter for Android,0,Life was so much easier when Apple and Blackberry were just fruits !,49,540,0,98,Android,Blackberry
7001,7001,faizalk123,Fri  01 Mar 2013 19:22:38 +0000,Twitter for Android,0,@BlackBerry I got z10 today.,8,7,0,14,Android,Blackberry
7003,7003,ZxAxify,Fri  01 Mar 2013 19:22:45 +0000,Twitter for Android,0,Finally got a new phone!! Goodbye shitty blackberry  hello HTC ;D,6,34,0,17,Android,Blackberry
7006,7006,meaghanbailey,Fri  01 Mar 2013 19:23:16 +0000,Twitter for Android,0,Blackberry  stop trying to be relevant. Ain't nobody wanna see that on their tl.,138,2803,0,272,Android,Blackberry
7008,7008,faizalk123,Fri  01 Mar 2013 19:23:55 +0000,Twitter for Android,0,@BlackBerry I got z10. But I have to learn more about it.,8,8,0,14,Android,Blackberry
7011,7011,TheIMYFather,Fri  01 Mar 2013 19:24:01 +0000,Twitter for Android,0,@crackberrykevin did you do a tutorial on the calculator? It has so much to offer and has so much built in. #ftw #winning #blackberry #z10,613,24248,12,462,Android,Blackberry
7014,7014,swtsty,Fri  01 Mar 2013 19:24:43 +0000,Twitter for Android,0,"""@Questionnier: Cc that ur friend you Can Sell for a blackberry charger ?""@hipzyi05",607,18241,3,322,Android,Blackberry
7016,7016,BradDickherber,Fri  01 Mar 2013 19:25:03 +0000,Twitter for Android,0,@kennydodson did you have the new blackberry?,78,736,0,122,Android,Blackberry
7020,7020,CragerMeister,Fri  01 Mar 2013 19:27:00 +0000,Twitter for Android,0,Someone bring me a blackberry peach rockstar :'(,102,7494,0,62,Android,Blackberry
7024,7024,WhitneyyElijahh,Fri  01 Mar 2013 19:28:10 +0000,Twitter for Android,0,I wish I still had a blackberry.those things made it through everything #unbreakable,126,2276,0,99,Android,Blackberry
7029,7029,AbhyudayaR,Fri  01 Mar 2013 19:29:06 +0000,Twitter for Android,0,BlackBerry Issues Update for BlackBerry 10 with Battery Life  Camera Improvements http://t.co/sxw1AOcvYs,68,1626,0,90,Android,Blackberry
7035,7035,xpreetiieboo_x,Fri  01 Mar 2013 19:30:28 +0000,Twitter for Android,0,My First Phone Was A BlackBerry,646,8970,0,275,Android,Blackberry
7039,7039,Rab_Live251,Fri  01 Mar 2013 19:31:40 +0000,Twitter for Android,0,Blackberry 10 looking marvelous,965,73231,21,804,Android,Blackberry
7042,7042,shnewmdad,Fri  01 Mar 2013 19:33:05 +0000,Twitter for Android,0,Canadian club dock 57 blackberry whiskey is my new liquor of choice,377,33080,1,356,Android,Blackberry
7043,7043,nateckennedy,Fri  01 Mar 2013 19:33:58 +0000,Twitter for Android,0,Was about to unsubscribe from Blackberry emails when I noticed you can WRITE THEM AN ACTUAL LETTER TO UNSUBSCRIBE FROM THEIR EMAILS! #fb,764,10588,45,1183,Android,Blackberry
7049,7049,harsee4all,Fri  01 Mar 2013 19:35:45 +0000,Twitter for Android,0,@BlackBerry i still dream for Z10 to be in my hand in next week... hope so my dream come true.,23,1569,0,63,Android,Blackberry
7050,7050,ThaRealbs,Fri  01 Mar 2013 19:36:41 +0000,Twitter for Android,0,"This mofo ===&gt; @Abruzzii94  ""@Iam_volltz: Cc that ur friend you Can Sell for a blackberry charger ?""",3158,13944,3,977,Android,Blackberry
7052,7052,Olapluswale,Fri  01 Mar 2013 19:37:32 +0000,Twitter for Android,0,"Y have more dan one? @Press_Play_: How many Blackberry phones do u have?""",1259,16145,2,989,Android,Blackberry
7055,7055,Bassant_Shaheen,Fri  01 Mar 2013 19:38:21 +0000,Twitter for Android,0,@SerahSalem admit it blackberry is a stupid phone,1106,10422,12,121,Android,Blackberry
7060,7060,kissykennysmatt,Fri  01 Mar 2013 19:40:26 +0000,Twitter for Android,0,Blackberry Users Are Pregnant,1183,68043,13,590,Android,Blackberry
7064,7064,katiegalloway_,Fri  01 Mar 2013 19:50:13 +0000,Twitter for Android,0,trying to dry out my blackberry with a hair dryer  its not working:(((((,711,8563,3,1685,Android,Blackberry
7068,7068,Obetron1967,Fri  01 Mar 2013 19:51:59 +0000,Twitter for Android,0,@BlackBerry hahaha blackberry = dinosaur. My HTC One X+ rules  as most smartphones do.,8,421,0,56,Android,Blackberry
7070,7070,Abdul_alomair,Fri  01 Mar 2013 19:52:19 +0000,Twitter for Android,0,@ME_BlackBerry could you plesse advise us when will issue the whatsapp application in blackberry Z10 ?!,111,606,1,211,Android,Blackberry
7075,7075,katiegalloway_,Fri  01 Mar 2013 19:54:03 +0000,Twitter for Android,0,anyone selling a blackberry then?,711,8565,3,1685,Android,Blackberry
7078,7078,KellyJRobinson,Fri  01 Mar 2013 19:54:29 +0000,Twitter for Android,0,"""@BlackBerry: Friends in the U.S.  pre-register for your #BlackBerry10 device here: http://t.co/buKv7FFXnY"" @wendyjmrobinson",456,1342,14,205,Android,Blackberry
7081,7081,DerrickMugalo,Fri  01 Mar 2013 19:55:00 +0000,Twitter for Android,0,The boot time for the BlackBerry Z10. far faster than all the others!,128,1674,0,695,Android,Blackberry
7083,7083,itsclaudiaufart,Fri  01 Mar 2013 19:55:19 +0000,Twitter for Android,0,"""@kfesslahhh: #twitterconfession I miss the red blinking light on my blackberry"" me too!",177,14887,1,189,Android,Blackberry
7084,7084,Mariela_HTC,Fri  01 Mar 2013 19:55:21 +0000,Twitter for Android,0,"Ouch! I see a #TechWar! ""@BGR: Nokia CEO issues warning to BlackBerry: I'm very interested in BlackBerry customers' http://t.co/0QB4jp18y3 """,117,355,0,85,Android,Blackberry
7086,7086,uKNO_iROC,Fri  01 Mar 2013 19:55:37 +0000,Twitter for Android,0,"""@BlackBerry: Less than one month until #BlackBerry10 makes its debut in the #USA. Find out details here: http://t.co/gHEmzPmp4e""",8033,97494,84,4890,Android,Blackberry
7089,7089,MALLIEHART,Fri  01 Mar 2013 19:56:34 +0000,Twitter for Android,0,The price for Blackberry Z10 has gone lower *twerks*,424,7502,0,109,Android,Blackberry
7095,7095,AaronCalder_,Fri  01 Mar 2013 19:58:15 +0000,Twitter for Android,0,@claireymckenzie please tell me it's not that blackberry still doll xxxx,152,2132,0,287,Android,Blackberry
7096,7096,LetoyaBbc,Fri  01 Mar 2013 19:59:22 +0000,Twitter for Android,0,Blackberry Z10 off to a good start,1,6,0,2,Android,Blackberry
7097,7097,Yohanzor,Fri  01 Mar 2013 19:59:37 +0000,Twitter for Android,0,No one willingly buys a blackberry anymore.,532,40339,3,265,Android,Blackberry
7098,7098,EmorytheBoss,Fri  01 Mar 2013 19:59:50 +0000,Twitter for Android,0,i want a blackberry bold so bad,46,978,0,123,Android,Blackberry
7100,7100,maccreighton,Fri  01 Mar 2013 20:00:38 +0000,Twitter for Android,0,Someone bring me a nexus/blackberry/Samsung galaxy charger to yungs to lend me PLZZZZZ,927,33954,3,1059,Android,Blackberry
7101,7101,FuseODG,Fri  01 Mar 2013 20:00:39 +0000,Twitter for Android,0,Why does the blackberry dismantle every time it drops? Lol,13043,11762,31,352,Android,Blackberry
7103,7103,salmulla,Fri  01 Mar 2013 20:02:01 +0000,Twitter for Android,0,I can't wait to see and analyze the financial statement of BlackBerry for Q1 2013 :) Few lessons Learnt will be extracted from there!,291,1926,1,216,Android,Blackberry
7104,7104,maxkatz,Fri  01 Mar 2013 20:02:22 +0000,Twitter for Android,0,If you still want to see BlackBerry's  fly Air Canada.,1030,8130,91,187,Android,Blackberry
7106,7106,AshNazir,Fri  01 Mar 2013 20:02:32 +0000,Twitter for Android,0,@Gerii92 they were supposed to start adding more information to their rejection letters #BlackBerry,1107,19065,49,583,Android,Blackberry
7107,7107,smiileykylieee,Fri  01 Mar 2013 20:03:27 +0000,Twitter for Android,0,Selling a Blackberry Torch  dm if interested.,89,1575,0,97,Android,Blackberry
7112,7112,cashnowphones,Fri  01 Mar 2013 20:05:52 +0000,Twitter for Android,0,"BlackBerry Z10 gets first software update  with 5 improvements

http://t.co/B4aWOzFWJB",52,415,0,99,Android,Blackberry
7115,7115,briaston,Fri  01 Mar 2013 20:07:52 +0000,Twitter for Android,0,Need a Blackberry handset any model Wolves area.Desperate.Hit me up.,222,5854,0,251,Android,Blackberry
7117,7117,ioTechie,Fri  01 Mar 2013 20:08:16 +0000,Twitter for Android,0,Nokia's CEO has just unofficially declared war on BlackBerry. What are your thoughts on this? #nokia #blackberry #war #smartphones,6670,7144,33,5420,Android,Blackberry
7124,7124,jgil13,Fri  01 Mar 2013 20:09:58 +0000,Twitter for Android,0,"Whens the next nokia come out? ""@BlackBerry: Less than one month until #BlackBerry10 makes its debut in the #USA. http://t.co/HiZFpl2SWd""",220,4616,0,272,Android,Blackberry
7126,7126,aliceglasshole,Fri  01 Mar 2013 20:10:26 +0000,Twitter for Android,0,I got a HTC desire s its so much better than a blackberry,250,12328,0,176,Android,Blackberry
7127,7127,IM_MIKERNS,Fri  01 Mar 2013 20:10:40 +0000,Twitter for Android,0,They got a blackberry 10 coming out? Smh they just won't quit.,266,22167,0,303,Android,Blackberry
7128,7128,jgil13,Fri  01 Mar 2013 20:10:44 +0000,Twitter for Android,0,"Does it come with snake? who still fucks with blackberry? ""@BlackBerry: Less than one month until #BlackBerry10 makes its debut in the USA.""",220,4617,0,272,Android,Blackberry
