date,followers,friends,id,listed,positiveredicted,retweets,source,source_cleaned,statuses,tweettopic,user,text
Fri  01 Mar 2013 22:06:40 +0000,113,229,19805,2,neutral,0,The Tribez for Android,Android,4668,Android,Crispydee,I've collected 11 810 gold coins! http://t.co/n9g4nMdWU8 #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:06:58 +0000,113,229,19806,2,neutral,0,The Tribez for Android,Android,4669,Android,Crispydee,I've harvested 1 086 of food! http://t.co/4jFN0CByyo #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:07:08 +0000,29,213,19807,3,neutral,0,The Tribez for Android,Android,3085,Android,tirtawiriyan,I've harvested 1 430 of food! http://t.co/Eavl3y4fyO #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:07:30 +0000,107,324,19808,1,neutral,0,The Tribez for Android,Android,3101,Android,MillyKyu,I have discovered a new territory in The Tribez! http://t.co/50dIbZnFTu #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:07:31 +0000,107,324,19809,1,neutral,0,The Tribez for Android,Android,3101,Android,MillyKyu,I have completed the quest 'Buy territory in t...' in the #Android game The Tribez. http://t.co/FKU27oQF4u #androidgames  #gameinsight
Fri  01 Mar 2013 22:07:33 +0000,34,193,19810,0,neutral,0,The Tribez for Android,Android,2258,Android,darinda40,I've harvested 1 331 of food! http://t.co/dXEOxA74TO #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:07:36 +0000,72,307,19811,0,neutral,0,The Tribez for Android,Android,2574,Android,aSystemOverload,I have completed the quest 'Stone and its proc...' in the #Android game The Tribez. http://t.co/0SCyOYtJuX #androidgames  #gameinsight
Fri  01 Mar 2013 22:07:51 +0000,34,193,19812,0,neutral,0,The Tribez for Android,Android,2259,Android,darinda40,I've collected 29 235 gold coins! http://t.co/0sjMHGiVSu #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:08:17 +0000,46,144,19813,0,neutral,0,The Tribez for Android,Android,671,Android,blown_ur_mind,I've harvested 250 of food! http://t.co/XDflDdojwx #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:08:25 +0000,34,193,19814,0,neutral,0,The Tribez for Android,Android,2260,Android,darinda40,I've collected 16 512 gold coins! http://t.co/0sjMHGiVSu #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:08:27 +0000,107,324,19815,1,neutral,0,The Tribez for Android,Android,3102,Android,MillyKyu,I have completed the quest 'Clear out 5 Bushes.' in the #Android game The Tribez. http://t.co/FKU27oQF4u #androidgames  #gameinsight
Fri  01 Mar 2013 22:08:57 +0000,29,213,19816,3,neutral,0,The Tribez for Android,Android,3086,Android,tirtawiriyan,I've collected 18 157 gold coins! http://t.co/x5bRzvifVu #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:09:14 +0000,72,307,19817,0,neutral,0,The Tribez for Android,Android,2576,Android,aSystemOverload,I've harvested 1 260 of food! http://t.co/9BxbEjOnbG #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:09:28 +0000,48,164,19818,1,neutral,0,The Tribez for Android,Android,4031,Android,lonnekedisantos,I've harvested 101 of food! http://t.co/2LMsgXRFA6 #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:09:37 +0000,28,157,19819,0,neutral,0,The Tribez for Android,Android,365,Android,4u2cn4u2nv,I have Altar of Feelings on my island! Now my island is even more awesome! http://t.co/AWfuBSA7JB #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:09:39 +0000,28,157,19820,0,neutral,0,The Tribez for Android,Android,365,Android,4u2cn4u2nv,I've collected 95 gold coins! http://t.co/YAgX9An3Bm #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:09:43 +0000,28,157,19821,0,neutral,0,The Tribez for Android,Android,365,Android,4u2cn4u2nv,I have completed the quest 'Build an Altar of ...' in the #Android game The Tribez. http://t.co/7lWNXdCVNw #androidgames  #gameinsight
Fri  01 Mar 2013 22:10:12 +0000,28,157,19822,0,neutral,0,The Tribez for Android,Android,366,Android,4u2cn4u2nv,I've collected 240 gold coins! http://t.co/YAgX9An3Bm #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:10:40 +0000,29,213,19823,3,neutral,0,The Tribez for Android,Android,3088,Android,tirtawiriyan,I've collected 16 383 gold coins! http://t.co/x5bRzvifVu #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:10:41 +0000,29,213,19824,3,neutral,0,The Tribez for Android,Android,3088,Android,tirtawiriyan,I've harvested 1 055 of food! http://t.co/Eavl3y4fyO #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:11:22 +0000,113,229,19825,2,neutral,0,The Tribez for Android,Android,4672,Android,Crispydee,I have Column on my island! Now my island is even more awesome! http://t.co/odsJSfVeNo #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:11:23 +0000,48,164,19826,1,neutral,0,The Tribez for Android,Android,4033,Android,lonnekedisantos,I've harvested 250 of food! http://t.co/2LMsgXRFA6 #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:11:35 +0000,29,213,19827,3,neutral,0,The Tribez for Android,Android,3089,Android,tirtawiriyan,I've collected 35 095 gold coins! http://t.co/x5bRzvifVu #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:12:00 +0000,29,213,19828,3,neutral,0,The Tribez for Android,Android,3090,Android,tirtawiriyan,I've collected 22 350 gold coins! http://t.co/x5bRzvifVu #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:12:43 +0000,126,1113,19829,0,neutral,0,The Tribez for Android,Android,2924,Android,Michaela_Davis,I have Sweets Shop on my island! Now my island is even more awesome! http://t.co/S6jr8Moiaj #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:12:47 +0000,29,213,19830,3,neutral,0,The Tribez for Android,Android,3092,Android,tirtawiriyan,I've collected 10 200 gold coins! http://t.co/x5bRzvifVu #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:12:48 +0000,29,213,19831,3,neutral,0,The Tribez for Android,Android,3092,Android,tirtawiriyan,I've harvested 1 320 of food! http://t.co/Eavl3y4fyO #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:12:49 +0000,126,1113,19832,0,neutral,0,The Tribez for Android,Android,2924,Android,Michaela_Davis,I've collected 2 414 gold coins! http://t.co/Ue2exVIUNx #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:12:50 +0000,126,1113,19833,0,neutral,0,The Tribez for Android,Android,2924,Android,Michaela_Davis,I've harvested 873 of food! http://t.co/Wg4oODLXJU #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:13:00 +0000,938,1749,19834,2,neutral,0,The Tribez for Android,Android,1412,Android,a60e5san7050,I've collected 130 gold coins! http://t.co/tBvoikBFSz #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:13:05 +0000,48,164,19835,1,neutral,0,The Tribez for Android,Android,4034,Android,lonnekedisantos,I've collected 34 471 gold coins! http://t.co/HsVhXTSJtY #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:13:34 +0000,29,213,19836,3,neutral,0,The Tribez for Android,Android,3093,Android,tirtawiriyan,I've collected 29 915 gold coins! http://t.co/x5bRzvifVu #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:14:16 +0000,938,1749,19837,2,neutral,0,The Tribez for Android,Android,1414,Android,a60e5san7050,I've harvested 1 090 of food! http://t.co/5DiQOnD7wm #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:14:27 +0000,48,164,19838,1,neutral,0,The Tribez for Android,Android,4037,Android,lonnekedisantos,I've harvested 715 of food! http://t.co/2LMsgXRFA6 #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:14:41 +0000,48,164,19839,1,neutral,0,The Tribez for Android,Android,4038,Android,lonnekedisantos,I've collected 12 800 gold coins! http://t.co/HsVhXTSJtY #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:14:54 +0000,125,254,19840,2,neutral,0,The Tribez for Android,Android,2375,Android,donn1x,I've collected 861 gold coins! http://t.co/ASW16Jmn9h #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:14:55 +0000,125,254,19841,2,neutral,0,The Tribez for Android,Android,2375,Android,donn1x,I've harvested 97 of food! http://t.co/ah0hJwdN91 #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:14:57 +0000,48,164,19842,1,neutral,0,The Tribez for Android,Android,4038,Android,lonnekedisantos,I've collected 38 650 gold coins! http://t.co/HsVhXTSJtY #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:15:21 +0000,126,1113,19843,0,neutral,0,The Tribez for Android,Android,2926,Android,Michaela_Davis,I've collected 10 786 gold coins! http://t.co/Ue2exVIUNx #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:16:43 +0000,126,1113,19844,0,neutral,0,The Tribez for Android,Android,2928,Android,Michaela_Davis,I have Marble Pit on my island! Now my island is even more awesome! http://t.co/S6jr8Moiaj #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:16:48 +0000,126,1113,19845,0,neutral,0,The Tribez for Android,Android,2928,Android,Michaela_Davis,I have completed the quest 'Build stone-proces...' in the #Android game The Tribez. http://t.co/gm0SXnIWq6 #androidgames  #gameinsight
Fri  01 Mar 2013 22:17:08 +0000,35,186,19846,0,neutral,0,The Tribez for Android,Android,1730,Android,TheTwiLyteZone,I've harvested 717 of food! http://t.co/7dvyidNpgd #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:17:36 +0000,126,1113,19847,0,neutral,0,The Tribez for Android,Android,2930,Android,Michaela_Davis,I have Ice Statue on my island! Now my island is even more awesome! http://t.co/S6jr8Moiaj #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:17:39 +0000,126,1113,19848,0,neutral,0,The Tribez for Android,Android,2930,Android,Michaela_Davis,I have completed the quest 'Build 2 Ice Statues.' in the #Android game The Tribez. http://t.co/gm0SXnIWq6 #androidgames  #gameinsight
Fri  01 Mar 2013 22:18:02 +0000,56,413,19849,0,neutral,0,The Tribez for Android,Android,257,Android,VickyJaine,I've earned a new achievement: `Digger`. Try to beat me in the #Android game The Tribez! http://t.co/q91HbDPY7P #androidgames  #gameinsight
Fri  01 Mar 2013 22:18:05 +0000,126,1113,19850,0,neutral,0,The Tribez for Android,Android,2932,Android,Michaela_Davis,I have Column on my island! Now my island is even more awesome! http://t.co/S6jr8Moiaj #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:18:07 +0000,56,43,19851,1,neutral,0,The Tribez for Android,Android,426,Android,Brezda,I've harvested 120 of food! http://t.co/iWslxSxlGA #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:18:10 +0000,126,1113,19852,0,neutral,0,The Tribez for Android,Android,2932,Android,Michaela_Davis,I have completed the quest 'Build 3 columns.' in the #Android game The Tribez. http://t.co/gm0SXnIWq6 #androidgames  #gameinsight
Fri  01 Mar 2013 22:18:32 +0000,68,10,19853,1,neutral,0,The Tribez for Android,Android,592,Android,KamillaYoung,I've collected 950 gold coins! http://t.co/AhoYvt7qDa #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:18:33 +0000,68,10,19854,1,neutral,0,The Tribez for Android,Android,592,Android,KamillaYoung,I've harvested 620 of food! http://t.co/Zv397ozzCG #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:18:50 +0000,938,1749,19855,2,neutral,0,The Tribez for Android,Android,1415,Android,a60e5san7050,I have Cottage on my island! Now my island is even more awesome! http://t.co/ljJuo5rIhh #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:18:56 +0000,0,1,19856,0,neutral,0,The Tribez for Android,Android,2821,Android,MarcyUber,#android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:18:58 +0000,1053,1260,19857,5,neutral,0,The Tribez for Android,Android,17554,Android,doddsyjohn,I've collected 22 520 gold coins! http://t.co/EAaKLjDLMj #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:19:21 +0000,18,26,19858,0,neutral,0,The Tribez for Android,Android,1560,Android,Alcoforado,I've collected 44 500 gold coins! http://t.co/Lyf4H7KTc4 #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:19:53 +0000,18,26,19859,0,neutral,0,The Tribez for Android,Android,1561,Android,Alcoforado,I've collected 117 160 gold coins! http://t.co/Lyf4H7KTc4 #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:20:12 +0000,56,43,19860,1,neutral,0,The Tribez for Android,Android,427,Android,Brezda,I've collected 1 270 gold coins! http://t.co/VBFuEoAZ1k #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:20:20 +0000,938,1749,19861,2,neutral,0,The Tribez for Android,Android,1416,Android,a60e5san7050,I've harvested 1 117 of food! http://t.co/5DiQOnD7wm #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:20:49 +0000,50,122,19862,1,neutral,0,The Tribez for Android,Android,1099,Android,Mad_Baumer,I've collected 4 445 gold coins! http://t.co/aVBTaZMJON #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:21:01 +0000,366,1051,19863,17,neutral,0,The Tribez for Android,Android,12394,Android,chloerog93,I've collected 40 gold coins! http://t.co/BEMh36oYnj #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:21:02 +0000,366,1051,19864,17,neutral,0,The Tribez for Android,Android,12394,Android,chloerog93,I've harvested 307 of food! http://t.co/LqxZcchfQQ #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:21:02 +0000,1053,1260,19865,5,neutral,0,The Tribez for Android,Android,17556,Android,doddsyjohn,I've harvested 1 190 of food! http://t.co/mUccpI5bcO #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:21:27 +0000,50,122,19866,1,neutral,0,The Tribez for Android,Android,1100,Android,Mad_Baumer,I've collected 26 713 gold coins! http://t.co/aVBTaZMJON #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:21:36 +0000,366,1051,19867,17,neutral,0,The Tribez for Android,Android,12395,Android,chloerog93,I've collected 6 540 gold coins! http://t.co/BEMh36oYnj #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:21:54 +0000,1053,1260,19868,5,neutral,0,The Tribez for Android,Android,17557,Android,doddsyjohn,I've collected 12 190 gold coins! http://t.co/EAaKLjDLMj #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:21:58 +0000,18,26,19869,0,neutral,0,The Tribez for Android,Android,1562,Android,Alcoforado,I have Nice Hut on my island! Now my island is even more awesome! http://t.co/cRTy8c2LuO #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:22:02 +0000,125,254,19870,2,neutral,0,The Tribez for Android,Android,2377,Android,donn1x,I have Forester`s Hut on my island! Now my island is even more awesome! http://t.co/nM8mCP5e3J #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:22:28 +0000,18,26,19871,0,neutral,0,The Tribez for Android,Android,1563,Android,Alcoforado,I've harvested 2 020 of food! http://t.co/lhaQ1pI5rc #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:22:29 +0000,50,122,19872,1,neutral,0,The Tribez for Android,Android,1102,Android,Mad_Baumer,I've harvested 750 of food! http://t.co/VJdU6B9D9L #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:22:56 +0000,193,158,19873,1,neutral,0,The Tribez for Android,Android,11997,Android,aishaAlshayji,I've harvested 154 of food! http://t.co/LQg47WaptS #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:23:04 +0000,56,413,19874,0,neutral,0,The Tribez for Android,Android,260,Android,VickyJaine,I have reached level 12 in The Tribez! Join in and try to overtake me! http://t.co/xafg1e6wTb #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:23:38 +0000,199,263,19875,2,neutral,0,The Tribez for Android,Android,20111,Android,ladyalby7,I've collected 6 857 gold coins! http://t.co/XNhP7SHScV #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:23:39 +0000,199,263,19876,2,neutral,0,The Tribez for Android,Android,20111,Android,ladyalby7,I've harvested 600 of food! http://t.co/M70Isrwu1M #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:24:04 +0000,56,413,19877,0,neutral,0,The Tribez for Android,Android,261,Android,VickyJaine,I have completed the quest 'Upgrading Dino`s Lair' in the #Android game The Tribez. http://t.co/iF5OxCtilb #androidgames  #gameinsight
Fri  01 Mar 2013 22:24:10 +0000,121,717,19878,2,neutral,0,The Tribez for Android,Android,976,Android,slim26fine,I've collected 308 gold coins! http://t.co/qKALfUxWrC #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:24:13 +0000,121,717,19879,2,neutral,0,The Tribez for Android,Android,976,Android,slim26fine,I've harvested 220 of food! http://t.co/YLFLO0is6k #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:24:26 +0000,18,26,19880,0,neutral,0,The Tribez for Android,Android,1564,Android,Alcoforado,I have Wide Road on my island! Now my island is even more awesome! http://t.co/cRTy8c2LuO #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:24:29 +0000,121,717,19881,2,neutral,0,The Tribez for Android,Android,976,Android,slim26fine,I've harvested 545 of food! http://t.co/YLFLO0is6k #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:24:30 +0000,199,263,19882,2,neutral,0,The Tribez for Android,Android,20112,Android,ladyalby7,I have Stone Processing Mill on my island! Now my island is even more awesome! http://t.co/OL4HMCVp9Y #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:25:05 +0000,1053,1260,19883,5,neutral,0,The Tribez for Android,Android,17559,Android,doddsyjohn,I've harvested 1 050 of food! http://t.co/mUccpI5bcO #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:25:36 +0000,18,26,19884,0,neutral,0,The Tribez for Android,Android,1565,Android,Alcoforado,I have Holiday Gnome on my island! Now my island is even more awesome! http://t.co/cRTy8c2LuO #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:25:54 +0000,232,561,19885,0,neutral,0,The Tribez for Android,Android,340,Android,theycallmeBFG,I've harvested 1 108 of food! http://t.co/uG6eN6bsZC #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:25:58 +0000,121,717,19886,2,neutral,0,The Tribez for Android,Android,979,Android,slim26fine,I've collected 634 gold coins! http://t.co/qKALfUxWrC #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:26:03 +0000,67,103,19887,0,neutral,0,The Tribez for Android,Android,95,Android,T_Nayee,I've collected 595 gold coins! http://t.co/d9yG4lohKE #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:26:04 +0000,216,183,19888,0,neutral,0,The Tribez for Android,Android,6970,Android,Brandon_Lusco,I have completed the quest 'Complete tutorial.' in the #Android game The Tribez. http://t.co/2yXf8J7YI1 #androidgames  #gameinsight
Fri  01 Mar 2013 22:26:12 +0000,18,26,19889,0,neutral,0,The Tribez for Android,Android,1566,Android,Alcoforado,I have discovered a new territory in The Tribez! http://t.co/NUVjCffg7l #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:26:13 +0000,121,717,19890,2,neutral,0,The Tribez for Android,Android,980,Android,slim26fine,I've collected 15 120 gold coins! http://t.co/qKALfUxWrC #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:26:14 +0000,121,717,19891,2,neutral,0,The Tribez for Android,Android,980,Android,slim26fine,I've harvested 1 030 of food! http://t.co/YLFLO0is6k #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:26:28 +0000,121,717,19892,2,neutral,0,The Tribez for Android,Android,980,Android,slim26fine,I've collected 20 818 gold coins! http://t.co/qKALfUxWrC #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:26:37 +0000,216,183,19893,0,neutral,0,The Tribez for Android,Android,6973,Android,Brandon_Lusco,I've collected 304 gold coins! http://t.co/VPVGHzTRdK #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:26:38 +0000,216,183,19894,0,neutral,0,The Tribez for Android,Android,6973,Android,Brandon_Lusco,I've harvested 135 of food! http://t.co/FuoXgEdL8E #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:26:40 +0000,216,183,19895,0,neutral,0,The Tribez for Android,Android,6973,Android,Brandon_Lusco,I have completed the quest 'Chop down 4 Trees.' in the #Android game The Tribez. http://t.co/2yXf8J7YI1 #androidgames  #gameinsight
Fri  01 Mar 2013 22:27:09 +0000,193,158,19896,1,neutral,0,The Tribez for Android,Android,11998,Android,aishaAlshayji,I have Forester`s Hut on my island! Now my island is even more awesome! http://t.co/3YHXsqM3xv #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:27:18 +0000,216,183,19897,0,neutral,0,The Tribez for Android,Android,6974,Android,Brandon_Lusco,I have Patch on my island! Now my island is even more awesome! http://t.co/Mn4d0QAyhk #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:27:51 +0000,216,183,19898,0,neutral,0,The Tribez for Android,Android,6975,Android,Brandon_Lusco,I have completed the quest 'Pumpkin feast.' in the #Android game The Tribez. http://t.co/2yXf8J7YI1 #androidgames  #gameinsight
Fri  01 Mar 2013 22:27:59 +0000,125,254,19899,2,neutral,0,The Tribez for Android,Android,2378,Android,donn1x,I've collected 1 806 gold coins! http://t.co/ASW16Jmn9h #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:28:27 +0000,178,493,19900,0,neutral,0,The Tribez for Android,Android,2544,Android,_allbusiness,I've collected 1 166 gold coins! http://t.co/Vfsosxwa39 #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:28:28 +0000,178,493,19901,0,neutral,0,The Tribez for Android,Android,2544,Android,_allbusiness,I've harvested 455 of food! http://t.co/vQ3Ul1Wl1C #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:29:16 +0000,51,101,19902,1,neutral,0,The Tribez for Android,Android,2535,Android,KusjeTriesje,I've collected 12 864 gold coins! http://t.co/HVjJSAT6U4 #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:29:21 +0000,156,580,19903,0,neutral,0,The Tribez for Android,Android,1213,Android,Niceman05,I've collected 1 540 gold coins! http://t.co/rtbxfS8NSy #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:29:23 +0000,156,580,19904,0,neutral,0,The Tribez for Android,Android,1213,Android,Niceman05,I've harvested 60 of food! http://t.co/aCShaJbSy6 #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:29:24 +0000,121,717,19905,2,neutral,0,The Tribez for Android,Android,982,Android,slim26fine,I've harvested 1 047 of food! http://t.co/YLFLO0is6k #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:30:03 +0000,15,95,19906,0,neutral,0,The Tribez for Android,Android,1667,Android,lovebug438,I've collected 7 912 gold coins! http://t.co/h1EIMLsUPO #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:30:04 +0000,15,95,19907,0,neutral,0,The Tribez for Android,Android,1667,Android,lovebug438,I've harvested 630 of food! http://t.co/34WgeYsyDm #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:30:07 +0000,156,580,19908,0,neutral,0,The Tribez for Android,Android,1214,Android,Niceman05,I've harvested 296 of food! http://t.co/aCShaJbSy6 #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:30:19 +0000,15,95,19909,0,neutral,0,The Tribez for Android,Android,1667,Android,lovebug438,I've collected 100 350 gold coins! http://t.co/h1EIMLsUPO #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:30:33 +0000,123,555,19910,1,neutral,0,The Tribez for Android,Android,2812,Android,idgaf_illsayit,I have Warehouse on my island! Now my island is even more awesome! http://t.co/lJnvMQNisO #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:30:38 +0000,67,103,19911,0,neutral,0,The Tribez for Android,Android,96,Android,T_Nayee,I've harvested 209 of food! http://t.co/em5JdXoAYT #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:30:39 +0000,145,211,19912,2,neutral,0,The Tribez for Android,Android,350,Android,bugwiBae,I have Warehouse on my island! Now my island is even more awesome! http://t.co/xjIHwolV5q #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:30:44 +0000,160,357,19913,3,neutral,0,The Tribez for Android,Android,6332,Android,piercedmonkey,I've collected 410 gold coins! http://t.co/u6YF4e1ciO #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:30:45 +0000,160,357,19914,3,neutral,0,The Tribez for Android,Android,6332,Android,piercedmonkey,I've harvested 102 of food! http://t.co/QIkynJ9pFq #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:31:00 +0000,160,357,19915,3,neutral,0,The Tribez for Android,Android,6332,Android,piercedmonkey,I have completed the quest 'Upgrade the Main B...' in the #Android game The Tribez. http://t.co/aYnsSXwsiQ #androidgames  #gameinsight
Fri  01 Mar 2013 22:31:05 +0000,59,96,19916,2,neutral,0,The Tribez for Android,Android,10519,Android,SooozieL,I've harvested 1 305 of food! http://t.co/bTu7iP5u9T #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:31:16 +0000,193,158,19917,1,neutral,0,The Tribez for Android,Android,11999,Android,aishaAlshayji,I have Cafeteria on my island! Now my island is even more awesome! http://t.co/3YHXsqM3xv #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:31:27 +0000,123,555,19918,1,neutral,0,The Tribez for Android,Android,2814,Android,idgaf_illsayit,I've harvested 120 of food! http://t.co/i4J3hZpcRq #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:31:29 +0000,145,211,19919,2,neutral,0,The Tribez for Android,Android,352,Android,bugwiBae,I've collected 5 140 gold coins! http://t.co/j2YYOPtHUh #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:31:33 +0000,51,101,19920,1,neutral,0,The Tribez for Android,Android,2536,Android,KusjeTriesje,I've harvested 740 of food! http://t.co/GKmzwsAkSO #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:31:34 +0000,145,211,19921,2,neutral,0,The Tribez for Android,Android,352,Android,bugwiBae,I have completed the quest 'Harvest holiday.' in the #Android game The Tribez. http://t.co/6TPpIwCEk6 #androidgames  #gameinsight
Fri  01 Mar 2013 22:32:08 +0000,67,103,19922,0,neutral,0,The Tribez for Android,Android,97,Android,T_Nayee,I have completed the quest 'Upgrade the Ancien...' in the #Android game The Tribez. http://t.co/3IcUaItypW #androidgames  #gameinsight
Fri  01 Mar 2013 22:32:11 +0000,199,263,19923,2,neutral,0,The Tribez for Android,Android,20113,Android,ladyalby7,I've collected 19 433 gold coins! http://t.co/XNhP7SHScV #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:32:48 +0000,216,183,19924,0,neutral,0,The Tribez for Android,Android,6981,Android,Brandon_Lusco,I have completed the quest 'Load improved grap...' in the #Android game The Tribez. http://t.co/2yXf8J7YI1 #androidgames  #gameinsight
Fri  01 Mar 2013 22:33:22 +0000,199,263,19925,2,neutral,0,The Tribez for Android,Android,20114,Android,ladyalby7,I have discovered a new territory in The Tribez! http://t.co/XyuejaI7E6 #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:33:24 +0000,216,183,19926,0,neutral,0,The Tribez for Android,Android,6984,Android,Brandon_Lusco,I have Forester`s Hut on my island! Now my island is even more awesome! http://t.co/Mn4d0QAyhk #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:33:25 +0000,59,96,19927,2,neutral,0,The Tribez for Android,Android,10520,Android,SooozieL,I've harvested 1 235 of food! http://t.co/bTu7iP5u9T #android  #androidgames  #gameinsight
Fri  01 Mar 2013 22:33:28 +0000,216,183,19928,0,neutral,0,The Tribez for Android,Android,6984,Android,Brandon_Lusco,I've collected 636 gold coins! http://t.co/VPVGHzTRdK #android  #androidgames  #gameinsight
