id,user,date,source,retweets,text,followers,statuses,listed,friends,source_cleaned,tweettopic
21761,timjob320,Fri  01 Mar 2013 18:44:30 +0000,Twitter for Android,0,Anyone have an old att blackberry phone sitting around they aren't using? Im in need of one. Will pay marginal dollar.,28,499,0,51,Android,Blackberry
21765,RonWilli21,Fri  01 Mar 2013 18:46:19 +0000,Twitter for Android,0,@BlackBerry people are still getting excited over BlackBerry? I thought they were extinct..... Haha,505,8422,1,432,Android,Blackberry
21766,abbiedoc,Fri  01 Mar 2013 18:46:55 +0000,Twitter for Android,0,I love to break my blackberry's #such #a #twat,484,3301,0,1125,Android,Blackberry
21768,TOPsSexSlave,Fri  01 Mar 2013 18:47:56 +0000,Twitter for Android,0,Getting the new BlackBerry.  Yayyy. Now I'll have the Galaxy S3 &amp; the Blackberry z10,820,20793,2,737,Android,Blackberry
21772,sammydeboer_,Fri  01 Mar 2013 18:48:12 +0000,Twitter for Android,0,@alicecrofts_ I told you I lost the blackberry  try remembering-.-,239,4497,0,122,Android,Blackberry
21775,OfficialRomie,Fri  01 Mar 2013 18:56:05 +0000,Twitter for Android,0,@BlackBerry Should I get the Curve or Blackberry10 or the Bold ;o,219,10330,0,206,Android,Blackberry
21777,Sabrinajoedo,Fri  01 Mar 2013 18:56:37 +0000,Twitter for Android,0,New phone! New blackberry!:-P,429,607,0,1111,Android,Blackberry
21781,buyericastuff,Fri  01 Mar 2013 18:57:17 +0000,Twitter for Android,0,@rcurtis_ i want them to update their shit i miss blackberry lol,348,4739,1,258,Android,Blackberry
21782,LDAY_ASE,Fri  01 Mar 2013 18:57:49 +0000,Twitter for Android,0,Fuck this galaxy imma get that blackberry 10,216,2323,0,334,Android,Blackberry
21786,irrelevantuser,Fri  01 Mar 2013 18:58:17 +0000,Twitter for Android,0,Who cares RT @BlackBerry: Less than one month until #BlackBerry10 makes its debut in the #USA. Find out details here: http://t.co/oeTt07uyCz,1070,36185,16,60,Android,Blackberry
21790,PrettiDNTdoCOKE,Fri  01 Mar 2013 18:58:46 +0000,Twitter for Android,0,I kinda want the new BlackBerry 10 just to be different,354,5544,6,376,Android,Blackberry
21791,liamjsanderson,Fri  01 Mar 2013 18:58:51 +0000,Twitter for Android,0,@Amscreen_Simon times must be hard if your working with the failing @UK_BlackBerry,50,418,1,124,Android,Blackberry
21794,AlEssaSaraa,Fri  01 Mar 2013 18:59:55 +0000,Twitter for Android,0,I hope i can survive without my blackberry ;'(,299,9176,0,120,Android,Blackberry
21795,iamjack98,Fri  01 Mar 2013 19:00:27 +0000,Twitter for Android,0,Being the 1% of twitter to never own a Blackberry,2140,5650,0,2193,Android,Blackberry
21799,PrincessAnmol,Fri  01 Mar 2013 19:00:55 +0000,Twitter for Android,0,@PawGulati wtfffff i dont have my blackberry and dms dont work whatsapp me,675,19894,1,1956,Android,Blackberry
21800,WhoRaven_,Fri  01 Mar 2013 19:01:58 +0000,Twitter for Android,0,I'm getting that new blackberry !! ,472,19952,0,404,Android,Blackberry
21801,sabo21,Fri  01 Mar 2013 19:02:00 +0000,Twitter for Android,0,@SeanVanderbrook @itstimbennett @BlackBerry @Ryan_Mahoney I miss my keyboard so much,378,4344,2,323,Android,Blackberry
21804,RuffaEscano,Fri  01 Mar 2013 19:03:12 +0000,Twitter for Android,0,Damn. My #blackberry is lowbatt. My extra phone is about to die with my #girls #formerteammates #teamninjas,91,1600,0,67,Android,Blackberry
21805,halimatuskarim,Fri  01 Mar 2013 19:03:14 +0000,Twitter for Android,0,#marchwishlist blackberry 10,289,21338,1,266,Android,Blackberry
21806,moe_doee,Fri  01 Mar 2013 19:03:25 +0000,Twitter for Android,0,Blackberry tryna comeback.,263,3763,1,258,Android,Blackberry
21814,AlEssaSaraa,Fri  01 Mar 2013 19:05:36 +0000,Twitter for Android,0,Ohhhh my god life is hard without a blackberry!!!!!,299,9178,0,120,Android,Blackberry
21815,xManour,Fri  01 Mar 2013 19:05:52 +0000,Twitter for Android,0,One day without my blackberry feels awkward..,922,30577,3,781,Android,Blackberry
21816,THELASTMIMZY_,Fri  01 Mar 2013 19:06:33 +0000,Twitter for Android,0,"""@_Naydean: its a blackberry? let it go mate."" Better than your phone",713,55540,14,376,Android,Blackberry
21817,Strad_Live,Fri  01 Mar 2013 19:06:42 +0000,Twitter for Android,0,Blackberry 10? What can you do BBM?,410,9724,0,445,Android,Blackberry
21823,BeMarshall,Fri  01 Mar 2013 19:08:25 +0000,Twitter for Android,0,Just saw a promoted tweet for BlackBerry 10.  how irrelevant are blackberrys now. Didnt even know they were still around. #pointlesstweet,64,1746,0,255,Android,Blackberry
21824,Gerry_White,Fri  01 Mar 2013 19:08:35 +0000,Twitter for Android,0,Less than one month until #BlackBerry10 makes its debut in the #USA. Find out details here: http://t.co/UjhPF2kYEA,80,1563,0,52,Android,Blackberry
21831,_CusImQuirky_,Fri  01 Mar 2013 19:11:09 +0000,Twitter for Android,0,If you have a blackberry  then you will know how happy i am to have a new phone that isnt a blackberry. About time,333,302,1,503,Android,Blackberry
21836,ronil_06,Fri  01 Mar 2013 19:12:18 +0000,Twitter for Android,0,Im gona miss my bb #blackberry #somanymomories #bbm :(,60,380,0,83,Android,Blackberry
21840,Emmy891,Fri  01 Mar 2013 19:12:56 +0000,Twitter for Android,0,"Na wetin ur 1st son go do u ""@Adeyem_i: Cc @Emmy891 RT @Questionnier: Cc that ur friend you Can Sell for a blackberry charger ?""""",1472,143052,10,986,Android,Blackberry
21841,collinslc,Fri  01 Mar 2013 19:13:19 +0000,Twitter for Android,0,@DstrdlyDan this was just for u  nobody else has one. RT@BlackBerry: Less than one month until #BlackBerry10 makes its debut in the #USA.,58,1886,0,76,Android,Blackberry
21843,kittymaggiecat,Fri  01 Mar 2013 19:14:04 +0000,Twitter for Android,0,@Marco_AFTMtx blackberry will mess you up in life you won't get it back to how it used to be,843,39882,3,634,Android,Blackberry
21846,btsloane,Fri  01 Mar 2013 19:15:14 +0000,Twitter for Android,0,"RT""@BlackBerry: Less than a month until #BlackBerry10 makes USA debut.""-Rumor is that nylon string will actually be provided w/ this tin can",41,1818,0,115,Android,Blackberry
21847,livs_11,Fri  01 Mar 2013 19:15:33 +0000,Twitter for Android,0,I love my new phone so much better than the blackberry,336,5747,0,291,Android,Blackberry
21849,Mitchel09111995,Fri  01 Mar 2013 19:15:53 +0000,Twitter for Android,0,Lol BlackBerry thee http://t.co/xVKcqQcnKX,113,3283,0,287,Android,Blackberry
21852,rb_fin,Fri  01 Mar 2013 19:16:57 +0000,Twitter for Android,0,Will @TradeKing have blackberry app coming for the new phones?,53,363,1,176,Android,Blackberry
21855,El_BlackHbk,Fri  01 Mar 2013 19:18:19 +0000,Twitter for Android,0,Blackberry?,221,5264,0,234,Android,Blackberry
21857,EastGotBeats,Fri  01 Mar 2013 19:19:04 +0000,Twitter for Android,0,Blackberry hanging on for dear life!,324,4794,3,297,Android,Blackberry
21860,Launch48Exeter,Fri  01 Mar 2013 19:19:44 +0000,Twitter for Android,0,RIM's BlackBerry challenge: the people who are staying - and who have left http://t.co/YltuDmaPpH #tech #blackberry,189,333,2,458,Android,Blackberry
21863,Jodie_wild_97,Fri  01 Mar 2013 19:21:34 +0000,Twitter for Android,0,@katejenkin_ no I wanted someone with a blackberry haha !! Xxxx,269,3066,0,473,Android,Blackberry
21865,JanaSalmane,Fri  01 Mar 2013 19:21:43 +0000,Twitter for Android,0,Life was so much easier when Apple and Blackberry were just fruits !,49,540,0,98,Android,Blackberry
21868,faizalk123,Fri  01 Mar 2013 19:22:38 +0000,Twitter for Android,0,@BlackBerry I got z10 today.,8,7,0,14,Android,Blackberry
21870,ZxAxify,Fri  01 Mar 2013 19:22:45 +0000,Twitter for Android,0,Finally got a new phone!! Goodbye shitty blackberry  hello HTC ;D,6,34,0,17,Android,Blackberry
21873,meaghanbailey,Fri  01 Mar 2013 19:23:16 +0000,Twitter for Android,0,Blackberry  stop trying to be relevant. Ain't nobody wanna see that on their tl.,138,2803,0,272,Android,Blackberry
21875,faizalk123,Fri  01 Mar 2013 19:23:55 +0000,Twitter for Android,0,@BlackBerry I got z10. But I have to learn more about it.,8,8,0,14,Android,Blackberry
21878,TheIMYFather,Fri  01 Mar 2013 19:24:01 +0000,Twitter for Android,0,@crackberrykevin did you do a tutorial on the calculator? It has so much to offer and has so much built in. #ftw #winning #blackberry #z10,613,24248,12,462,Android,Blackberry
21881,swtsty,Fri  01 Mar 2013 19:24:43 +0000,Twitter for Android,0,"""@Questionnier: Cc that ur friend you Can Sell for a blackberry charger ?""@hipzyi05",607,18241,3,322,Android,Blackberry
21883,BradDickherber,Fri  01 Mar 2013 19:25:03 +0000,Twitter for Android,0,@kennydodson did you have the new blackberry?,78,736,0,122,Android,Blackberry
21887,CragerMeister,Fri  01 Mar 2013 19:27:00 +0000,Twitter for Android,0,Someone bring me a blackberry peach rockstar :'(,102,7494,0,62,Android,Blackberry
21891,WhitneyyElijahh,Fri  01 Mar 2013 19:28:10 +0000,Twitter for Android,0,I wish I still had a blackberry.those things made it through everything #unbreakable,126,2276,0,99,Android,Blackberry
21896,AbhyudayaR,Fri  01 Mar 2013 19:29:06 +0000,Twitter for Android,0,BlackBerry Issues Update for BlackBerry 10 with Battery Life  Camera Improvements http://t.co/sxw1AOcvYs,68,1626,0,90,Android,Blackberry
21902,xpreetiieboo_x,Fri  01 Mar 2013 19:30:28 +0000,Twitter for Android,0,My First Phone Was A BlackBerry,646,8970,0,275,Android,Blackberry
21906,Rab_Live251,Fri  01 Mar 2013 19:31:40 +0000,Twitter for Android,0,Blackberry 10 looking marvelous,965,73231,21,804,Android,Blackberry
21909,shnewmdad,Fri  01 Mar 2013 19:33:05 +0000,Twitter for Android,0,Canadian club dock 57 blackberry whiskey is my new liquor of choice,377,33080,1,356,Android,Blackberry
21910,nateckennedy,Fri  01 Mar 2013 19:33:58 +0000,Twitter for Android,0,Was about to unsubscribe from Blackberry emails when I noticed you can WRITE THEM AN ACTUAL LETTER TO UNSUBSCRIBE FROM THEIR EMAILS! #fb,764,10588,45,1183,Android,Blackberry
21916,harsee4all,Fri  01 Mar 2013 19:35:45 +0000,Twitter for Android,0,@BlackBerry i still dream for Z10 to be in my hand in next week... hope so my dream come true.,23,1569,0,63,Android,Blackberry
21917,ThaRealbs,Fri  01 Mar 2013 19:36:41 +0000,Twitter for Android,0,"This mofo ===&gt; @Abruzzii94  ""@Iam_volltz: Cc that ur friend you Can Sell for a blackberry charger ?""",3158,13944,3,977,Android,Blackberry
21919,Olapluswale,Fri  01 Mar 2013 19:37:32 +0000,Twitter for Android,0,"Y have more dan one? @Press_Play_: How many Blackberry phones do u have?""",1259,16145,2,989,Android,Blackberry
21922,Bassant_Shaheen,Fri  01 Mar 2013 19:38:21 +0000,Twitter for Android,0,@SerahSalem admit it blackberry is a stupid phone,1106,10422,12,121,Android,Blackberry
21927,kissykennysmatt,Fri  01 Mar 2013 19:40:26 +0000,Twitter for Android,0,Blackberry Users Are Pregnant,1183,68043,13,590,Android,Blackberry
21931,katiegalloway_,Fri  01 Mar 2013 19:50:13 +0000,Twitter for Android,0,trying to dry out my blackberry with a hair dryer  its not working:(((((,711,8563,3,1685,Android,Blackberry
21935,Obetron1967,Fri  01 Mar 2013 19:51:59 +0000,Twitter for Android,0,@BlackBerry hahaha blackberry = dinosaur. My HTC One X+ rules  as most smartphones do.,8,421,0,56,Android,Blackberry
21937,Abdul_alomair,Fri  01 Mar 2013 19:52:19 +0000,Twitter for Android,0,@ME_BlackBerry could you plesse advise us when will issue the whatsapp application in blackberry Z10 ?!,111,606,1,211,Android,Blackberry
21942,katiegalloway_,Fri  01 Mar 2013 19:54:03 +0000,Twitter for Android,0,anyone selling a blackberry then?,711,8565,3,1685,Android,Blackberry
21945,KellyJRobinson,Fri  01 Mar 2013 19:54:29 +0000,Twitter for Android,0,"""@BlackBerry: Friends in the U.S.  pre-register for your #BlackBerry10 device here: http://t.co/buKv7FFXnY"" @wendyjmrobinson",456,1342,14,205,Android,Blackberry
21948,DerrickMugalo,Fri  01 Mar 2013 19:55:00 +0000,Twitter for Android,0,The boot time for the BlackBerry Z10. far faster than all the others!,128,1674,0,695,Android,Blackberry
21950,itsclaudiaufart,Fri  01 Mar 2013 19:55:19 +0000,Twitter for Android,0,"""@kfesslahhh: #twitterconfession I miss the red blinking light on my blackberry"" me too!",177,14887,1,189,Android,Blackberry
21951,Mariela_HTC,Fri  01 Mar 2013 19:55:21 +0000,Twitter for Android,0,"Ouch! I see a #TechWar! ""@BGR: Nokia CEO issues warning to BlackBerry: I'm very interested in BlackBerry customers' http://t.co/0QB4jp18y3 """,117,355,0,85,Android,Blackberry
21953,uKNO_iROC,Fri  01 Mar 2013 19:55:37 +0000,Twitter for Android,0,"""@BlackBerry: Less than one month until #BlackBerry10 makes its debut in the #USA. Find out details here: http://t.co/gHEmzPmp4e""",8033,97494,84,4890,Android,Blackberry
21956,MALLIEHART,Fri  01 Mar 2013 19:56:34 +0000,Twitter for Android,0,The price for Blackberry Z10 has gone lower *twerks*,424,7502,0,109,Android,Blackberry
21962,AaronCalder_,Fri  01 Mar 2013 19:58:15 +0000,Twitter for Android,0,@claireymckenzie please tell me it's not that blackberry still doll xxxx,152,2132,0,287,Android,Blackberry
21963,LetoyaBbc,Fri  01 Mar 2013 19:59:22 +0000,Twitter for Android,0,Blackberry Z10 off to a good start,1,6,0,2,Android,Blackberry
21964,Yohanzor,Fri  01 Mar 2013 19:59:37 +0000,Twitter for Android,0,No one willingly buys a blackberry anymore.,532,40339,3,265,Android,Blackberry
21965,EmorytheBoss,Fri  01 Mar 2013 19:59:50 +0000,Twitter for Android,0,i want a blackberry bold so bad,46,978,0,123,Android,Blackberry
21967,maccreighton,Fri  01 Mar 2013 20:00:38 +0000,Twitter for Android,0,Someone bring me a nexus/blackberry/Samsung galaxy charger to yungs to lend me PLZZZZZ,927,33954,3,1059,Android,Blackberry
21968,FuseODG,Fri  01 Mar 2013 20:00:39 +0000,Twitter for Android,0,Why does the blackberry dismantle every time it drops? Lol,13043,11762,31,352,Android,Blackberry
21970,salmulla,Fri  01 Mar 2013 20:02:01 +0000,Twitter for Android,0,I can't wait to see and analyze the financial statement of BlackBerry for Q1 2013 :) Few lessons Learnt will be extracted from there!,291,1926,1,216,Android,Blackberry
21971,maxkatz,Fri  01 Mar 2013 20:02:22 +0000,Twitter for Android,0,If you still want to see BlackBerry's  fly Air Canada.,1030,8130,91,187,Android,Blackberry
21973,AshNazir,Fri  01 Mar 2013 20:02:32 +0000,Twitter for Android,0,@Gerii92 they were supposed to start adding more information to their rejection letters #BlackBerry,1107,19065,49,583,Android,Blackberry
21974,smiileykylieee,Fri  01 Mar 2013 20:03:27 +0000,Twitter for Android,0,Selling a Blackberry Torch  dm if interested.,89,1575,0,97,Android,Blackberry
21979,cashnowphones,Fri  01 Mar 2013 20:05:52 +0000,Twitter for Android,0,"BlackBerry Z10 gets first software update  with 5 improvements



http://t.co/B4aWOzFWJB",52,415,0,99,Android,Blackberry
21982,briaston,Fri  01 Mar 2013 20:07:52 +0000,Twitter for Android,0,Need a Blackberry handset any model Wolves area.Desperate.Hit me up.,222,5854,0,251,Android,Blackberry
21984,ioTechie,Fri  01 Mar 2013 20:08:16 +0000,Twitter for Android,0,Nokia's CEO has just unofficially declared war on BlackBerry. What are your thoughts on this? #nokia #blackberry #war #smartphones,6670,7144,33,5420,Android,Blackberry
21991,jgil13,Fri  01 Mar 2013 20:09:58 +0000,Twitter for Android,0,"Whens the next nokia come out? ""@BlackBerry: Less than one month until #BlackBerry10 makes its debut in the #USA. http://t.co/HiZFpl2SWd""",220,4616,0,272,Android,Blackberry
21993,aliceglasshole,Fri  01 Mar 2013 20:10:26 +0000,Twitter for Android,0,I got a HTC desire s its so much better than a blackberry,250,12328,0,176,Android,Blackberry
21994,IM_MIKERNS,Fri  01 Mar 2013 20:10:40 +0000,Twitter for Android,0,They got a blackberry 10 coming out? Smh they just won't quit.,266,22167,0,303,Android,Blackberry
21995,jgil13,Fri  01 Mar 2013 20:10:44 +0000,Twitter for Android,0,"Does it come with snake? who still fucks with blackberry? ""@BlackBerry: Less than one month until #BlackBerry10 makes its debut in the USA.""",220,4617,0,272,Android,Blackberry
21998,BetterThenYou71,Fri  01 Mar 2013 20:11:01 +0000,Twitter for Android,0,One of my favorites blackberry kush on deck :),381,20920,5,1278,Android,Blackberry
22000,Roryskd,Fri  01 Mar 2013 20:11:28 +0000,Twitter for Android,0,It looks @BlackBerry got it right this time! !!!!,128,2820,1,309,Android,Blackberry
22001,aliceglasshole,Fri  01 Mar 2013 20:11:35 +0000,Twitter for Android,0,My friends mum spilt water on my blackberry so I got a second hand HTC yaaay,250,12330,0,177,Android,Blackberry
22003,_g0lds,Fri  01 Mar 2013 20:11:39 +0000,Twitter for Android,0,My daddy has a blackberry curve  STILL.,620,19365,3,511,Android,Blackberry
22005,aliceglasshole,Fri  01 Mar 2013 20:11:58 +0000,Twitter for Android,0,Like my blackberry is completely dead,250,12331,0,177,Android,Blackberry
22006,dadove2,Fri  01 Mar 2013 20:12:04 +0000,Twitter for Android,0,"""@BGR: Nokia CEOs warning to BlackBerry: 'I'm interested in BlackBerry customers""  two wimpy kids picking on each other for scraps!  Hahaha!",32,519,0,87,Android,Blackberry
22007,Cutehassan57,Fri  01 Mar 2013 20:12:10 +0000,Twitter for Android,0,New BlackBerry &lt;3 luv it    http://t.co/iRs6hzHYoc,8,223,0,64,Android,Blackberry
22010,bankingboy1,Fri  01 Mar 2013 20:13:41 +0000,Twitter for Android,0,@BlackBerry Owning a BlackBerry is like still listening to music on cassette players!,2,256,0,13,Android,Blackberry
22018,1HughJardon1,Fri  01 Mar 2013 20:15:56 +0000,Twitter for Android,0,"BlackBerry Z10 gets first software update  with 5 improvements



http://t.co/F5XElCPXAF",33,732,0,77,Android,Blackberry
22019,dcares1,Fri  01 Mar 2013 20:16:16 +0000,Twitter for Android,0,Don't be sending me emails about blackberry. Idc,228,6621,0,215,Android,Blackberry
22028,_ShhhdontTell,Fri  01 Mar 2013 20:19:48 +0000,Twitter for Android,0,I want another blackberry,273,23952,0,238,Android,Blackberry
22030,ic3creamman,Fri  01 Mar 2013 20:20:51 +0000,Twitter for Android,0,@jayboy_21 @JoeHattersley I miss the blackberry for tweeting games. So much easier,294,17237,5,466,Android,Blackberry
22031,Baddest_Bitches,Fri  01 Mar 2013 20:21:06 +0000,Twitter for Android,0,I just got an email from Blackberry #lol,3722,25950,14,479,Android,Blackberry
22032,daniellukeallum,Fri  01 Mar 2013 20:21:09 +0000,Twitter for Android,0,I lost my BlackBerry text me or DM me,450,9446,0,226,Android,Blackberry
22042,MichielvanCuijk,Fri  01 Mar 2013 20:25:24 +0000,Twitter for Android,0,@BlackBerry When can we expect bb10 for the Playbook?,23,72,0,54,Android,Blackberry
22043,tere_argote,Fri  01 Mar 2013 20:25:29 +0000,Twitter for Android,0,I want that Blackberry Z10 ... I have always loved BB's since the beginning. @BlackBerry,384,5692,5,257,Android,Blackberry
22044,upseerivera,Fri  01 Mar 2013 20:25:29 +0000,Twitter for Android,0,"BlackBerry Says Z10 Appeals to Platform Newbies



http://t.co/FtocmRW9mB",327,20837,4,1166,Android,Blackberry
22050,LucasYates_,Fri  01 Mar 2013 20:27:12 +0000,Twitter for Android,0,@Matthenshaw1 can I dm on you on your blackberry so I can give it you?,404,3530,0,321,Android,Blackberry
22054,TurnUp_ENT,Fri  01 Mar 2013 20:28:24 +0000,Twitter for Android,0,"@BlackBerry NewSingle!!

turnupent- LondonSwagg

(Offical Music video)

Click The Link Below 

???????????????

 http://t.co/61sytC8Bhu",418,13676,1,303,Android,Blackberry
22058,KennyShines23,Fri  01 Mar 2013 20:31:19 +0000,Twitter for Android,0,Blackberry just sent me an email of a new upcoming device. My reply: desperate doesn't look good on a lady. Just stop.,148,1156,0,184,Android,Blackberry
22059,SinCityBossRox,Fri  01 Mar 2013 20:31:20 +0000,Twitter for Android,0,@BlackBerry hurry up  my stock is getting killed. But  keep rocking!,198,1900,7,345,Android,Blackberry
22061,Tubby_Tubbs,Fri  01 Mar 2013 20:32:06 +0000,Twitter for Android,0,I think im getting the blackberry z10 when it comes out (;,91,5909,0,69,Android,Blackberry
22062,princefeliz,Fri  01 Mar 2013 20:32:17 +0000,Twitter for Android,0,"#BlackBerry Says Z10 Appeals to Platform Newbies



http://t.co/Gwz3fpKK4u #smartphones",1875,6037,68,1619,Android,Blackberry
22065,cheungii,Fri  01 Mar 2013 20:32:35 +0000,Twitter for Android,0,My hard work has paid off  I WON THE BLACKBERRY Z10!! #toogoodtobetrue,53,5237,1,11,Android,Blackberry
22069,sardelle84,Fri  01 Mar 2013 20:34:07 +0000,Twitter for Android,0,Blackberry should just give up. Lol,66,1470,0,81,Android,Blackberry
22070,MulaMvtters,Fri  01 Mar 2013 20:34:20 +0000,Twitter for Android,0,The blackberry z10 actually does look good doee.,1138,53445,2,999,Android,Blackberry
22075,RosetteLovesYa,Fri  01 Mar 2013 20:35:55 +0000,Twitter for Android,0,Omg! Accidentally called emergency services  stupid blackberry's :p,202,2485,0,498,Android,Blackberry
22076,_QuinnSmith,Fri  01 Mar 2013 20:36:20 +0000,Twitter for Android,0,@BeethaanyMaay I got rid off my blackberry :P,337,8827,0,211,Android,Blackberry
22079,lunaraven13,Fri  01 Mar 2013 20:37:01 +0000,Twitter for Android,0,I have two #poems in the latest @BLACKBERRYlit and my photo made the cover! you could win it! http://t.co/K7hWNvhnpU,2385,37992,173,519,Android,Blackberry
22086,ardeecy,Fri  01 Mar 2013 20:39:51 +0000,Twitter for Android,0,I want the blackberry 10 but that means no instagram!,220,3561,0,191,Android,Blackberry
22087,ardeecy,Fri  01 Mar 2013 20:40:17 +0000,Twitter for Android,0,I miss my blackberry though. Hmmm. Decisions decisions.,220,3561,0,191,Android,Blackberry
22093,Audio_Escape,Fri  01 Mar 2013 20:41:28 +0000,Twitter for Android,0,@BlackBerry good God  who the hell wants a Blackberry.,13,177,0,24,Android,Blackberry
22094,itizazitiz,Fri  01 Mar 2013 20:41:30 +0000,Twitter for Android,0,@ArinaShareef I swear you have a BlackBerry o_O,233,11440,0,260,Android,Blackberry
22097,Shimshammy,Fri  01 Mar 2013 20:41:43 +0000,Twitter for Android,0,Hey thanks BlackBerry for letting me know another pile of shit phone is coming out.,2891,43650,146,2699,Android,Blackberry
22098,coolnerdswagga,Fri  01 Mar 2013 20:41:44 +0000,Twitter for Android,0,I'm not even going to look at that new blackberry cause i know I'll go buy it,334,11391,10,462,Android,Blackberry
22100,sarahsilva1982,Fri  01 Mar 2013 20:42:13 +0000,Twitter for Android,0,"""@BlackBerry: Less than one month until #BlackBerry10 makes its debut in the #USA. @JonKgirl77 will be the only one to buy it!",25,787,0,83,Android,Blackberry
22110,_uniquelypretty,Fri  01 Mar 2013 20:45:43 +0000,Twitter for Android,0,I need my new phone like now! I cant deal with this blackberry,256,5414,0,220,Android,Blackberry
22111,wowitsemilyy,Fri  01 Mar 2013 20:46:17 +0000,Twitter for Android,0,my phones broke baby' .... *Via Blackberry* PRICK!,1425,10089,0,929,Android,Blackberry
22116,deavmi,Fri  01 Mar 2013 20:47:06 +0000,Twitter for Android,0,The Truth About The #BlackBerry @BlackBerry https://t.co/0gFNUZl4Gc,172,4270,0,673,Android,Blackberry
22117,Shebzii_B,Fri  01 Mar 2013 20:47:08 +0000,Twitter for Android,0,Pisses me off when rich people have a blackberry  I dont care if it's a good business fone or whatever  just no,615,5714,0,593,Android,Blackberry
22118,blackhol3_sun,Fri  01 Mar 2013 20:47:23 +0000,Twitter for Android,0,@MahaMasood blackberry?,276,7785,4,334,Android,Blackberry
22121,djeddon_afc,Fri  01 Mar 2013 20:48:00 +0000,Twitter for Android,0,@PinkBubble_ listen fam I'm a HTC bod ain't I you know that ;) telling you i phones are whack they'll go the same way as blackberry n Nokia,70,492,0,78,Android,Blackberry
22125,dnicholereid,Fri  01 Mar 2013 20:49:19 +0000,Twitter for Android,0,Why is BlackBerry coming out with a new phone? #JustStop,384,18541,1,424,Android,Blackberry
22126,TracyLagasse,Fri  01 Mar 2013 20:49:53 +0000,Twitter for Android,0,Being forced to teach my grandmother how to use a blackberry. No. I'm too impatient for this.,23,2019,0,281,Android,Blackberry
22132,MarkMyWords156,Fri  01 Mar 2013 20:51:20 +0000,Twitter for Android,0,Y'all remember when blackberry was hot?,773,16876,8,751,Android,Blackberry
22133,quesa_dilla24,Fri  01 Mar 2013 20:51:26 +0000,Twitter for Android,0,"""@BaileyCarroll16: Just got an email for a blackberry.... They still make those? #shittiestphoneofmylife"" @claire_s17 lol",197,4252,0,253,Android,Blackberry
22134,ksull55,Fri  01 Mar 2013 20:51:31 +0000,Twitter for Android,0,I'm gonna get the blackberry z10 when it comes out. It's insane,255,10889,0,225,Android,Blackberry
22137,LizzayBerberian,Fri  01 Mar 2013 20:52:23 +0000,Twitter for Android,0,@MaryamOuu ochaay. Cos the blackberry reached a point of no return. I dropped it again couple of times by accident,284,5744,0,174,Android,Blackberry
22142,thisBIRDisword,Fri  01 Mar 2013 20:55:39 +0000,Twitter for Android,0,"""@BlackBerry: Less than one month until #BlackBerry10 makes its debut in the #USA. Find out details here: http://t.co/LVkUQ9n8Vk"" @Em_Cubed",125,11378,0,128,Android,Blackberry
22143,elgeneral3,Fri  01 Mar 2013 20:55:42 +0000,Twitter for Android,0,"Less than one month until #BlackBerry10 makes its debut in the #USA. Find out details here: http://t.co/FkAxC3cPWI""",98,1299,0,597,Android,Blackberry
22146,Haneen__kr,Fri  01 Mar 2013 20:56:30 +0000,Twitter for Android,0,my blackberry disappeared.. cant find it anywhere  and its on silent (: !,770,14119,1,379,Android,Blackberry
22155,Inked_Up_Rell,Fri  01 Mar 2013 20:59:41 +0000,Twitter for Android,0,I kno u ain't talkin  wit dat FUCKED UP blackberry  its 2013 lls  ma shit jus came out,107,1744,0,183,Android,Blackberry
22156,TristonWilliams,Fri  01 Mar 2013 20:59:49 +0000,Twitter for Android,0,@BlackBerry #shitnoonesays,195,1796,0,156,Android,Blackberry
22157,bonnieblac,Fri  01 Mar 2013 20:59:54 +0000,Twitter for Android,0,I want another blackberry,943,19417,8,805,Android,Blackberry
22160,ShiAFAGx3,Fri  01 Mar 2013 21:01:00 +0000,Twitter for Android,0,I miss my blackberry !!,1961,36145,0,1430,Android,Blackberry
22161,_iLion,Fri  01 Mar 2013 21:01:14 +0000,Twitter for Android,0,You got a droid? Hope you trashed shitty BlackBerry. @AahadsMommy,1228,58599,25,871,Android,Blackberry
22166,Tam_DeLaPutaaa,Fri  01 Mar 2013 21:02:31 +0000,Twitter for Android,0,"RT""@ShiAFAGx3: I miss my blackberry !!""",248,15260,0,217,Android,Blackberry
22168,_svag,Fri  01 Mar 2013 21:03:43 +0000,Twitter for Android,0,Switching to blackberry tomorrow,360,15798,0,143,Android,Blackberry
22171,shaikha_azzam,Fri  01 Mar 2013 21:03:55 +0000,Twitter for Android,0,So life without a blackberry isnt bad acctually... i can finally keep my eyes on the road the whole drive,232,7254,1,224,Android,Blackberry
22174,Pl4netOfTheApes,Fri  01 Mar 2013 21:04:03 +0000,Twitter for Android,0,Started from a blackberry now im here,336,6336,3,343,Android,Blackberry
22176,Fuck_Betsy,Fri  01 Mar 2013 21:04:29 +0000,Twitter for Android,0,"Nobody cares ""@BlackBerry: Less than one month until #BlackBerry10 makes its debut in the #USA. Find out details here: http://.....""",1345,47847,46,794,Android,Blackberry
22180,MyLittleTechRev,Fri  01 Mar 2013 21:05:44 +0000,Twitter for Android,0,How many @BlackBerry?,12,48,0,131,Android,Blackberry
