,X,user,date,source,retweets,tweet,followers,statuses,listed,friends,source_cleaned,tweettopic
23429,23874,JEAV_amesanhut,Fri  01 Mar 2013 21:12:05 +0000,Twitter for BlackBerry??,0,#BlackBerry Sin Bateria!,293,6191,1,1634,BlackBerry,Blackberry
23430,23875,mrmbash,Fri  01 Mar 2013 21:12:05 +0000,Twitter for BlackBerry??,0,BlackBerry 10 users  here's your first software update http://t.co/DFmZYeqm8i,45,1343,0,41,BlackBerry,Blackberry
23431,23876,ter_blackhawk,Fri  01 Mar 2013 21:12:11 +0000,Twitter for BlackBerry??,0,Even though I just got a new blackberry  bout to get a new phone.,251,3039,0,690,BlackBerry,Blackberry
23432,23878,beadmous,Fri  01 Mar 2013 21:12:26 +0000,Twitter for BlackBerry??,0,@0809ja_support is it possible I use my blackberry internet service in ghana,49,200,0,65,BlackBerry,Blackberry
23433,23879,KemuelOsea,Fri  01 Mar 2013 21:12:27 +0000,Twitter for BlackBerry??,0,@BlackBerry do u guys have any new updates for blackberry 8520?,2,37,0,27,BlackBerry,Blackberry
23434,23880,josefote13,Fri  01 Mar 2013 21:12:38 +0000,Twitter for BlackBerry??,0,@BlackBerry @telcel  service in Mexico is really bad  and its making you BB guys look bad ....,49,155,2,141,BlackBerry,Blackberry
23436,23882,Cotsie_x,Fri  01 Mar 2013 21:12:42 +0000,Twitter for BlackBerry??,0,@daniellablow itss kll   just checking you even got it   knowing my blackberry ;),139,632,0,139,BlackBerry,Blackberry
23437,23883,ezequiel_sf,Fri  01 Mar 2013 21:13:03 +0000,Twitter for BlackBerry??,0,Ahora el App World es el BlackBerry World,262,8567,1,188,BlackBerry,Blackberry
23438,23884,garrettc90,Fri  01 Mar 2013 21:13:18 +0000,Twitter for BlackBerry??,0,@khristafer if u have a blackberry u can,3,6,0,3,BlackBerry,Blackberry
23439,23885,BuddyElif123,Fri  01 Mar 2013 21:13:21 +0000,Twitter for BlackBerry??,0,Having a bubble bath. Right now with the blackberry in my hand lol ahh so warm,17,87,0,109,BlackBerry,Blackberry
23440,23886,AlexDench,Fri  01 Mar 2013 21:13:23 +0000,Twitter for BlackBerry??,0,Got my blackberry back! Wooooooo! :D,298,1514,1,335,BlackBerry,Blackberry
23441,23887,Raawrisa,Fri  01 Mar 2013 21:13:23 +0000,Twitter for BlackBerry??,0,@MovistarGuate blackberry,611,25992,1,449,BlackBerry,Blackberry
23442,23888,hamo_king99,Fri  01 Mar 2013 21:13:26 +0000,Twitter for BlackBerry??,0,My Blackberry PIN:2913368A,42,7,0,213,BlackBerry,Blackberry
23443,23889,Benjamin_Brett,Fri  01 Mar 2013 21:13:47 +0000,Twitter for BlackBerry??,0,Everyone go try my new drink at the ivy resturant in L.a! Benny's blackberry cocktail @indiairving @theivy @ChanelKerr22  #summermadness,271,685,0,214,BlackBerry,Blackberry
23444,23890,Kourtss_xo,Fri  01 Mar 2013 21:14:00 +0000,Twitter for BlackBerry??,0,The fact I can't see i-phone emoji's on this stupid blackberry is frustrating,106,3244,0,204,BlackBerry,Blackberry
23445,23891,AnthonySmith58,Fri  01 Mar 2013 21:14:16 +0000,Twitter for BlackBerry??,0,No more blackberry starting in 20 minutes,281,907,0,1438,BlackBerry,Blackberry
23446,23892,youngtommy99,Fri  01 Mar 2013 21:14:17 +0000,Twitter for BlackBerry??,0,@BlackBerry am ahving probs wiv my BB world,3,26,0,21,BlackBerry,Blackberry
23447,23893,TimGordaneer,Fri  01 Mar 2013 21:14:52 +0000,Twitter for BlackBerry??,0,New Blackberry I like a lot!,37,362,0,77,BlackBerry,Blackberry
23449,23895,itsmide,Fri  01 Mar 2013 21:15:07 +0000,Twitter for BlackBerry??,0,"Samsung.. Blackberry.. Nokia ^.^ ""@theQuestions_: What kind of phone are you using? #theQuestions""",1638,78371,3,966,BlackBerry,Blackberry
23450,23897,Mc_Frisky,Fri  01 Mar 2013 21:15:18 +0000,Twitter for BlackBerry??,0,@StephenBB81 oh well...are you trying to say blackberry Is a better device? I hope not lol,1311,19463,4,975,BlackBerry,Blackberry
23451,23898,sterrevolders,Fri  01 Mar 2013 21:15:26 +0000,Twitter for BlackBerry??,0,My blackberry ...,137,11051,0,78,BlackBerry,Blackberry
23453,23900,ashbrittie,Fri  01 Mar 2013 21:15:49 +0000,Twitter for BlackBerry??,0,Does anyone know how to music on a blackberry from ITunes?,83,1115,0,355,BlackBerry,Blackberry
23454,23901,ExcelCruz,Fri  01 Mar 2013 21:15:56 +0000,Twitter for BlackBerry??,0,Lol I swear  today is truly a preview of the rest of my life.. Thank you #blackberry! Organizing my life for me.,1102,12008,11,1492,BlackBerry,Blackberry
23455,23902,GheedAl_,Fri  01 Mar 2013 21:16:01 +0000,Twitter for BlackBerry??,0,Whenever my blackberry vibrates I get this mini heart attack.,380,14775,0,369,BlackBerry,Blackberry
23457,23904,kaidi_harrison,Fri  01 Mar 2013 21:16:16 +0000,Twitter for BlackBerry??,0,@becky_waring my blackberry is definately past its sell by date haha! Time for a change soon deffo!,68,182,0,64,BlackBerry,Blackberry
23458,23906,cosmochyck,Fri  01 Mar 2013 21:16:42 +0000,Twitter for BlackBerry??,0,@BlackBerry is one of the updates Skype?  When is that arriving?,100,2539,0,278,BlackBerry,Blackberry
23460,23908,sterrevolders,Fri  01 Mar 2013 21:17:19 +0000,Twitter for BlackBerry??,0,My blackberry's twit starts following people when i go to their twit profile . Ok .,137,11053,0,78,BlackBerry,Blackberry
23461,23909,manool_5,Fri  01 Mar 2013 21:17:32 +0000,Twitter for BlackBerry??,0,??'m gonna try one more time to activate ????? blackberry service and if it didn't work ! ??'m officially of to bed -.-'!,343,5063,0,183,BlackBerry,Blackberry
23463,23911,RemyDuerto,Fri  01 Mar 2013 21:18:12 +0000,Twitter for BlackBerry??,0,"""@Greater_Halifax: .@BlackBerry 10 typeface created here in Nova Scotia http://t.co/ZERGcCMgN2 #tech #smartphone""",67,1629,2,93,BlackBerry,Blackberry
23464,23912,Mtommo69,Fri  01 Mar 2013 21:18:17 +0000,Twitter for BlackBerry??,0,Why do I still have a blackberry? #pieceofshit,179,1629,0,196,BlackBerry,Blackberry
23466,23914,KirstySheil,Fri  01 Mar 2013 21:18:24 +0000,Twitter for BlackBerry??,0,the battery life on this blackberry is crap!,219,4212,0,420,BlackBerry,Blackberry
23467,23915,AmyRennison,Fri  01 Mar 2013 21:18:34 +0000,Twitter for BlackBerry??,0,And this is why I love my blackberry  drop it in the middle of tthe road  car runs over it and it still works #bb4eva,298,752,0,326,BlackBerry,Blackberry
23468,23916,valleyofbiebs,Fri  01 Mar 2013 21:18:51 +0000,Twitter for BlackBerry??,0,guys my blackberry won't let me see my interactions so sigh wait,1882,31543,3,583,BlackBerry,Blackberry
23469,23917,Diluca96,Fri  01 Mar 2013 21:18:58 +0000,Twitter for BlackBerry??,0,Of course my blackberry would die on a full battery when I need it most,78,763,0,82,BlackBerry,Blackberry
23470,23918,HabibaAMuhamed,Fri  01 Mar 2013 21:19:08 +0000,Twitter for BlackBerry??,0,Blackberry Screen is the new '?????????? ??????????',89,720,0,92,BlackBerry,Blackberry
23471,23919,jonhunnings,Fri  01 Mar 2013 21:19:09 +0000,Twitter for BlackBerry??,0,@BlackBerry Any news on a release date for #BlackBerry10 on the #PlayBook yet? I can't wait to see it!! (..and I'm not the only one! ;-) ),74,1915,0,269,BlackBerry,Blackberry
23472,23920,alicianiahx,Fri  01 Mar 2013 21:19:29 +0000,Twitter for BlackBerry??,0,the facebook app on blackberry's are shitttt,158,2918,0,180,BlackBerry,Blackberry
23473,23921,bb_phil,Fri  01 Mar 2013 21:21:24 +0000,Twitter for BlackBerry??,0,BlackBerry needs to stop with carrier specific OS updates. I expected that to be gone in bb10.,221,2226,6,124,BlackBerry,Blackberry
23474,23922,Pablo19Godoy,Fri  01 Mar 2013 21:26:59 +0000,Twitter for BlackBerry??,0,The BlackBerry is back fellas!,90,645,0,60,BlackBerry,Blackberry
23475,23923,green_meredian,Fri  01 Mar 2013 21:27:04 +0000,Twitter for BlackBerry??,0,The 1st Update for BB10 already released. Blackberry quite desperate to have its market back!,15,55,0,33,BlackBerry,Blackberry
23476,23924,LadyButtercup88,Fri  01 Mar 2013 21:27:10 +0000,Twitter for BlackBerry??,0,So I forgot my blackberry app world password and don't know the answer to the question I create (very clever me lol) need help!,0,1,0,0,BlackBerry,Blackberry
23477,23925,JSimmons_95,Fri  01 Mar 2013 21:27:47 +0000,Twitter for BlackBerry??,0,Why does my blackberry feel the need to practically die on me :(,757,3522,2,803,BlackBerry,Blackberry
23478,23926,tom_aungier,Fri  01 Mar 2013 21:28:28 +0000,Twitter for BlackBerry??,0,@ryanshoey hahahaah!!! Scrolled down on this blackberry and did not expect that!,288,5542,1,1080,BlackBerry,Blackberry
23479,23927,Minzyful,Fri  01 Mar 2013 21:28:47 +0000,Twitter for BlackBerry??,0,@DeGeneres_Harny I'm not using the blackberry u saw its a new one,260,10266,5,379,BlackBerry,Blackberry
23480,23928,ellalovesdance2,Fri  01 Mar 2013 21:29:08 +0000,Twitter for BlackBerry??,0,Omg! By blackberry theme is amazing... Its like fishes swimming across but then my wallpaper in the background #wow,121,1095,0,164,BlackBerry,Blackberry
23481,23929,lorotweets,Fri  01 Mar 2013 21:29:28 +0000,Twitter for BlackBerry??,0,STILL ROCKIN IT RT @BlackBerry: Less than one month until #BlackBerry10 makes its debut in the #USA Find details here http://t.co/HKfBRH5akO,142,2441,0,493,BlackBerry,Blackberry
23482,23930,Wilson18Armando,Fri  01 Mar 2013 21:29:40 +0000,Twitter for BlackBerry??,0,First #blackberry that I see with almost all the buttons missins #prickle much,41,99,1,91,BlackBerry,Blackberry
23483,23931,just_DiEd_noww,Fri  01 Mar 2013 21:29:46 +0000,Twitter for BlackBerry??,0,I NEED A NEW FUCKING PHONE. THiS TIME I'M NOT GONNA GET A BlackBerry-.-,497,12723,0,74,BlackBerry,Blackberry
23484,23932,sinzubaba,Fri  01 Mar 2013 21:29:48 +0000,Twitter for BlackBerry??,0,Who has Seen Blackberry's Latest Promo Video Diss on Apple?,924,53839,5,840,BlackBerry,Blackberry
23486,23934,charchar263,Fri  01 Mar 2013 21:30:11 +0000,Twitter for BlackBerry??,0,Dunno why I got a blackberry there fucking shit.,110,82,0,232,BlackBerry,Blackberry
23487,23935,RFWilding,Fri  01 Mar 2013 21:30:11 +0000,Twitter for BlackBerry??,0,BlackBerry twitter app is an abomination.,326,4605,1,441,BlackBerry,Blackberry
23488,23937,Makeela3,Fri  01 Mar 2013 21:30:48 +0000,Twitter for BlackBerry??,0,I am goingggggg to pelt this blackberry just now... Trust,230,14230,1,208,BlackBerry,Blackberry
23489,23938,simon_lui,Fri  01 Mar 2013 21:31:15 +0000,Twitter for BlackBerry??,0,"Bcoz I can get a Note2 for $90 ""@_Lucky45: If the #BlackBerry Z10 is supposedly selling so well why are they 'slashing' prices in Canada...""",70,952,3,132,BlackBerry,Blackberry
23490,23939,fabson101,Fri  01 Mar 2013 21:31:33 +0000,Twitter for BlackBerry??,0,The blackberry's have it,45,396,0,67,BlackBerry,Blackberry
23491,23940,OlojedeOpeoluwa,Fri  01 Mar 2013 21:31:47 +0000,Twitter for BlackBerry??,0,@Ms_Red_KissEs :O.... JesuU!.... Me? For a blackberry charger.?...... :'(,64,186,0,59,BlackBerry,Blackberry
23492,23941,ZawaJubar,Fri  01 Mar 2013 21:32:04 +0000,Twitter for BlackBerry??,0,Blackberry's are shyt.,202,4183,1,198,BlackBerry,Blackberry
23493,23942,North189,Fri  01 Mar 2013 21:32:21 +0000,Twitter for BlackBerry??,0,We will soon be a blackberry family http://t.co/MoBjyM1LHL,5,31,0,58,BlackBerry,Blackberry
23494,23943,Thandos17,Fri  01 Mar 2013 21:32:24 +0000,Twitter for BlackBerry??,0,Blackberry has gone monkeys or is it MTN?,42,1520,1,76,BlackBerry,Blackberry
23495,23944,JP_BSAIBES,Fri  01 Mar 2013 21:32:49 +0000,Twitter for BlackBerry??,0,Will dump blackberry and get the S4 BB are kinda shity,122,3089,0,58,BlackBerry,Blackberry
23496,23945,iDeRoy,Fri  01 Mar 2013 21:33:02 +0000,Twitter for BlackBerry??,0,@Blackberry I really want the Z10 will Sprint have it? &amp; Will BB have an Instagram App???,1635,37660,32,414,BlackBerry,Blackberry
23497,23946,SayItAint_Tos,Fri  01 Mar 2013 21:33:02 +0000,Twitter for BlackBerry??,0,@Ade_nik3 blackberry,389,7231,5,495,BlackBerry,Blackberry
23498,23947,hasomethingood,Fri  01 Mar 2013 21:33:07 +0000,Twitter for BlackBerry??,0,Blackberry &lt; any other phone,72,533,0,220,BlackBerry,Blackberry
23499,23948,joly_8,Fri  01 Mar 2013 21:33:12 +0000,Twitter for BlackBerry??,0,Twitter el blackberry eww !!!,308,15175,5,223,BlackBerry,Blackberry
23500,23949,HairCutShawty23,Fri  01 Mar 2013 21:34:28 +0000,Twitter for BlackBerry??,0,@BLACK_PEARL127 tell her ta upgrade me den so I could lose dis blackberry lbs,524,47485,1,602,BlackBerry,Blackberry
23501,23950,BasmaaJafri,Fri  01 Mar 2013 21:35:12 +0000,Twitter for BlackBerry??,0,1 month untill this contract finishes off this blackberry finallly!!!,223,2950,0,340,BlackBerry,Blackberry
23502,23951,AbdelrahmanH95,Fri  01 Mar 2013 21:35:49 +0000,Twitter for BlackBerry??,0,The number of times I dropped my phone and it surprisingly survived has got to be a record. Especially for a Blackberry.,66,2369,0,54,BlackBerry,Blackberry
23503,23953,KZeusR,Fri  01 Mar 2013 21:36:12 +0000,Twitter for BlackBerry??,0,"""Can I see your BlackBerry?"" ""Can you open BBM so I can see recent updates"" Someone misses their #BlackBerry lol @FlyGabs Time for a #Z10!!",348,3257,2,135,BlackBerry,Blackberry
23504,23954,_Abdul_PD,Fri  01 Mar 2013 21:36:13 +0000,Twitter for BlackBerry??,0,Why are Blackberry headphones so shit?,171,1598,0,239,BlackBerry,Blackberry
23505,23955,Jennywren_7,Fri  01 Mar 2013 21:36:30 +0000,Twitter for BlackBerry??,0,@ImLeeHopkins already trying to convince mam and dad to get one. Never known my blackberry to get a page up so quick!,32,329,0,94,BlackBerry,Blackberry
23506,23956,nmebrace,Fri  01 Mar 2013 21:36:37 +0000,Twitter for BlackBerry??,0,Twitter on blackberry  so utterly painful to use its no wonder I don't post anything!,9,13,0,29,BlackBerry,Blackberry
23507,23957,melaniegordon16,Fri  01 Mar 2013 21:36:44 +0000,Twitter for BlackBerry??,0,Never getting another blackberry  EVER!!!!,91,252,0,130,BlackBerry,Blackberry
23508,23958,Everlastinho,Fri  01 Mar 2013 21:37:15 +0000,Twitter for BlackBerry??,0,Nowadays visitors don't ask for food or drinkd  but they ask for BlackBerry Charger! #ST,140,1778,0,314,BlackBerry,Blackberry
23509,23959,iamsamellis,Fri  01 Mar 2013 21:37:42 +0000,Twitter for BlackBerry??,0,@Terry_Ella still using my blackberry atm,567,8795,1,495,BlackBerry,Blackberry
23510,23960,YND9,Fri  01 Mar 2013 21:37:49 +0000,Twitter for BlackBerry??,0,Back 2 my fuckin Phone ..   P s : I Love u #BlackBerry_Bold2 ???,52,547,1,30,BlackBerry,Blackberry
23511,23961,carolaraline,Fri  01 Mar 2013 21:38:34 +0000,Twitter for BlackBerry??,0,Blackberry slowly giving up thanks to 150 simultaneous texts and 132 pings. Clearly more interesting than english #lovemyfriends,51,41,0,92,BlackBerry,Blackberry
23513,23963,MamaTiks,Fri  01 Mar 2013 21:38:47 +0000,Twitter for BlackBerry??,0,Blackberry dis lil shit piece of mc friggin fone ahhhhh!!,586,8693,3,431,BlackBerry,Blackberry
23514,23964,KatieMackinnon_,Fri  01 Mar 2013 21:38:54 +0000,Twitter for BlackBerry??,0,@IsaacFuentee I don't know what they are  I have a blackberry,383,9276,0,134,BlackBerry,Blackberry
23515,23965,DiegoGaldos2,Fri  01 Mar 2013 21:39:05 +0000,Twitter for BlackBerry??,0,I really hate twitter  i only have because I have blackberry and there is a twitter app,21,603,0,89,BlackBerry,Blackberry
23516,23966,_ugattaluvash,Fri  01 Mar 2013 21:39:07 +0000,Twitter for BlackBerry??,0,Sometimes am just damn tired of BlackBerry ... Need something else,118,1166,0,186,BlackBerry,Blackberry
23517,23967,EduzineInfo,Fri  01 Mar 2013 21:39:17 +0000,Twitter for BlackBerry??,0,@jasonelsom Facebook?? Wasn't that around about the same time as Blackberry &amp; black&amp;white TV?,378,954,0,560,BlackBerry,Blackberry
23518,23968,panthergrrrl,Fri  01 Mar 2013 21:39:19 +0000,Twitter for BlackBerry??,0,Why is it that @blackberry has the best handset by a country mile yet the worst camera and the slowest web browser. I WILL NOT TURN APPLE!!,706,13030,23,1467,BlackBerry,Blackberry
23519,23969,ColinThePotHead,Fri  01 Mar 2013 21:39:33 +0000,Twitter for BlackBerry??,0,Blackberry is a bitch though You can never sleep with that red light flashing..,37,434,0,31,BlackBerry,Blackberry
23520,23970,Je_suis_sophy,Fri  01 Mar 2013 21:39:55 +0000,Twitter for BlackBerry??,0,Blackberry or htc?,65,388,0,49,BlackBerry,Blackberry
23521,23971,jajayjules,Fri  01 Mar 2013 21:40:03 +0000,Twitter for BlackBerry??,0,Finally got my new blackberry,365,8650,1,478,BlackBerry,Blackberry
23522,23972,ttyn666,Fri  01 Mar 2013 21:40:21 +0000,Twitter for BlackBerry??,0,perks of having a blackberry:,441,9880,0,165,BlackBerry,Blackberry
23523,23973,FrankiePells,Fri  01 Mar 2013 21:40:22 +0000,Twitter for BlackBerry??,0,@BlackBerry When is #BlackBerry10 with full qwerty keyboard going to release in US?,259,8071,2,185,BlackBerry,Blackberry
23525,23975,FrankiePells,Fri  01 Mar 2013 21:40:52 +0000,Twitter for BlackBerry??,0,"@blackberry I want a date not ""soon""... I've been hearing that for like a year from you",259,8072,2,185,BlackBerry,Blackberry
23527,23977,Kojo17,Fri  01 Mar 2013 21:41:13 +0000,Twitter for BlackBerry??,0,Tweeting off my blackberry is better ???,159,5299,0,123,BlackBerry,Blackberry
23528,23978,shaaans_,Fri  01 Mar 2013 21:41:23 +0000,Twitter for BlackBerry??,0,@ThomasGenge still got a blackberry?,201,3283,1,92,BlackBerry,Blackberry
23530,23980,paveesivaa,Fri  01 Mar 2013 21:41:32 +0000,Twitter for BlackBerry??,0,When I don't have my blackberry  I still have my dad's blackberry (y),509,37398,1,267,BlackBerry,Blackberry
23532,23982,OvOAbigail,Fri  01 Mar 2013 21:42:21 +0000,Twitter for BlackBerry??,0,My mother took my blackberry cause of my dumb ass teacher  so now I gotta tweet from my brothers phone -____-,752,11942,3,571,BlackBerry,Blackberry
23533,23983,kitkatkookie333,Fri  01 Mar 2013 21:42:22 +0000,Twitter for BlackBerry??,0,@kitkatgirl258 @proness439 gimme a break! I'm only on my blackberry!,235,378,0,599,BlackBerry,Blackberry
23534,23984,_MeghanLeigh,Fri  01 Mar 2013 21:42:31 +0000,Twitter for BlackBerry??,0,Blackberry dies at 75 percent battery #ihateyou,179,1911,1,141,BlackBerry,Blackberry
23535,23986,iTz_FooFz,Fri  01 Mar 2013 21:42:59 +0000,Twitter for BlackBerry??,0,I am fuckin here kos o5t al service in the blackberry I'm trying to talk since madri mata   just tell me if u read em any time ly bbe,16,350,0,6,BlackBerry,Blackberry
23536,23987,summerhanafi333,Fri  01 Mar 2013 21:43:04 +0000,Twitter for BlackBerry??,0,Msging someone   thinking their someone else.. Dumb blackberry fuckups &lt;,129,10996,0,102,BlackBerry,Blackberry
23537,23988,paulybeeee,Fri  01 Mar 2013 21:43:08 +0000,Twitter for BlackBerry??,0,"Blackberry has no spelling suggestions for ""schmorgazbord""",115,1279,4,56,BlackBerry,Blackberry
23538,23989,lochlainnn,Fri  01 Mar 2013 21:43:12 +0000,Twitter for BlackBerry??,0,What's the blackberry bolt-on number?,156,274,0,113,BlackBerry,Blackberry
23539,23990,W_Bolters,Fri  01 Mar 2013 21:43:20 +0000,Twitter for BlackBerry??,0,@BlackBerry really want the virtual dj mobile app,4,15,0,28,BlackBerry,Blackberry
23541,23992,_khristiemoran,Fri  01 Mar 2013 21:43:29 +0000,Twitter for BlackBerry??,0,Sin blackberry? #ahisevenlosamigos,1438,35706,105,347,BlackBerry,Blackberry
23542,23993,LyndseyMcDermot,Fri  01 Mar 2013 21:43:32 +0000,Twitter for BlackBerry??,0,@JenasaurusWake Oh right sorry Jen lol. I can't see the whole conversation on my blackberry sometimes.,53,2429,0,33,BlackBerry,Blackberry
23543,23994,LoveVoorNiall1D,Fri  01 Mar 2013 21:43:33 +0000,Twitter for BlackBerry??,0,Wtf  i was cleaning my room. And my mom thought i was on my blackberry all day in the toilet -____-,424,4155,0,471,BlackBerry,Blackberry
23545,23996,allebsupernova,Fri  01 Mar 2013 21:43:50 +0000,Twitter for BlackBerry??,0,Also  after 4 years of having a Blackberry  I JUST connected my email yesterday. All this time. lol,200,45116,21,290,BlackBerry,Blackberry
23547,23998,gkentphoto,Fri  01 Mar 2013 21:44:14 +0000,Twitter for BlackBerry??,0,@Sprint are you going to offer Blackberry Q10 phone?,21,506,2,45,BlackBerry,Blackberry
23550,24001,NaviWilliams,Fri  01 Mar 2013 21:44:41 +0000,Twitter for BlackBerry??,0,@BrainDrifter I'm still trying to get used to it. Albeit someone needs to make a BlackBerry app for it...,87,2068,2,108,BlackBerry,Blackberry
23551,24002,PoloBurnett,Fri  01 Mar 2013 21:44:54 +0000,Twitter for BlackBerry??,0,Twitter for blackberry is the worst,480,7707,0,467,BlackBerry,Blackberry
23553,24004,CarlRead95,Fri  01 Mar 2013 21:44:56 +0000,Twitter for BlackBerry??,0,@aliceangell1 I need one! Emotional time having a blackberry now,175,3301,0,116,BlackBerry,Blackberry
23554,24005,Saraulo,Fri  01 Mar 2013 21:44:57 +0000,Twitter for BlackBerry??,0,Freakin' hate how my blackberry's battery dies so fast.,13720,5701,0,108,BlackBerry,Blackberry
23555,24006,efe200433,Fri  01 Mar 2013 21:45:00 +0000,Twitter for BlackBerry??,0,@BlackBerryHelp why I can't sign in to my BlackBerry User Acct? It has been like this for about 3 weeks. Ur help is highly needed,14,23,0,51,BlackBerry,Blackberry
23556,24007,Lissha_xo,Fri  01 Mar 2013 21:45:02 +0000,Twitter for BlackBerry??,0,switch my blackberry on &amp; all I see is spam email ffs,518,13787,1,308,BlackBerry,Blackberry
23557,24008,MischungNo11,Fri  01 Mar 2013 21:45:03 +0000,Twitter for BlackBerry??,0,. @Blackberry hat nen eigenes team bei der wok-wm? Nice :D,410,42117,6,289,BlackBerry,Blackberry
23559,24010,CobainTheKid,Fri  01 Mar 2013 21:45:42 +0000,Twitter for BlackBerry??,0,Wat phone u using since u blaming BB for evrything? RT @khanalicious: Well Vs We'll ...I blame blackberry somehow though. Don't know why,137,6984,0,246,BlackBerry,Blackberry
23562,24013,ASSIIAA__,Fri  01 Mar 2013 21:46:37 +0000,Twitter for BlackBerry??,0,@LeeshaLoveLee for sure alicia! I have a problem. I am on a blackberry so I can't see your emotion. -_-,621,76975,9,426,BlackBerry,Blackberry
23564,24015,LewisKemps,Fri  01 Mar 2013 21:46:46 +0000,Twitter for BlackBerry??,0,Blackberry chargers are the worst #Pisstake,68,64,0,31,BlackBerry,Blackberry
23565,24016,Elisha_Thompson,Fri  01 Mar 2013 21:46:48 +0000,Twitter for BlackBerry??,0,Waheyy kerri has a blackberry charger,109,987,0,242,BlackBerry,Blackberry
23566,24017,basedgodsantana,Fri  01 Mar 2013 21:46:51 +0000,Twitter for BlackBerry??,0,Trapin off my blackberry bitch I'm makin deals..,1164,42227,1,951,BlackBerry,Blackberry
23567,24018,centuryprodigal,Fri  01 Mar 2013 21:47:11 +0000,Twitter for BlackBerry??,0,"""@Wunmi_Bada: @centuryprodigal my strawberry choc..."" My blackberry pin xx",42,122,0,88,BlackBerry,Blackberry
23568,24019,KyrahSerina,Fri  01 Mar 2013 21:47:18 +0000,Twitter for BlackBerry??,0,"My brother so sad rii he have my next blackberry and he pretending like he bbm'n me -.-""",1015,45486,1,501,BlackBerry,Blackberry
23569,24020,DanaePush10,Fri  01 Mar 2013 21:47:21 +0000,Twitter for BlackBerry??,0,Guys* damn it stupid blackberry,3506,34194,36,625,BlackBerry,Blackberry
23570,24021,3md0g,Fri  01 Mar 2013 21:47:29 +0000,Twitter for BlackBerry??,0,My mum is taking vain photos of herself on her snazzy Blackberry never laughed so hard omfg hahahahahahahaha$,372,4343,0,531,BlackBerry,Blackberry
23571,24022,sabzr2,Fri  01 Mar 2013 21:47:33 +0000,Twitter for BlackBerry??,0,Me: need to sleep early.                            Blackberry : Challenge accepted...,22,371,0,88,BlackBerry,Blackberry
23572,24023,acepalm,Fri  01 Mar 2013 21:47:49 +0000,Twitter for BlackBerry??,0,@30SECONDSTOMARS I haven't seen it yet my blackberry cannot seem to reach the video even the one VyRT my laptop broken so  how can I see it?,1,11657,1,20,BlackBerry,Blackberry
23573,24024,carrianneI,Fri  01 Mar 2013 21:48:01 +0000,Twitter for BlackBerry??,0,@NichelleDewell_ looking through the pictures on my old blackberry and there is so many old ones of me and you haha!,412,3653,1,452,BlackBerry,Blackberry
23574,24025,hayleylane,Fri  01 Mar 2013 21:48:09 +0000,Twitter for BlackBerry??,0,Okay blackberry why are you flashing your red light when I have no new bbm's/ text/emails.... Makes me look at my phone every 2 mins..,68,2318,2,317,BlackBerry,Blackberry
23575,24026,xingjieplays_,Fri  01 Mar 2013 21:48:28 +0000,Twitter for BlackBerry??,0,Booo  when Q10 gonna come out in sg??????? #keypad #blackberry #teamblackberry #Q10 #sg #cantwait,359,48775,2,231,BlackBerry,Blackberry
23579,24031,Dat_misfits,Fri  01 Mar 2013 21:48:58 +0000,Twitter for BlackBerry??,0,This Blackberry twitter app sef. ..Smh,753,6603,0,1682,BlackBerry,Blackberry
23580,24032,ShanCrosbyxo,Fri  01 Mar 2013 21:49:02 +0000,Twitter for BlackBerry??,0,So bored of my blackberry  hardly even talk to anyone :/ can't wait till my upgrade!,92,1073,0,337,BlackBerry,Blackberry
23581,24033,emmyzone1,Fri  01 Mar 2013 21:49:13 +0000,Twitter for BlackBerry??,0,Late night blackberry chatting,168,2631,1,162,BlackBerry,Blackberry
23582,24034,kariceyyyy,Fri  01 Mar 2013 21:49:51 +0000,Twitter for BlackBerry??,0,Fully can't wait to get rid of this blackberry,510,8915,0,285,BlackBerry,Blackberry
23583,24035,sarahdickie04,Fri  01 Mar 2013 21:50:05 +0000,Twitter for BlackBerry??,0,twitter is so shit on a blackberry,423,7859,0,360,BlackBerry,Blackberry
23584,24036,Haamdi_,Fri  01 Mar 2013 21:50:13 +0000,Twitter for BlackBerry??,0,@PiMTHEPADRE blackberry,321,14746,0,140,BlackBerry,Blackberry
23585,24037,winnydipooh,Fri  01 Mar 2013 21:50:24 +0000,Twitter for BlackBerry??,0,Brand new blackberry 10 for sale. Your now for only $85000. Link me!,30,685,0,78,BlackBerry,Blackberry
23587,24039,ShanCrosbyxo,Fri  01 Mar 2013 21:50:58 +0000,Twitter for BlackBerry??,0,So bored of my blackberry  can't wait till my upgrade!,92,1076,0,337,BlackBerry,Blackberry
23588,24040,AtenkCikal,Fri  01 Mar 2013 21:51:46 +0000,Twitter for BlackBerry??,0,@Princess_Assley hi do you have whatsapp or pin blackberry,8,191,0,80,BlackBerry,Blackberry
23590,24042,99sMostOriginal,Fri  01 Mar 2013 21:52:04 +0000,Twitter for BlackBerry??,0,What's the point of having a blackberry if you're not gunna have bbm ?,280,22962,0,207,BlackBerry,Blackberry
23592,24044,missCindyDee,Fri  01 Mar 2013 21:52:09 +0000,Twitter for BlackBerry??,0,*looks at my blackberry  feels ashamed*,299,8783,2,306,BlackBerry,Blackberry
