X,date,followers,friends,listed,predicted,retweets,source,source_cleaned,statuses,tweettopic,user,text
24238,Fri  01 Mar 2013 22:31:29 +0000,21490,16144,7,positive,0,Twitter for BlackBerry??,BlackBerry,14920,Blackberry,_KieranCollins,@Beccaabbott46 Haha  I have a BlackBerry now  I hate it:L
24239,Fri  01 Mar 2013 22:31:35 +0000,462,291,1,neutral,0,Twitter for BlackBerry??,BlackBerry,226,Blackberry,hannahanderso16,On my dads work blackberry
24240,Fri  01 Mar 2013 22:31:37 +0000,298,143,0,positive,0,Twitter for BlackBerry??,BlackBerry,2669,Blackberry,claudz_rudders,Well it feels nice to have a blackberry for once rather than my flip up pink phone
24241,Fri  01 Mar 2013 22:32:13 +0000,626,733,0,positive,0,Twitter for BlackBerry??,BlackBerry,9221,Blackberry,Hey_Sidney,Phones fucked. The wee joypad on this blackberry doesn't move. Txt/tweet/bbm me I can't read it. Only phone calls.
24242,Fri  01 Mar 2013 22:32:45 +0000,151,116,0,positive,0,Twitter for BlackBerry??,BlackBerry,22067,Blackberry,VintagesSweetie,That depressing moment when your the only one out of your friends to have a blackberry. Me: http://t.co/WtyMRNaxtG
24243,Fri  01 Mar 2013 22:33:49 +0000,0,70,0,neutral,0,Twitter for BlackBerry??,BlackBerry,2,Blackberry,Yodude59,@BlackBerry4Biz US Customers want Blackberry 10
24244,Fri  01 Mar 2013 22:34:11 +0000,103,115,0,positive,0,Twitter for BlackBerry??,BlackBerry,989,Blackberry,MonicaRah,Realising the only reason I don't take creeper pictures is because I have a BlackBerry and the shutter sound is TOO loud #youweresaved
24246,Fri  01 Mar 2013 22:34:39 +0000,144,249,1,positive,0,Twitter for BlackBerry??,BlackBerry,1398,Blackberry,aprilsherwood,Hate when the red light flashes on your blackberry for no reason.
24247,Fri  01 Mar 2013 22:34:51 +0000,140,141,0,negative,0,Twitter for BlackBerry??,BlackBerry,4694,Blackberry,ayeeaumeri,Well twitter on blackberry is with it
24248,Fri  01 Mar 2013 22:35:03 +0000,108,259,1,neutral,0,Twitter for BlackBerry??,BlackBerry,3140,Blackberry,CatThai,@BlackBerry In case you didn't know I L???VE BBM! No network req'd just WiFi to stay connected to my loved ones!
24249,Fri  01 Mar 2013 22:35:12 +0000,304,159,1,positive,0,Twitter for BlackBerry??,BlackBerry,1753,Blackberry,JordanLawson1,Fixed my blackberry by putting it in the oven for 20 mins...
24250,Fri  01 Mar 2013 22:35:33 +0000,78,112,0,positive,0,Twitter for BlackBerry??,BlackBerry,71,Blackberry,Rubabshah12,Selling my blackberry phone tomorrow :D
24252,Fri  01 Mar 2013 22:36:29 +0000,389,354,0,positive,0,Twitter for BlackBerry??,BlackBerry,6016,Blackberry,danharrisausten,You know your dumb when you UPGRADE to a blackberry.
24254,Fri  01 Mar 2013 22:36:59 +0000,12,35,0,neutral,0,Twitter for BlackBerry??,BlackBerry,254,Blackberry,RukyBignine,U COPY TWEET SO TEY U EVEN COPIED *via twitter for blackberry* OH BOY PRAY MAKE GOD NO GO COPY UR DESTINY  PASTE AM 4 ANODA PERSON..
24255,Fri  01 Mar 2013 22:37:12 +0000,884,1831,7,neutral,0,Twitter for BlackBerry??,BlackBerry,4361,Blackberry,MusicalBeckie,Why BlackBerry haven't made it possible to access Twitter or Instagram on the phones I will never know.
24256,Fri  01 Mar 2013 22:37:17 +0000,585,1091,4,neutral,0,Twitter for BlackBerry??,BlackBerry,1378,Blackberry,blueblood2013,@BlackBerry they are giving them away in uk.when will we see them on other networks o2 are clueless getting info about when its instore
24257,Fri  01 Mar 2013 22:37:20 +0000,261,198,0,positive,0,Twitter for BlackBerry??,BlackBerry,12446,Blackberry,SuckkMyClit,I want the new blackberry.
24258,Fri  01 Mar 2013 22:37:39 +0000,215,335,0,positive,0,Twitter for BlackBerry??,BlackBerry,3593,Blackberry,Tabitha_kirbs,Can't wait to get my phone sunday so sick of blackberry's
24259,Fri  01 Mar 2013 22:38:09 +0000,1288,1056,1,positive,0,Twitter for BlackBerry??,BlackBerry,12945,Blackberry,Diam0ndbullet_,@hey_j0hnnypark OMFG I'M REALLY SORRY MY PHONE OMFG AHAHAHAHAHAH I'M SORRY I HAVE A BLACKBERRY AHAHAHAHAHAH
24260,Fri  01 Mar 2013 22:38:13 +0000,2635,2404,0,positive,0,Twitter for BlackBerry??,BlackBerry,6703,Blackberry,dFORrhys,The people that designed blackberry keyboards are such wankers
24261,Fri  01 Mar 2013 22:38:17 +0000,55,44,0,positive,0,Twitter for BlackBerry??,BlackBerry,1358,Blackberry,thegreatchahal,Last month with this blackberry #finally
24262,Fri  01 Mar 2013 22:38:40 +0000,644,473,2,positive,0,Twitter for BlackBerry??,BlackBerry,12111,Blackberry,sammeyyy_,Typing on a blackberry with fake nails is a mission
24264,Fri  01 Mar 2013 22:38:53 +0000,420,289,0,positive,0,Twitter for BlackBerry??,BlackBerry,7123,Blackberry,mgancasz93,my mom's blackberry said 'say a command' she replies fuck off
24265,Fri  01 Mar 2013 22:38:57 +0000,141,208,0,positive,0,Twitter for BlackBerry??,BlackBerry,2983,Blackberry,shaunyc4,I am in need of a blackberry charger omg
24266,Fri  01 Mar 2013 22:39:26 +0000,1179,1152,0,positive,0,Twitter for BlackBerry??,BlackBerry,12977,Blackberry,i1DIRECTI0NER,@_TeamPayneUK I HATE MY BLACKBERRY it get's stuck every second -_-"
24267,Fri  01 Mar 2013 22:39:50 +0000,301,564,1,positive,0,Twitter for BlackBerry??,BlackBerry,887,Blackberry,xxlorawillsxx,@smithy_emma Hay Do you no how to back up blackberry data? I need to do that to retrieve all my messages that hav been blocked?#HeadWork XX
24268,Fri  01 Mar 2013 22:39:58 +0000,205,323,0,positive,0,Twitter for BlackBerry??,BlackBerry,2927,Blackberry,amielouise9,Dunno how much longer I can cope with this blackberry ahhhhhh
24270,Fri  01 Mar 2013 22:40:03 +0000,491,364,0,positive,0,Twitter for BlackBerry??,BlackBerry,3722,Blackberry,BraulioGuedes,I hate wen my blackberry puts the dot at the end .. Bruv u aint my teacher fam
24271,Fri  01 Mar 2013 22:40:29 +0000,47,341,0,positive,0,Twitter for BlackBerry??,BlackBerry,123,Blackberry,lore334,@BlackBerry. I love blackberry
24272,Fri  01 Mar 2013 22:40:34 +0000,314,183,0,positive,0,Twitter for BlackBerry??,BlackBerry,7793,Blackberry,BEKOALHuraibi,#Blackberry #Q10 .. I can't wait !!!
24273,Fri  01 Mar 2013 22:40:41 +0000,1339,944,9,neutral,0,Twitter for BlackBerry??,BlackBerry,48551,Blackberry,damieyesberg,#fav "@oluwacheenko: Person + Blackberry + BIS - Job = Twitter Celeb"
24274,Fri  01 Mar 2013 22:40:50 +0000,33,92,0,positive,0,Twitter for BlackBerry??,BlackBerry,81,Blackberry,ahmed_tito212,"Blackberry" a smart phone with a dumb battery
24275,Fri  01 Mar 2013 22:41:33 +0000,533,525,0,neutral,0,Twitter for BlackBerry??,BlackBerry,5148,Blackberry,sophbramps,blackberry buttons are really clicky it's annoying
24276,Fri  01 Mar 2013 22:42:03 +0000,411,479,0,positive,0,Twitter for BlackBerry??,BlackBerry,4651,Blackberry,EabhAccison,blackberry is taking the piss now  scroller is like completely broke  I feel to throw it against a brick wall
24277,Fri  01 Mar 2013 22:42:11 +0000,94,84,0,positive,0,Twitter for BlackBerry??,BlackBerry,2800,Blackberry,iainttnosaintt,I got a ipod touch watever it is in ma left pocket. A blackberry torch in ma right pocket ohh yeahh
24279,Fri  01 Mar 2013 22:42:23 +0000,267,299,0,negative,0,Twitter for BlackBerry??,BlackBerry,8430,Blackberry,CallmeELZEE,Mehn..I miss my blackberry
24280,Fri  01 Mar 2013 22:42:25 +0000,57,156,0,positive,0,Twitter for BlackBerry??,BlackBerry,53,Blackberry,HeskyJakey,I took this on a blackberry how does it look like such a great photo http://t.co/8KkbxQyL2M
24281,Fri  01 Mar 2013 22:42:51 +0000,758,1577,0,neutral,0,Twitter for BlackBerry??,BlackBerry,505,Blackberry,awkwardadria,@Brie_Jamieson my 9900 blackberry broke so I'm using a 9700 temp till I can get new one lost my contacts though send me ur number
24282,Fri  01 Mar 2013 22:43:01 +0000,172,199,0,neutral,0,Twitter for BlackBerry??,BlackBerry,726,Blackberry,Efezy1,Without Mary Slessor - No Psquare  Without Blackberry - No Pinging  Without Cassava - No Starch(Ege)  But Without God  All is Impossible."
24283,Fri  01 Mar 2013 22:43:07 +0000,159,144,0,positive,0,Twitter for BlackBerry??,BlackBerry,1666,Blackberry,Fraz_Paz,My blackberry is so rubbish even the little black clock thing freezes #crapberry
24284,Fri  01 Mar 2013 22:43:16 +0000,210,496,4,neutral,0,Twitter for BlackBerry??,BlackBerry,3149,Blackberry,RallsInNC,BlackBerry Bridge v3.0.9.8 for BB10 upgrade available http://t.co/Ncwd16GXZE
24285,Fri  01 Mar 2013 22:43:42 +0000,335,366,0,positive,0,Twitter for BlackBerry??,BlackBerry,1637,Blackberry,arran_humphries,@HarrietPugson don't emoji me  you know I'm a blackberry wanker. Why take the piss. Ginger
24286,Fri  01 Mar 2013 22:44:07 +0000,408,428,1,neutral,0,Twitter for BlackBerry??,BlackBerry,5330,Blackberry,TommySmithBFC,@Joannesmith1966 Iv already got itt  go on blackberry world then type in whattsapp then download it x
24287,Fri  01 Mar 2013 22:44:08 +0000,199,398,2,positive,0,Twitter for BlackBerry??,BlackBerry,1943,Blackberry,Yadunnknow,I need the Z10 now that they got NHL Game Centre Live. Maybe someone at @BlackBerry could hook me up. Been rocking BB since 7510 model.
24288,Fri  01 Mar 2013 22:44:17 +0000,179,359,0,neutral,0,Twitter for BlackBerry??,BlackBerry,2114,Blackberry,BluetoothSA,An update already?"@CNET: BlackBerry 10 users  here's your first software update http://t.co/nBhZu7wvoB"
24289,Fri  01 Mar 2013 22:45:09 +0000,309,739,5,positive,0,Twitter for BlackBerry??,BlackBerry,15279,Blackberry,BrimfulOfAbster,My blackberry has taken quite a beating in the time that I've had it.
24291,Fri  01 Mar 2013 22:45:43 +0000,171,262,0,neutral,0,Twitter for BlackBerry??,BlackBerry,4013,Blackberry,manveer1998,Stupid blackberry 9790 keeps fuzzing up and favouriting random shit on my timeline
24292,Fri  01 Mar 2013 22:45:58 +0000,214,190,0,positive,0,Twitter for BlackBerry??,BlackBerry,1709,Blackberry,aaaliyyaaa,I would never advise anyone to get a blackberry  they are unbelievably shitttt
24293,Fri  01 Mar 2013 22:45:58 +0000,79,501,0,positive,0,Twitter for BlackBerry??,BlackBerry,1096,Blackberry,AshlieCornish,1year and I can get rid of this broken blackberry...
24294,Fri  01 Mar 2013 22:46:04 +0000,22,32,0,positive,0,Twitter for BlackBerry??,BlackBerry,55,Blackberry,BrianOl45,Considering smashing my phone off my bedroom floor and freeing myself from the curse that is BlackBerry Messenger......
24295,Fri  01 Mar 2013 22:46:23 +0000,1021,77,0,positive,0,Twitter for BlackBerry??,BlackBerry,1201,Blackberry,HelloWilll,I'm gonna miss bbm and people on it when I get rid of my blackberry
24296,Fri  01 Mar 2013 22:46:54 +0000,14,208,0,neutral,0,Twitter for BlackBerry??,BlackBerry,18,Blackberry,zibril_arasta,Send your pin blackberry please @Patrici60130415
24297,Fri  01 Mar 2013 22:47:18 +0000,158,97,0,neutral,0,Twitter for BlackBerry??,BlackBerry,3614,Blackberry,iAther,Re-invite me on blackberry :')
24298,Fri  01 Mar 2013 22:48:02 +0000,718,821,2,neutral,0,Twitter for BlackBerry??,BlackBerry,12768,Blackberry,black_heart08,False !!!"@Yo_itzkuljonez: One of the major functions of laptop in naija is to charge blackberry phones . .True or False?"
24299,Fri  01 Mar 2013 22:48:11 +0000,370,765,1,positive,0,Twitter for BlackBerry??,BlackBerry,31772,Blackberry,BBfandomguy,Solid Z10 demand in Canada is another positive sign for BlackBerry http://t.co/6HojJsHpNL
24300,Fri  01 Mar 2013 22:48:16 +0000,221,208,0,neutral,0,Twitter for BlackBerry??,BlackBerry,3336,Blackberry,AmiraAneesa00,Blackberry Pin
24301,Fri  01 Mar 2013 22:48:17 +0000,433,293,2,positive,0,Twitter for BlackBerry??,BlackBerry,25712,Blackberry,insignificunts,I can't see headers on the twitter app for my blackberry
24302,Fri  01 Mar 2013 22:48:38 +0000,1,4,0,positive,0,Twitter for BlackBerry??,BlackBerry,11,Blackberry,torvicfrancis,@BlackBerry what is so unique in this black berry 10
24303,Fri  01 Mar 2013 22:48:39 +0000,277,51,2,neutral,0,Twitter for BlackBerry??,BlackBerry,4324,Blackberry,SashaSeddon,Ahhhhh Blackberry's are so shit!
24304,Fri  01 Mar 2013 22:48:40 +0000,370,765,1,neutral,0,Twitter for BlackBerry??,BlackBerry,31773,Blackberry,BBfandomguy,Canada's BlackBerry Z10 release over 50% more successful than any previous launch http://t.co/cGnCmYCG5f
24306,Fri  01 Mar 2013 22:49:03 +0000,8,71,0,neutral,0,Twitter for BlackBerry??,BlackBerry,56,Blackberry,malgpz900,@BlackBerry any plans for BB10 update for the Playbook?
24307,Fri  01 Mar 2013 22:49:08 +0000,284,359,0,negative,0,Twitter for BlackBerry??,BlackBerry,13372,Blackberry,jadeeybreezy12,@MyManChrisBrown I can't my internet doesn't work on my laptop and now I'm stuck on this blackberry ! :(
24308,Fri  01 Mar 2013 22:49:14 +0000,936,281,7,neutral,0,Twitter for BlackBerry??,BlackBerry,57358,Blackberry,don_cross_AFC,Nokia &amp; Blackberry?
24309,Fri  01 Mar 2013 22:49:26 +0000,188,179,0,neutral,0,Twitter for BlackBerry??,BlackBerry,5035,Blackberry,judebenks,LMAO... So blackberry in yoruba is berry dudu
24311,Fri  01 Mar 2013 22:50:02 +0000,134,331,1,neutral,0,Twitter for BlackBerry??,BlackBerry,1816,Blackberry,_rachaelemma,@Lance231 the other blackberry is charging so don't worry :)
24312,Fri  01 Mar 2013 22:50:29 +0000,79,61,0,neutral,0,Twitter for BlackBerry??,BlackBerry,1172,Blackberry,Steffy_blaze,Blackberry without BIS = Eba without soup.
24313,Fri  01 Mar 2013 22:50:31 +0000,5081,4077,0,negative,0,Twitter for BlackBerry??,BlackBerry,12882,Blackberry,z3brana,My Blackberry is so[Receiving Text]
24314,Fri  01 Mar 2013 22:50:34 +0000,80,161,0,positive,0,Twitter for BlackBerry??,BlackBerry,152,Blackberry,thedrewdigest,Back to my blackberry.  I guess my song pop and words with friends career has ended prematurely. #blackberry #rim #saynototouchscreens
24315,Fri  01 Mar 2013 22:51:24 +0000,43,48,0,neutral,0,Twitter for BlackBerry??,BlackBerry,1892,Blackberry,Andybaskaah,@Xeeminaj daz d truth the best phone ever even better than blackberry
24316,Fri  01 Mar 2013 22:51:33 +0000,180,192,0,neutral,0,Twitter for BlackBerry??,BlackBerry,2278,Blackberry,danielparra177,@raducomarita my aunts old blackberry torch until they fix mine. I wanted her galaxy lol
24317,Fri  01 Mar 2013 22:51:48 +0000,2021,1966,0,positive,0,Twitter for BlackBerry??,BlackBerry,26312,Blackberry,danniwbu,my blackberry makes me want to die
24318,Fri  01 Mar 2013 22:52:26 +0000,1878,1391,6,neutral,0,Twitter for BlackBerry??,BlackBerry,14474,Blackberry,chysum,False !!!"@Yo_itzkuljonez: One of the major functions of laptop in naija is to charge blackberry phones . .True or False?
24319,Fri  01 Mar 2013 22:52:35 +0000,259,624,0,positive,0,Twitter for BlackBerry??,BlackBerry,251,Blackberry,Rebekahx_x,Don't no what I'd do without a blackberry...yehh I have no like (N)
24321,Fri  01 Mar 2013 22:52:45 +0000,54,27,0,neutral,0,Twitter for BlackBerry??,BlackBerry,55,Blackberry,Xeeminaj,Lol owk"@Andybaskaah: @Xeeminaj daz d truth the best phone ever even better than blackberry"
24325,Fri  01 Mar 2013 22:53:35 +0000,502,871,1,neutral,0,Twitter for BlackBerry??,BlackBerry,9378,Blackberry,mickaylabarchuk,Youtube on my blackberry fucking sucks ugh
24326,Fri  01 Mar 2013 22:53:35 +0000,135,133,0,positive,0,Twitter for BlackBerry??,BlackBerry,2105,Blackberry,penenekay,The biggest and popular player in the world owns a blackberry 8520 curve smh
24327,Fri  01 Mar 2013 22:53:36 +0000,28,35,0,positive,0,Twitter for BlackBerry??,BlackBerry,99,Blackberry,SarazNaji,I should be allowed to sue @blackberry for this excuse of a mobile. #bb9900
24329,Fri  01 Mar 2013 22:53:56 +0000,351,623,0,positive,0,Twitter for BlackBerry??,BlackBerry,4450,Blackberry,directioner_m8,#SomthingIAdviceYouNotToBuy any type of blackberry curve...
24331,Fri  01 Mar 2013 22:54:04 +0000,936,281,7,positive,0,Twitter for BlackBerry??,BlackBerry,57359,Blackberry,don_cross_AFC,@SabinaGoonrette lol. Not or babe. Nokia and blackberry wanna merge to make a device I think.
24332,Fri  01 Mar 2013 22:54:25 +0000,1052,54,1,positive,0,Twitter for BlackBerry??,BlackBerry,525,Blackberry,NO__DOUBT,#bbm #bb #bbpins #bbpin #blackberry #bbmpins #bbmpin #addmypin #blackberrpin #blackberrypins follow mi and I give you my pin #ballondor
24335,Fri  01 Mar 2013 22:55:05 +0000,201,193,0,positive,0,Twitter for BlackBerry??,BlackBerry,1823,Blackberry,erinmcdonaldx,@UK_BlackBerry I've had my phone for just over a year now and today the typing has gone I don't know what's happened or how to fix this?
24336,Fri  01 Mar 2013 22:55:17 +0000,524,441,16,positive,0,Twitter for BlackBerry??,BlackBerry,917,Blackberry,lnicolasglobal,@jamesarmstrong7 that photo looks like it was taken with a Blackberry - LOL!
24337,Fri  01 Mar 2013 22:55:19 +0000,318,222,0,neutral,0,Twitter for BlackBerry??,BlackBerry,15253,Blackberry,Norm5711,@vodafoneNL blackberry
24338,Fri  01 Mar 2013 22:55:41 +0000,54,101,0,positive,0,Twitter for BlackBerry??,BlackBerry,24,Blackberry,cal_malone97,Blackberry's are so shit  just sayin
24339,Fri  01 Mar 2013 22:55:44 +0000,376,368,1,neutral,0,Twitter for BlackBerry??,BlackBerry,12807,Blackberry,its_mark0,"@Steffy_blaze: Blackberry without BIS = Eba without soup."Garri?
24340,Fri  01 Mar 2013 22:55:53 +0000,23,273,0,positive,0,Twitter for BlackBerry??,BlackBerry,361,Blackberry,perpended,"I used my phone camera for a self diagnosis" "Blackberry?" "No. Piles"
24341,Fri  01 Mar 2013 22:56:12 +0000,837,1231,0,neutral,0,Twitter for BlackBerry??,BlackBerry,2891,Blackberry,helenmaynard_,The buttons on blackberry's are so fucking loud
24342,Fri  01 Mar 2013 22:56:47 +0000,168,176,2,neutral,0,Twitter for BlackBerry??,BlackBerry,2174,Blackberry,eraye,Z10 for life"@ob_obama: S3 or I-phone 5 or blackberry Z10"
24343,Fri  01 Mar 2013 22:57:15 +0000,453,1003,0,positive,0,Twitter for BlackBerry??,BlackBerry,1819,Blackberry,BennWatsonn_,How blackberry sold so many phones is amazing since there a pile of wank
24344,Fri  01 Mar 2013 22:57:39 +0000,658,648,1,positive,0,Twitter for BlackBerry??,BlackBerry,6765,Blackberry,GemOfABird___,Once I get rid of this blackberry I'm never ever getting one again #Shiteberry
24345,Fri  01 Mar 2013 22:57:42 +0000,240,206,0,positive,0,Twitter for BlackBerry??,BlackBerry,5294,Blackberry,vanessastanfel,@leaahgraaf I'm putting up with a blackberry  anything is better
24347,Fri  01 Mar 2013 22:57:57 +0000,244,329,0,neutral,0,Twitter for BlackBerry??,BlackBerry,1315,Blackberry,rottenJEN,PEACE OUT BLACKBERRY #ITSHERE
24348,Fri  01 Mar 2013 22:57:58 +0000,1866,1565,1,positive,0,Twitter for BlackBerry??,BlackBerry,15163,Blackberry,bethanyfarnan,Bunch of scrap metal thrown together that is the definition of my shitty blackberry
24349,Fri  01 Mar 2013 22:58:07 +0000,2047,931,10,positive,0,Twitter for BlackBerry??,BlackBerry,33531,Blackberry,Beezolar,True "@black_heart08: False !!!"@Yo_itzkuljonez: One of the major functions of laptop in naija is to charge blackberry phones .
24350,Fri  01 Mar 2013 22:59:00 +0000,244,218,0,positive,0,Twitter for BlackBerry??,BlackBerry,7479,Blackberry,nada_najaa,Old blackberry  old memories :')
24351,Fri  01 Mar 2013 22:59:03 +0000,47,108,1,positive,0,Twitter for BlackBerry??,BlackBerry,421,Blackberry,AliciaNicole89,Can't even hold my blackberry my arms are so dead after that shoulders &amp; arms. #killer #dead
24352,Fri  01 Mar 2013 22:59:03 +0000,28,35,0,neutral,0,Twitter for BlackBerry??,BlackBerry,101,Blackberry,SarazNaji,Gah  my 100th tweet was me complaining about my blackberry! They really do ruin everything...
24353,Fri  01 Mar 2013 22:59:06 +0000,216,500,0,positive,0,Twitter for BlackBerry??,BlackBerry,1639,Blackberry,OriginalAnt,Blackberry's are so shit !
24354,Fri  01 Mar 2013 22:59:07 +0000,118,199,5,positive,0,Twitter for BlackBerry??,BlackBerry,4086,Blackberry,imemine_innit,@AlinaRockChic the pebble mini is about the size of a blackberry bold.
24355,Fri  01 Mar 2013 22:59:15 +0000,705,836,1,neutral,0,Twitter for BlackBerry??,BlackBerry,9701,Blackberry,_laurenyeoman,that black thing that appears in the middle of a blackberry screen is the most annoying thing ever CAN U NOT????
24358,Fri  01 Mar 2013 23:00:33 +0000,399,691,1,positive,0,Twitter for BlackBerry??,BlackBerry,4280,Blackberry,Mohsinmosam,As soon as I get back to england I'm getting rid of this fucking blackberry !
24359,Fri  01 Mar 2013 23:00:42 +0000,280,227,0,positive,0,Twitter for BlackBerry??,BlackBerry,998,Blackberry,sheabrinsley1,Omg how cringey is 'bbm'  its embarrassing that I still even have a blackberry
24360,Fri  01 Mar 2013 23:00:52 +0000,159,577,0,positive,0,Twitter for BlackBerry??,BlackBerry,4348,Blackberry,iLoveJefuri,Hi! @BlackBerryHelp I can't find my BlackBerry Map icon   can u pls help me on how to find it. Badly need it.
24361,Fri  01 Mar 2013 23:01:30 +0000,120,119,0,neutral,0,Twitter for BlackBerry??,BlackBerry,1512,Blackberry,vaishalibatta,Its actually so hard to type on a blackberry with long nails???
24362,Fri  01 Mar 2013 23:01:36 +0000,16,107,0,neutral,0,Twitter for BlackBerry??,BlackBerry,85,Blackberry,mosesak440,Best friend on blackberry http://t.co/GlybThEqHm
24363,Fri  01 Mar 2013 23:01:50 +0000,60,69,0,positive,0,Twitter for BlackBerry??,BlackBerry,1979,Blackberry,MistyHolycross,@LisaRomito ok. I have a blackberry. So send the updates to dean @UncleDeanoo and he will update me via text
24364,Fri  01 Mar 2013 23:01:57 +0000,354,172,3,positive,0,Twitter for BlackBerry??,BlackBerry,5913,Blackberry,KirstAnnG,Been team blackberry from the jump  but when ur dad starts sending u texts full of emojis u can't see  u start to reconsider ya whole life
24365,Fri  01 Mar 2013 23:01:57 +0000,1470,2002,0,positive,0,Twitter for BlackBerry??,BlackBerry,20053,Blackberry,shannywanny96,I hate my blackberry SO much  omg.
24366,Fri  01 Mar 2013 23:02:59 +0000,4975,59,2,neutral,0,Twitter for BlackBerry??,BlackBerry,40969,Blackberry,SBinShattan,First tweet from my new blackberry pin:296C309B no starngers!!!
24368,Fri  01 Mar 2013 23:03:10 +0000,11,114,0,neutral,0,Twitter for BlackBerry??,BlackBerry,98,Blackberry,opyemi2011,@UK_BlackBerry happy weekend
24369,Fri  01 Mar 2013 23:03:11 +0000,182,541,0,positive,0,Twitter for BlackBerry??,BlackBerry,9204,Blackberry,reneto24,I'm seriously tired of Blackberry! I need a samsung!
24370,Fri  01 Mar 2013 23:03:30 +0000,323,1414,0,negative,0,Twitter for BlackBerry??,BlackBerry,2326,Blackberry,laurafreeman19,@Dylan96Lewis text me first! im back to my blackberry and don't have yooo numbaa
24371,Fri  01 Mar 2013 23:03:34 +0000,453,344,0,negative,0,Twitter for BlackBerry??,BlackBerry,16339,Blackberry,laurenfall97,hate my blackberry sometimes
24372,Fri  01 Mar 2013 23:03:34 +0000,325,209,2,positive,0,Twitter for BlackBerry??,BlackBerry,21419,Blackberry,roosbbyx,oooo me myself an I my blackberry my maureentje
24373,Fri  01 Mar 2013 23:03:37 +0000,44,140,0,neutral,0,Twitter for BlackBerry??,BlackBerry,87,Blackberry,KhemistryOke,Check out BlackBerry Messenger! You can find it at http://t.co/sQjBVBbgtQ
24374,Fri  01 Mar 2013 23:03:37 +0000,296,819,0,positive,0,Twitter for BlackBerry??,BlackBerry,710,Blackberry,Tanyahh_ox,I swear twitter on BlackBerry is so damn shit.
24375,Fri  01 Mar 2013 23:03:48 +0000,58,141,1,neutral,0,Twitter for BlackBerry??,BlackBerry,345,Blackberry,Tosin0111,@BlackBerry kindly ff back
24376,Fri  01 Mar 2013 23:03:54 +0000,167,115,0,positive,0,Twitter for BlackBerry??,BlackBerry,4618,Blackberry,stevanuz_ivan,Hazama's Garskin!! Now My Blackberry become full of green =D
24377,Fri  01 Mar 2013 23:04:10 +0000,364,273,0,neutral,0,Twitter for BlackBerry??,BlackBerry,4674,Blackberry,alexaraujoQM,Qp no me agarra blackberry messenger:((
24378,Fri  01 Mar 2013 23:04:39 +0000,442,548,0,negative,0,Twitter for BlackBerry??,BlackBerry,1775,Blackberry,saltybrea,Blackberry twitter is UGH
24379,Fri  01 Mar 2013 23:04:47 +0000,97,52,0,positive,0,Twitter for BlackBerry??,BlackBerry,4966,Blackberry,LoonyMoe,@kadimd I own a blackberry
24380,Fri  01 Mar 2013 23:05:09 +0000,677,266,3,positive,0,Twitter for BlackBerry??,BlackBerry,16116,Blackberry,VisualistKay,Oh wow my blackberry batter has lasted from 10am till now ......
24382,Fri  01 Mar 2013 23:05:48 +0000,53,359,0,positive,0,Twitter for BlackBerry??,BlackBerry,166,Blackberry,sumitshah26,Maybe in like 500 years they?00 lasted from 10am till now ......QjBVBbgtQ numbaaof emojis u can't see  u start to reconside
24383,Fri  01 Mar 2013 23:05:54 +0000,644,473,2,neutral,0,Twitter for BlackBerry??,BlackBerry,12113,Blackberry,sammeyyy_,The blackberry emoticons are CREEPY #dislike
24384,Fri  01 Mar 2013 23:05:57 +0000,229,466,0,positive,0,Twitter for BlackBerry??,BlackBerry,5188,Blackberry,ShaunaWright_,My blackberry is so shit
24385,Fri  01 Mar 2013 23:06:28 +0000,26,80,0,positive,0,Twitter for BlackBerry??,BlackBerry,316,Blackberry,Kb_Coded,"@VisualistKay: Oh wow my blackberry batter has lasted from 10am till now ......"Lol
24386,Fri  01 Mar 2013 23:06:40 +0000,1252,1307,1,neutral,0,Twitter for BlackBerry??,BlackBerry,3974,Blackberry,_janosk1anslut_,Add my pin 27DF02D5 #pin #bbm #blackberry #add #talk
24387,Fri  01 Mar 2013 23:06:56 +0000,240,1266,1,positive,0,Twitter for BlackBerry??,BlackBerry,291,Blackberry,DavidRobsha,@BlackBerryHelp Facebook app for blackberry freezes constantly and also i have log in/out issues.... (The latest version 3.3) Model 9700 Os6
24389,Fri  01 Mar 2013 23:07:15 +0000,285,242,1,neutral,0,Twitter for BlackBerry??,BlackBerry,30754,Blackberry,jordansfetish23,@TheTokersTower blackberry's don't have KIK
24391,Fri  01 Mar 2013 23:07:35 +0000,143,125,0,positive,0,Twitter for BlackBerry??,BlackBerry,978,Blackberry,ChrisUpson1,First it was the blackberry hype now the paedophile hype
24392,Fri  01 Mar 2013 23:08:37 +0000,21,232,1,positive,0,Twitter for BlackBerry??,BlackBerry,7,Blackberry,richar_alegria,You my not going to forget because I did the pose of blackberry ..... jajajajajajaj
24393,Fri  01 Mar 2013 23:08:52 +0000,1533,2003,0,neutral,0,Twitter for BlackBerry??,BlackBerry,2029,Blackberry,Annabelly20,@krystyna_UA you got a blackberry?xxx
24394,Fri  01 Mar 2013 23:08:55 +0000,1291,373,38,positive,0,Twitter for BlackBerry??,BlackBerry,13818,Blackberry,jessmorcom,Not bad quality foor a blackberry camera though http://t.co/1FGiVCZkfv
24395,Fri  01 Mar 2013 23:09:11 +0000,57,95,0,positive,0,Twitter for BlackBerry??,BlackBerry,890,Blackberry,LoveLike_Honney,Blackberry Z10!
