id,predicted,source,source_cleaned,tweettopic,user,text
9551,u,QuickPull,BlackBerry,Blackberry,aspmotor,Running a @QuickPull on my BlackBerry. Brb!
9553,u,Twitter for BlackBerry??,BlackBerry,Blackberry,Bonga0428,Fvck BlackBerry Absolute.
9555,u,QuickPull,BlackBerry,Blackberry,mikhaelagustin,Running a @QuickPull on my BlackBerry. Brb!
9593,u,Twitter for BlackBerry??,BlackBerry,Blackberry,Diva25Com,"Bold 2(black)""@GregShakes: Curve 2""@Questionnier: Your 1st blackberry?"""""
9595,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,greesyduck,@joanwhinnem you mean it cant spell well mines like that most times that's why I have gone back to my Blackberry Bold I type n not the fone
9597,u,QuickPull,BlackBerry,Blackberry,coleenbltrn,Running a @QuickPull on my BlackBerry. Brb!
9617,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,Bonga0428,Shout out the n*gga who's been saving up for a handset from blackberry and can only afford one next month
9619,u,Twitter for BlackBerry??,BlackBerry,Blackberry,unlawyer,Can anyone recommend a reputable Blackberry repair shop in Manila?
9624,u,QuickPull,BlackBerry,Blackberry,ohyeahitsmara,Running a @QuickPull on my BlackBerry. Brb!
9642,u,Twitter for BlackBerry??,BlackBerry,Blackberry,Ufuomaaaa__,@mimmeeee_ ^ _ ^ blackberry ? Yess better buy a bb unless I kill you . Nokia freak !
9664,u,QuickPull,BlackBerry,Blackberry,antonsoetedjo,Running a @QuickPull on my BlackBerry. Brb!
9665,u,QuickPull,BlackBerry,Blackberry,ycamarie,Running a @QuickPull on my BlackBerry. Be right back!! ???
9666,u,Twitter for BlackBerry??,BlackBerry,Blackberry,Cintu_Go,@LeoHQuiroz Blackberry!
9667,u,Twitter for BlackBerry??,BlackBerry,Blackberry,WeedyOfficial,..Looking forward to the new BlackBerry Q10... Question is.. When's it releasing in Dubai? @ME_BlackBerry
9668,u,QuickPull,BlackBerry,Blackberry,shazwanuddin,Running a @QuickPull on my BlackBerry. Brb!
9670,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,Eratic_Knight,4 friends have ported from @MTNza to @Vodacom and 3 to @8tada because of BIS amendments (@BlackBerry_ZA )
9687,u,QuickPull,BlackBerry,Blackberry,JunaAlamsyah,Running a @QuickPull on my BlackBerry. Brb!
9691,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,makhosikhoza01,"Its presently the best phone I have never used RT""@BombshellBelle2: This blackberry z10 is the best phone I have ever used! @BlackBerry_ZA"""
9693,u,Twitter for BlackBerry,BlackBerry,Blackberry,jmznvs,Check out Drop Bombs in BlackBerry World! You can find it at http://t.co/LtYNPLs5pn
9713,u,QuickPull,BlackBerry,Blackberry,EgiTristano,Running a @QuickPull on my BlackBerry. Brb!
9714,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,VadimChristo,@BlackBerry this is a critic to Meme Generator http://t.co/EiWsxLdJGT
9716,positive,UberSocial for BlackBerry,BlackBerry,Blackberry,MarcellaSie,Looks like it's not more than 10mill  ko @henryhssa :)) RT @AdaDiskon: BlackBerry Z10 Dibandrol Rp 7 Jutaan [ARTICLE] http://t.co/o6mf165LXc
9717,u,Twitter for BlackBerry??,BlackBerry,Blackberry,Gucci_killerNr1,KKR BLACKBERRY WORDT PARA!!!!!!!!
9741,u,Twitter for BlackBerry??,BlackBerry,Blackberry,leelabee,@Glamdo11 wait huh? Blackberry is doing wuuuurt? Eh? Can they not make an old lady like me have to learn a new phone! : (
9742,u,Twitter for BlackBerry??,BlackBerry,Blackberry,BethanieBiebzTW,@Leon_MMG blackberry xox
9744,u,QuickPull,BlackBerry,Blackberry,tedi_farrel,Running a @QuickPull on my BlackBerry. Brb!
9745,u,QuickPull,BlackBerry,Blackberry,lucreeetia,Running a @QuickPull on my BlackBerry. Brb!
9747,u,QuickPull,BlackBerry,Blackberry,levydecarpio,Running a @QuickPull on my BlackBerry. Brb!
9748,u,Twitter for BlackBerry??,BlackBerry,Blackberry,AXandreia,"using my new phone ""blackberry"" :))"
9749,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,Kaydrizzy_GH,BlackBerry's Emergency Battery Extensions Aren't Bad
9766,negative,UberSocial for BlackBerry,BlackBerry,Blackberry,CindyKL_,This ??? blackberry needs a doctor.. Like i need you.
9767,u,QuickPull,BlackBerry,Blackberry,ocy_rethaa,Running a @QuickPull on my BlackBerry. Brb!
9768,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,Eb3_,I'm back to the blackberry world
9769,u,Twitter for BlackBerry??,BlackBerry,Blackberry,Mr_Dumbo,If I add u on my BBM pls don't ask me how I Got ur PIN besides you are not d person who produce All these blackberry we are a Using.. Ok!&gt;=)
9790,u,Twitter for BlackBerry,BlackBerry,Blackberry,Jeanetted14,Back on it Z10 style! Demo-ing the brand new @UK_BlackBerry smartphone in Westfield Stratford till Sunday! Woop! :D http://t.co/4VjNciw8nZ
9794,u,Twitter for BlackBerry??,BlackBerry,Blackberry,DiniyShamri,Blackberry bold 4 for sale RM 800. Still in good condition. #kltu #klrb #tweetniaga
9821,u,Twitter for BlackBerry??,BlackBerry,Blackberry,ArkinSumiguin,@itsaboutMwark Blackberry Internet Service.
9853,negative,Texas Hold'em King LIVE,BlackBerry,Blackberry,endaorenz,I've just won a big $22850 pot in #THKLive for #BlackBerry - Play for FREE - http://t.co/jRuWySf3c4
9854,u,QuickPull,BlackBerry,Blackberry,gabogabriel22,Running a @QuickPull on my BlackBerry. Brb!
9855,u,Twitter for BlackBerry,BlackBerry,Blackberry,siddhartha_c,@Jaskaran__Singh I'm the marketing guy @BlackBerry never hired ;)
9856,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,ed_sez,Three times I tried to upload a photo with that. Fuck you Blackberry! Anyway it looks lovely.
9885,negative,Texas Hold'em King LIVE,BlackBerry,Blackberry,gabrielacesaria,I've just won a big $63875 pot in #THKLive for #BlackBerry - Play for FREE - http://t.co/nTWVgoDXUy
9886,u,UberSocial for BlackBerry,BlackBerry,Blackberry,menDiaNi,@HuffingtonPost why I can't accessed your page via blackberry today? - -
9887,u,QuickPull,BlackBerry,Blackberry,eddo_20,Running a @QuickPull on my BlackBerry. Brb!
9910,u,Twitter for BlackBerry??,BlackBerry,Blackberry,benaimjohn,Blackberry torch white colour for sale RM700. Price still can nego. Still in a good condition. Interested? Do DM me.
9913,u,QuickPull,BlackBerry,Blackberry,Belfastmill,Running a @QuickPull on my BlackBerry. Brb!
9914,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,BieberJobros,My phone's battery is no longer working  it turns off randomly ugh @blackberry your phones are so shitty it makes me wanna throw up
9916,u,QuickPull,BlackBerry,Blackberry,Tamaniel13,Running a @QuickPull on my BlackBerry. Brb!
9941,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,EddSkater,My blackberry just died without any warning. Wtf
9943,u,Twitter for BlackBerry??,BlackBerry,Blackberry,jpalbrecht,Pinta de hippie y a full con el Blackberry... #dequeladoestasamiga?
9946,u,Twitter for BlackBerry??,BlackBerry,Blackberry,Bonga0428,@dk_penz the Blackberry thing  you heard about it?
9973,u,Twitter for BlackBerry??,BlackBerry,Blackberry,Kariim_Kiko,@mahy_sfoan blackberry?
9974,u,QuickPull,BlackBerry,Blackberry,v1d1erm4w4nto,Restart @QuickPull on my BlackBerry
9975,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,YoTengoSed,Fuck it. I'm getting a blackberry.
9976,u,QuickPull,BlackBerry,Blackberry,itsjhomzkie,Running a @QuickPull on my BlackBerry. Brb!
9994,u,QuickPull,BlackBerry,Blackberry,gigerman25,Running a @QuickPull on my BlackBerry. Brb!
9995,u,QuickPull,BlackBerry,Blackberry,pammersss,Running @QuickPull on my BlackBerry. Brb!
9996,u,Twitter for BlackBerry??,BlackBerry,Blackberry,Aprianestambz,"Mnang byk bel ""@gabrielacesaria: I've just won a big $63875 pot in #THKLive for #BlackBerry - Play for FREE - http://t.co/IySuv72FsC"""
9997,u,QuickPull,BlackBerry,Blackberry,tedz7,Running a @QuickPull on my BlackBerry. Brb!
9998,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,SammyBristow,Constantly looking to stay ahead in the marketplace  Blackberry have invented a new initiative of having a scroller that refuses to work!
10019,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,MostOfficial_R,@ShauriClarkee: Skinny bitch with a fat belly  selling weave straight of the blackberry #jhezz LOOOOOL
10025,u,Twitter for BlackBerry??,BlackBerry,Blackberry,HFAyuWardana,Do you have BlackBerry pin? :) If you have  please DM me! ;D
10026,u,Twitter for BlackBerry??,BlackBerry,Blackberry,ks_matharu,Today will be my last day at BlackBerry. It was great 6 years. Thank you #team #BlackBerry.
10027,u,QuickPull,BlackBerry,Blackberry,GiampieroPera,Running a @QuickPull on my BlackBerry. Brb!
10050,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,Leon_MMG,@BethanieBiebzTW erm no I have a blackberry you weirdo
10053,u,QuickPull,BlackBerry,Blackberry,naufalnaim,Running a @QuickPull on my BlackBerry. Brb!
10054,negative,Texas Hold'em King LIVE,BlackBerry,Blackberry,endaorenz,I've just won a big $17198 pot in #THKLive for #BlackBerry - Play for FREE - http://t.co/jRuWySf3c4
10055,u,QuickPull,BlackBerry,Blackberry,sally_ms,Running a @QuickPull on my BlackBerry. Brb! :)
10068,u,Twitter for BlackBerry??,BlackBerry,Blackberry,TouchTheSkySNSD,Follow her ---&gt; @HFAyuWardana and invite her BlackBerry pin 29647D61 :) Thx~ :D
10070,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,XoKaran,Twitter on Blackberry's is shit
10072,u,QuickPull,BlackBerry,Blackberry,AlhadiAzlan,Running a @QuickPull on my BlackBerry. Brb!
10073,u,Twitter for BlackBerry??,BlackBerry,Blackberry,IamTwist1,"Curve 8520""@Questionnier: Your 1st blackberry?"""
10098,u,Texas Hold'em King LIVE,BlackBerry,Blackberry,whyzkid4,I'm playing #THKLive on #BlackBerry. Download now FREE: http://t.co/gWPL8X7dGy
10100,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,Rameeezy,My phone survived its first swim... #blackberry
10101,u,Twitter for BlackBerry??,BlackBerry,Blackberry,haryoprast,Tweeting from Twitter for Blackberry :)
10102,u,Twitter for BlackBerry??,BlackBerry,Blackberry,K_Hyphy,@WHKsFinest dude...need a blackberry torch new
10104,u,Twitter for BlackBerry,BlackBerry,Blackberry,bbsavior,New #BB10 picture @DavidBensimon @BlackBerryFra @UK_BlackBerry @ME_BlackBerry @Jeje28000 @alyciasasson http://t.co/T73dWl35y0
10131,u,Twitter for BlackBerry??,BlackBerry,Blackberry,urieleradio,@its_meGERELLE indi ahh! My Blackberry is functioning well!
10155,u,Twitter for BlackBerry??,BlackBerry,Blackberry,QweenLee_Maray,So @MTNza is loosing all its Blackberry users?
10156,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,AlixLear89,@speller89 New Blackberry! Got facetime = back in the game! Big daddy @LukeWilsher has one and I'm getting one! #PrettyFaces
10157,u,QuickPull,BlackBerry,Blackberry,AngelicaLaceda,Running a @QuickPull on my BlackBerry  Brb. ???
10202,u,Twitter for BlackBerry??,BlackBerry,Blackberry,Black_Chakra_,"Bold 2""@Questionnier: Your 1st blackberry?"""
10204,u,Twitter for BlackBerry??,BlackBerry,Blackberry,BieberJobros,"Your phones suck RT @BlackBerry: Never want to let go of your new #BlackBerry10? Make sure it?s safe &amp; sound w/ #BlackBerry Protect"""
10205,u,QuickPull,BlackBerry,Blackberry,tsilelas,Running a @QuickPull on my BlackBerry. Brb!
10225,u,QuickPull,BlackBerry,Blackberry,aliattamimi_,Running a @QuickPull on my BlackBerry. Brb! @aal_i_
10227,u,Twitter for BlackBerry??,BlackBerry,Blackberry,SAL_ange,@TehnDiamond BlackBerry is progressive. The BlackBerry 10 #thatIsAll
10228,u,QuickPull,BlackBerry,Blackberry,Agha_Risma,Running a @QuickPull on my BlackBerry. Brb!
10230,u,QuickPull,BlackBerry,Blackberry,shamsul_sam,Running a @QuickPull on my BlackBerry. Brb!
10231,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,Ayesha_Abbass,"@Nus_ismahero: @Reza187: Every1 tweeting I love my samsung from a blackberry lol go fly a kite""ow :/"" Hahaha!"
10254,positive,Twitter for BlackBerry??,BlackBerry,Blackberry,mr_lekay,"Wow!u move fast nna I'm stil stark.bt ima join u soen.RT""@Neo_Mvundla: mr_lekay sorry lol dont have a blackberry anymore"""
10258,u,Twitter for BlackBerry,BlackBerry,Blackberry,Iam_Fabulox,@perrymcqueen abeg DM me. this BlackBerry sef dey confuse me
10259,u,QuickPull,BlackBerry,Blackberry,nuranaanisss,Running a @QuickPull on my BlackBerry. Brb!
10274,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,MakenzieWalsh1,Without my case  my blackberry feels like a brand new phone :o
10275,u,Texas Hold'em King LIVE,BlackBerry,Blackberry,gabrielacesaria,I'm playing #THKLive on #BlackBerry. Download now FREE: http://t.co/nTWVgoDXUy
10276,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,Timvdmeer,I love blackberry's
10277,u,Twitter for BlackBerry??,BlackBerry,Blackberry,sanahmollo,Blackberry 10 be super sexy. Somebody please get me 1 lol
10278,negative,UberSocial for BlackBerry,BlackBerry,Blackberry,Khetha,These 2  part of line up  have been nicknamed BlackBerry &amp; WhiteBerry by the MC. LOL. #UvukileNoKhozi http://t.co/mO0RI6uMyo
10279,u,QuickPull,BlackBerry,Blackberry,GilbertTorar,Running a @QuickPull on my BlackBerry. Brb!
10280,u,QuickPull,BlackBerry,Blackberry,Maxalinia,Running a @QuickPull on my BlackBerry. a moment please...
10320,u,QuickPull,BlackBerry,Blackberry,tatiyulia,Running a @QuickPull on my BlackBerry. Brb!
10321,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,WHKsFinest,This is all I have at the moment also new RT @K_Hyphy: WHKsFinest dude...need a blackberry torch new http://t.co/6j5HPpW22o
10323,u,QuickPull,BlackBerry,Blackberry,JOKOSAN83091468,Running a @QuickPull on my BlackBerry. Brb!
10324,u,QuickPull,BlackBerry,Blackberry,riafehr1,Running a @QuickPull on my BlackBerry. Brb!
10326,u,UberSocial for BlackBerry,BlackBerry,Blackberry,siphe_Skin,Oh blackberry users who are on voda still download music RT @Iam_xolie: Voda n cellc RT @siphe_skin
10341,u,Twitter for BlackBerry??,BlackBerry,Blackberry,Usixty,Yup  hello voda RT @QweenLee_Maray: So @MTNza is loosing all its Blackberry users?
10342,u,UberSocial for BlackBerry,BlackBerry,Blackberry,richardmogi,RT @N4_BB: BlackBerry OS 10.1 Expected for Z10 in March  says Telus http://t.co/m6yeSaTyKy  !! #TeamBlackBerry
10343,u,QuickPull,BlackBerry,Blackberry,azmin_sahin,Running a @QuickPull on my BlackBerry.
10344,u,QuickPull,BlackBerry,Blackberry,VinaUte,Running a @QuickPull on my BlackBerry. Brb!
10346,u,Twitter for BlackBerry??,BlackBerry,Blackberry,AinSarahhh,Running a @QuickPull on my BlackBerry. Brb
10367,u,QuickPull,BlackBerry,Blackberry,odandel,Running a @QuickPull on my BlackBerry. Brb!
10370,u,QuickPull,BlackBerry,Blackberry,Tsoga_,Running a @QuickPull on my BlackBerry.
10372,u,QuickPull,BlackBerry,Blackberry,fenstwitt,Running a @QuickPull on my BlackBerry. Brb!
10373,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,getdjmac,Why BlackBerry Can Regain Momentum In The Enterprise - Forbes http://t.co/TFAB6aWt69
10376,u,QuickPull,BlackBerry,Blackberry,iqbalramdhani90,Running a @QuickPull on my BlackBerry. Brb!
10395,u,Twitter for BlackBerry??,BlackBerry,Blackberry,BB_in,Learn how to use BlackBerry?? Z10 online? Goto our site http://t.co/B04rAlFfCF and checkout the responsive banner. Flash required
10396,u,QuickPull,BlackBerry,Blackberry,MarbieRubio,Running a @QuickPull on my BlackBerry. Brb!
10397,positive,Sherlock Holmes 2 for BlackBerry,BlackBerry,Blackberry,joshbaconsix,Omgahhh ;-; the back of my blackberry has so many scratches :(((((((((
10398,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,BethanieBiebzTW,@Leon_MMG coming from the one who called a blackberry a blueberry...
10399,u,QuickPull,BlackBerry,Blackberry,candraDlaksana,Running a @QuickPull on my BlackBerry. Brb!
10400,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,thomas_walker92,Why people still buy blackberry's is beyond me #worstphoneever
10401,u,QuickPull,BlackBerry,Blackberry,NaimNasir__,Running a @QuickPull on my BlackBerry. Brb!
10404,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,jellyforreal,My Encounter With A BlackBerry Babe http://t.co/ApPziqck2c
10422,u,QuickPull,BlackBerry,Blackberry,ModeloJom,Running a @QuickPull on my BlackBerry. Brb!
10427,u,Twitter for BlackBerry??,BlackBerry,Blackberry,u_Mzingeli,RT @Usixty: Yup  hello voda RT @QweenLee_Maray: So @MTNza is loosing all its Blackberry users
10449,u,UberSocial for BlackBerry,BlackBerry,Blackberry,zidelzhafiz,@Fasargh blackberry curve
10450,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,shafeeusani,See My Encounter With A Blackberry Babe: http://t.co/NR5THrFSpG
10451,u,QuickPull,BlackBerry,Blackberry,Nrfatehaa,Running a @QuickPull on my BlackBerry. Brb!
10456,u,Twitter for BlackBerry??,BlackBerry,Blackberry,SumakudPutra,@AhSpeakDoang BlackBerry
10457,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,mattburns96,Hate blackberry twitter  all I fucking see is little black squares fucking everywhere and I dunno even what they are
10478,negative,UberSocial for BlackBerry,BlackBerry,Blackberry,MizzJaay,Ur not alone hey!!RT @tumza_the_don: My Blackberry is goin crazyyy this shiiit is real.. It responds after a while ??? yohhh
10481,positive,Twitter for BlackBerry??,BlackBerry,Blackberry,Darrenrr1,Twitter for blackberry's so shitty :v
10482,negative,Texas Hold'em King LIVE,BlackBerry,Blackberry,endaorenz,I've just won a big $32975 pot in #THKLive for #BlackBerry - Play for FREE - http://t.co/jRuWySf3c4
10484,u,QuickPull,BlackBerry,Blackberry,zymmuelerigat,Running a @QuickPull on my BlackBerry. Brb!
10506,u,QuickPull,BlackBerry,Blackberry,bangun_abdinata,Running a @QuickPull on my BlackBerry. Brb!
10508,u,QuickPull,BlackBerry,Blackberry,AnilS007,Running a @QuickPull on my BlackBerry. Brb!
10525,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,DanielBourne96,"Naaa orange and blackberry are starting to piss me off!!!!! :@ I'm proper shouting down the phone at them and their like ""ok sir"" *canadian"
10526,u,Twitter for BlackBerry??,BlackBerry,Blackberry,adsaugi,New command -.- github blackberry 10 lockscreen port xperia :) http://t.co/8Bz0kN4Hil
10527,u,UberSocial for BlackBerry,BlackBerry,Blackberry,djrickyvybes,BlackBerry z10???
10534,u,QuickPull,BlackBerry,Blackberry,sularman71,Running a @QuickPull on my BlackBerry. Brb!
10552,u,QuickPull,BlackBerry,Blackberry,MNurAviluddin,Running a @QuickPull on my BlackBerry. Brb!
10554,u,UberSocial for BlackBerry,BlackBerry,Blackberry,DannaMir,People who buy this thing is for brand not for its function RT @detikcom: BlackBerry Porsche Hitam Dijual Rp 21 Juta http://t.co/pOjHvV6sSi
10575,u,QuickPull,BlackBerry,Blackberry,aim_1313,Running a @QuickPull on my BlackBerry. Brb!
10600,positive,Twitter for BlackBerry??,BlackBerry,Blackberry,rubenplease,Never thought I'd see the blackberry Z10 in action so fast
10617,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,kenilushah,The blackberry commercial for Z10 says book now ! ......... You have got to be kidding me !!!!
10618,u,QuickPull,BlackBerry,Blackberry,KencanaRiko,Running a @QuickPull on my BlackBerry. Brb!
10619,u,Twitter for BlackBerry??,BlackBerry,Blackberry,karishmamehta_,Anyone in school got a blackberry or samsung charger I can borrow 3rd &amp; 4th! #iminthelibrary
10620,u,QuickPull,BlackBerry,Blackberry,Monicalexya,Running a @QuickPull on my BlackBerry. Brb!
10648,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,DanielBourne96,#Orange + #BlackBerry customer service is sh*t!!! F*ck you! :@ I swear I've never been so p*ssed off over the phone like this!
10694,positive,Twitter for BlackBerry??,BlackBerry,Blackberry,_Dwipayana,I'm with blackberry now hahahah :D #mbatin
10716,u,Twitter for BlackBerry??,BlackBerry,Blackberry,KaygeeCorner,Lol and hello cellc @Usixty: Yup  hello voda RT @QweenLee_Maray: So @MTNza is loosing all its Blackberry users
10717,u,QuickPull,BlackBerry,Blackberry,arumpawitri,Running a @QuickPull on my BlackBerry. Brb!
10719,u,Twitter for BlackBerry??,BlackBerry,Blackberry,retnoendah_s,Upgrade blackberry world yo podo ae... ?????_?????
10722,u,QuickPull,BlackBerry,Blackberry,PepenSupendi9,Running a @QuickPull on my BlackBerry. Brb!
10739,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,chloelogan123,@RusselElliot this is not simple you just hate that I have a blackberry.  Some guy called dilip on o2 chat is ruining my life
10741,u,Twitter for BlackBerry??,BlackBerry,Blackberry,lyooba,@BlackBerry Ppl  how to get hold of BB stickers and other stationery goodies in my part of the world? I'd like to brand my car a bit :)
10768,u,QuickPull,BlackBerry,Blackberry,farhanhannan_,Running a @QuickPull on my BlackBerry. Brb!
10769,u,Twitter for BlackBerry??,BlackBerry,Blackberry,Nananonuniiii,@ArenishNishh: @Nananonuniiii Hi still remember me? Of course lersss :) blackberry user ? Can I have your pin ?
10797,u,QuickPull,BlackBerry,Blackberry,aery_bajuri,Running a @QuickPull on my BlackBerry. Brb!
10798,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,MikesNotHipster,I wanna go on Tumblr but I have a Blackberry and why does this happen to me on a daily basis.
10800,u,QuickPull,BlackBerry,Blackberry,annieocanto,Running a @QuickPull on my BlackBerry. Brb!
10801,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,biiba_joy,VOTE for XOLISWA BEN-MAZWI to be the next Wits Blackberry Brand Ambassador http://t.co/271Pk3GvTB
10827,u,QuickPull,BlackBerry,Blackberry,NurInnda,Running a @QuickPull on my BlackBerry. Brb!
10829,u,QuickPull,BlackBerry,Blackberry,Shuhada_Qhanimi,Running a @QuickPull on my BlackBerry. Brb!
10830,u,QuickPull,BlackBerry,Blackberry,NerisaxKyongian,Running a @QuickPull on my BlackBerry. Brb!
10831,u,QuickPull,BlackBerry,Blackberry,marcoszarate,Running a @QuickPull on my BlackBerry. Brb!
10833,u,QuickPull,BlackBerry,Blackberry,cisness,Running a @QuickPull on my BlackBerry.
10857,u,QuickPull,BlackBerry,Blackberry,Dory_Blink,Running a @QuickPull on my BlackBerry. Brb!
10858,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,bodekom92,"Godpunishyou!""@Theniolar: Cc @bodekom92 ""@Questionnier: Cc that ur friend you Can Sell for a blackberry charger ?"""""""
10878,u,QuickPull,BlackBerry,Blackberry,dalasviggi,Running a @QuickPull on my BlackBerry. Brb!
10879,u,Twitter for BlackBerry??,BlackBerry,Blackberry,crazyforkareena,Yoo got a new blackberry Porsche Design!so Happiee!!
10880,u,QuickPull,BlackBerry,Blackberry,desyndrii,Running a @QuickPull on my BlackBerry. Brb!
10881,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,James_wetton,I drop my phone far too much #butterfingers thank god its a blackberry not an iSmash!!
10882,u,Twitter for BlackBerry??,BlackBerry,Blackberry,yantopratamaju2,@chimenk_firman pkai blackberry ???D??????????a??????????G????????????? kakak???
10905,u,QuickPull,BlackBerry,Blackberry,Arif_akmal23,Running a @QuickPull on my BlackBerry. Brb!
10907,u,QuickPull,BlackBerry,Blackberry,Zenith_Chuby,Running a @QuickPull on my BlackBerry. Brb!
10908,u,Twitter for BlackBerry??,BlackBerry,Blackberry,sonic_sagar,@btushar congrats for ur shniy new Z10 @Jains99 @rohitindia @meelogsin @deera30 @BlackBerryIN @got_blackberry
10929,u,QuickPull,BlackBerry,Blackberry,Bellalaaaa,Running a @QuickPull on my BlackBerry. Brb!
10932,u,QuickPull,BlackBerry,Blackberry,SyakirahTee,Running a @QuickPull on my BlackBerry. Brb!
10935,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,sophiemasonTTW,Stealing Sophie's blackberry because I'm awesome from @_katieturnerr
10936,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,x_amos,@blackberry your phones are the epitome of shit! All they do is crash with that black timer on the screen I'll never get another 1 #ripoff
10937,u,Twitter for BlackBerry??,BlackBerry,Blackberry,nadiahefendi,Lost a button on my blackberry. Looks like someone with toothache. A sign I should get a new phone  maybe? Ha ha ha
10960,negative,UberSocial for BlackBerry,BlackBerry,Blackberry,finishita_,arghh  i think my blackberry is broken  i pressed the home button and i'm still in the car stuck on a traffic jam  great! *yeah right  lol!*
10966,u,QuickPull,BlackBerry,Blackberry,103_aldo,Running a @QuickPull on my BlackBerry. Brb!
10968,u,Twitter for BlackBerry??,BlackBerry,Blackberry,WanVaynadita,If you have blackberry please invite me.. Pin:25A1EA03 ;)
10969,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,Slimroka,"False @Yo_itzkuljonez: One of the major functions of laptop in naija is to charge blackberry phones . .True or False?"""
10986,u,QuickPull,BlackBerry,Blackberry,NurJannahHalim,Running a @QuickPull on my BlackBerry. Brb!
10990,u,QuickPull,BlackBerry,Blackberry,azhep84,Running a @QuickPull on my BlackBerry. Brb!
10991,u,QuickPull,BlackBerry,Blackberry,JmMonilla,Running a @QuickPull on my BlackBerry. Brb!
10993,u,QuickPull,BlackBerry,Blackberry,RerheNanha,Running a @QuickPull on my BlackBerry. Brb!
11013,u,Twitter for BlackBerry??,BlackBerry,Blackberry,ayns94,We had lots of fun with antony and hachem @uk_blackberry stand in westfeild derby! With jess!!
11015,u,QuickPull,BlackBerry,Blackberry,deathkafz,Running a @QuickPull on my BlackBerry. Brb!
11021,u,QuickPull,BlackBerry,Blackberry,PattehDelaPaz,Running a @QuickPull on my BlackBerry. Brb!
11022,u,QuickPull,BlackBerry,Blackberry,arikartika,Running a @QuickPull on my BlackBerry. Brb!
11025,u,Twitter for BlackBerry??,BlackBerry,Blackberry,mohamad37972533,Blackberry
11046,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,MarwaMohsthinks,If only Apple and Blackberry   invent an I BLACKBERRY PHONE. It will be the bazooka phone literally
11047,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,bandaralamjaya,"RT ""@CrackBerry: The BlackBerry Z10 is coming to Vodafone India real soon - Register your interest online http://t.co/tRiAbQkaAf"""
11049,u,QuickPull,BlackBerry,Blackberry,LuluAnyfa,Running a @QuickPull on my BlackBerry. Brb!
11052,u,Texas Hold'em King LIVE,BlackBerry,Blackberry,gusde_wije,I'm playing #THKLive on #BlackBerry. Download now FREE: http://t.co/whlfOAO10I
11073,u,QuickPull,BlackBerry,Blackberry,LyPajara08,Running a @QuickPull on my BlackBerry. Brb!
11074,u,QuickPull,BlackBerry,Blackberry,ZarulZamri,Running a @QuickPull on my BlackBerry. Brb!
11075,u,QuickPull,BlackBerry,Blackberry,rara_ranara,Running a @QuickPull on my BlackBerry. Brb!
11076,u,UberSocial for BlackBerry,BlackBerry,Blackberry,drejose40,An encounter with BlackBerry Z10
11100,u,QuickPull,BlackBerry,Blackberry,dzekoprabowo,Running a @QuickPull on my BlackBerry. Brb!
11128,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,Alyazyaa_,I don't want to use my blackberry anymore.
11133,u,Twitter for BlackBerry??,BlackBerry,Blackberry,DeeGinaro,Phone mustnt die-_-blackberry dnt fuck with me
