,X,user,date,source,retweets,tweet,followers,statuses,listed,friends,source_cleaned,tweettopic
24557,25037,toastwithdan,Fri  01 Mar 2013 20:06:23 +0000,Twitter for iPhone,0,?€?@Geekpulp: So far I'm loving the mailbox app on iOS. If only I could get my exchange accounts on it.?€? Long wait 4me http://t.co/BBZPCyuyir,267,3771,3,447,iOS,iOS
24560,25040,dennis_maas,Fri  01 Mar 2013 20:06:36 +0000,Twitter for iPhone,0,How to solve Ios 6.1 battery drain problems #dtv #ios,224,9963,3,322,iOS,iOS
24563,25043,damonjackson97,Fri  01 Mar 2013 20:07:22 +0000,Twitter for iPhone,0,@MLGTSandmore evasion look it up on twitter you can get iOS 6.1.2 untethered,431,627,1,230,iOS,iOS
24573,25053,10Sh,Fri  01 Mar 2013 20:09:34 +0000,Twitter for iPhone,0,available for iOS projects from the 1st April. If you've got a project tweet me.,322,120,12,44,iOS,iOS
24575,25055,mohamad_daouk,Fri  01 Mar 2013 20:09:38 +0000,Twitter for iPhone,0,iPod 4  is a piece of shit but I cant live without iOS device ...,415,46,1,611,iOS,iOS
24576,25056,dot1ne,Fri  01 Mar 2013 20:09:42 +0000,Twitter for iPhone,0,@mitchell209 @cyruss1989 sometimes you're a visitor on iOS  I can live with that  but for them iOS refugees hmm...tough...,1680,13949,110,267,iOS,iOS
24577,25058,kernan_10,Fri  01 Mar 2013 20:10:17 +0000,Twitter for iPhone,0,@Davidburke123 like an ios dream...there fucked,98,41,1,135,iOS,iOS
24583,25064,JohnstonTravel,Fri  01 Mar 2013 20:11:59 +0000,Twitter for iPhone,0,So this is what twitter looks like on iOS? No more little squares!,72,3923,0,133,iOS,iOS
24587,25068,joseridesbmx,Fri  01 Mar 2013 20:12:13 +0000,Twitter for iPhone,0,@MeganViveiross do you have ios 6 ?,443,23029,1,306,iOS,iOS
24598,25079,caseyhopkins,Fri  01 Mar 2013 20:15:12 +0000,Twitter for iPhone,0,Team building with the @MobiplugNetwork team with Space Team for iOS #insanity #downloaditnow http://t.co/WXG2yELMJW,1368,10832,79,393,iOS,iOS
24599,25080,CallMeSteveToo,Fri  01 Mar 2013 20:15:18 +0000,Twitter for iPhone,0,@BenKuchera look for top grossing in the iOS store,21,1201,0,112,iOS,iOS
24604,25085,jordanmontreuil,Fri  01 Mar 2013 20:16:32 +0000,Twitter for iPhone,0,Hey iOS  I will never ever want to write ducking.,50,526,3,52,iOS,iOS
24605,25086,iDext3r,Fri  01 Mar 2013 20:16:35 +0000,Twitter for iPhone,0,@iVad3r @iosbreakers @rud0lf77 @ievad3r @ipadbrow @igregparker @iamsilvercat @mewstarz @ios_jan @fluffythewolf @jakehd123 @iamstormeh peace!,823,3114,4,403,iOS,iOS
24611,25092,DefendWallSt,Fri  01 Mar 2013 20:17:55 +0000,Twitter for iPhone,0,Found a bug in iOS 6.1.2.  A) use Siri with earpiece plugged in B) receive call in middle of dictation C) Dictation doesn't work till reboot,4858,73880,160,1558,iOS,iOS
24619,25100,ABAYARTS,Fri  01 Mar 2013 20:19:14 +0000,Twitter for iPhone,0,Didn't know that iOS can't display custom font correctly. Need to find the solution fast.,511,3930,2,186,iOS,iOS
24633,25115,iMcNulty82,Fri  01 Mar 2013 20:22:59 +0000,Twitter for iPhone,0,#BecauseSequester ?€?@DefendWallSt: @ProudoftheUSA Auto-Brightness has never worked right since iOS 6.?€?,3272,15628,48,3238,iOS,iOS
24634,25116,Imanfattah,Fri  01 Mar 2013 20:23:02 +0000,Twitter for iPhone,0,My @SoundCloud iOS app always crash lately  I can't even open it. Any chance of an update soon?,5944,30393,63,1283,iOS,iOS
24644,25127,iPadJailbroken,Fri  01 Mar 2013 20:24:43 +0000,Twitter for iPhone,0,AutoResponder updated for iOS 6  auto-reply to SMS messages when away/busy. It's also available for $1.50  50% http://t.co/qGX37YwpF8,8130,6060,124,737,iOS,iOS
24647,25130,Zippi494,Fri  01 Mar 2013 20:26:08 +0000,Twitter for iPhone,0,@madskillsmx @mattlemoine47 desktop version isn't as cool as the IOS version though...,32,104,0,156,iOS,iOS
24649,25132,tyronerodriguez,Fri  01 Mar 2013 20:26:23 +0000,Twitter for iPhone,0,Am I not looking hard enough? I don't see a Contra game on iOS.,1760,2511,48,295,iOS,iOS
24650,25133,Detheuglyfriend,Fri  01 Mar 2013 20:27:04 +0000,Twitter for iPhone,0,@Alixx_ let me guess ios 6 ?,953,29998,2,860,iOS,iOS
24652,25135,paulmwatson,Fri  01 Mar 2013 20:27:25 +0000,Twitter for iPhone,0,Mail.app still the best iOS email client for me. Tried @gmail &amp; @sparrow again but they're more taps  poor at triage. @mailbox? 382k to go.,2659,78828,119,303,iOS,iOS
24655,25138,majb2008,Fri  01 Mar 2013 20:28:31 +0000,Twitter for iPhone,0,IPhone  it ain't pretty  it just looks that way.   iPhone 4S with new upgrade to the OS and _still_ no Bluetooth.,3,7,0,5,iOS,iOS
24656,25139,majb2008,Fri  01 Mar 2013 20:28:31 +0000,Twitter for iPhone,0,IPhone  it ain't pretty  it just looks that way.   iPhone 4S with new upgrade to the OS and _still_ no Bluetooth.,3,7,0,5,iOS,iOS
24662,25145,ItsMyi,Fri  01 Mar 2013 20:29:19 +0000,Twitter for iPhone,0,If you are an iOS themer we want to showcase your theme. Let us know what theme you created and we will do a full write up. RT please,127,226,1,14,iOS,iOS
24668,25151,MamaBeeDoes,Fri  01 Mar 2013 20:30:46 +0000,Twitter for iPhone,0,Enter to #win choice of @AppStartlearn #iLearnNPlay #iOS #app compatible #toy #giveaway @MamaBeeDoes (US  3/20) http://t.co/d4yKja9liD,7688,34539,194,5230,iOS,iOS
24671,25154,lolheyaj,Fri  01 Mar 2013 20:31:49 +0000,Twitter for iPhone,0,@rocketcatgames congrats!! #punchquest is still  and likely will always be  one of my favorite iOS apps. It's like anger management for me!!,40,554,0,105,iOS,iOS
24677,25160,infographiclive,Fri  01 Mar 2013 20:34:05 +0000,Twitter for iPhone,0,Spend over 10 hours working around an iOS Safari bug  causing unresponsive iframes after animation with 3dtranform. And nailed it! #PulseOn,107,122,14,22,iOS,iOS
24681,25165,TupanTnT,Fri  01 Mar 2013 20:34:44 +0000,Twitter for iPhone,0,"@iOS_Jan noooo 
Where are U:)",39,35,0,293,iOS,iOS
24684,25168,call_me_alexxx,Fri  01 Mar 2013 20:35:19 +0000,Twitter for iPhone,0,iOS updates stay keeping my phone App free. ????,337,9952,0,233,iOS,iOS
24688,25172,ToshGiles,Fri  01 Mar 2013 20:36:11 +0000,Twitter for iPhone,0,@bec what is with iOS Twitter not including other handles when replying?,105,1894,5,117,iOS,iOS
24694,25178,0Unheard0,Fri  01 Mar 2013 20:37:13 +0000,Twitter for iPhone,0,The @goodreads app on the Note 10 is so much better looking than the iOS app :(,289,16379,16,582,iOS,iOS
24697,25181,Imanfattah,Fri  01 Mar 2013 20:37:44 +0000,Twitter for iPhone,0,@SCsupport i can't even open it  it always crash before it gets into log in page. I'll try reinstalling the app. Btw  I'm running iOS 6.1.2,5943,30395,63,1284,iOS,iOS
24699,25183,TupanTnT,Fri  01 Mar 2013 20:37:50 +0000,Twitter for iPhone,0,"@iOS_Jan did what?
So next time let me know U R coming ;)",39,37,0,293,iOS,iOS
24705,25189,AzurePC,Fri  01 Mar 2013 20:39:07 +0000,Twitter for iPhone,0,@evad3rs_jb I'm on iOS 6.1  I installed Carla for IOS and now I get this with every theme. Even with our themes on. http://t.co/RwGTHwZYuS,23,495,0,49,iOS,iOS
24706,25190,Zephiros,Fri  01 Mar 2013 20:39:07 +0000,Twitter for iPhone,0,"Perfect Chain en ""-Advent- One Winged Angel"" de Theatrhythm Final Fantasy para iOS. Y ustedes que pitos tocan? http://t.co/hUo2YyJ4Fa",513,22675,9,507,iOS,iOS
24711,25195,Shot_The_Sharif,Fri  01 Mar 2013 20:40:00 +0000,Twitter for iPhone,0,Looks like Sandburg updated its latest IOS principal,138,645,0,136,iOS,iOS
24714,25198,AverageBro,Fri  01 Mar 2013 20:40:29 +0000,Twitter for iPhone,0,"Finally found an iOS non-JailBreak app to download/play Youtube in the background. It's called ""YT Player"" and its free. Go cop that.",1916,17798,122,293,iOS,iOS
24715,25199,iosbreakers,Fri  01 Mar 2013 20:40:38 +0000,Twitter for iPhone,0,"@iOS_Jan @ar72014 ls imagination 
Availble for iPhone 4 and 5",322,1418,4,182,iOS,iOS
24716,25201,Meeks4Weeks,Fri  01 Mar 2013 20:41:27 +0000,Twitter for iPhone,0,I honestly have no problem with iOS autocorrect. Sometimes it fucks up but only because you have far fingers,133,8798,1,211,iOS,iOS
24720,25206,zevin0,Fri  01 Mar 2013 20:42:45 +0000,Twitter for iPhone,0,I wanted to hear some Pink and ask #Siri for help. At 1st she was all offended &amp; then she got all edgy on me #blowme(onelastkiss) #ios,37,1842,1,264,iOS,iOS
24721,25207,PrettyLialThing,Fri  01 Mar 2013 20:42:51 +0000,Twitter for iPhone,0,i updated to ios 6.1 2 or whatever   but i don't see a difference from ios 6.1 ..,1164,30992,0,933,iOS,iOS
24731,25217,ferdiberlin,Fri  01 Mar 2013 20:44:24 +0000,Twitter for iPhone,0,Archive  Batch Send  And Download Your #Instagram Photos With Recygram [iOS Tips] http://t.co/yGpsu9nlWf?€? via #cultofmac,329,9465,4,2000,iOS,iOS
24735,25222,iAust1n,Fri  01 Mar 2013 20:45:34 +0000,Twitter for iPhone,0,@iOS_Jan @nsl0gan LOL Jan you're a bitch. :D,260,5249,3,171,iOS,iOS
24736,25223,Imanfattah,Fri  01 Mar 2013 20:45:44 +0000,Twitter for iPhone,0,@SCsupport done  back to normal after reinstalling the app. Was caused after I share songs from Garageband iOS. Thank you.,5943,30396,63,1284,iOS,iOS
24741,25228,Niyalz,Fri  01 Mar 2013 20:47:01 +0000,Twitter for iPhone,0,Iphone makes ilDivos faces white they became il Ghost-os????,123,14887,1,216,iOS,iOS
24742,25229,Niyalz,Fri  01 Mar 2013 20:47:01 +0000,Twitter for iPhone,0,Iphone makes ilDivos faces white they became il Ghost-os????,123,14887,1,216,iOS,iOS
24744,25231,CueBunny_,Fri  01 Mar 2013 20:47:48 +0000,Twitter for iPhone,0,@bot_minecraft_ it's fun :3 it's for iOS,2717,6938,5,1418,iOS,iOS
24746,25233,SGAnthony92,Fri  01 Mar 2013 20:48:15 +0000,Twitter for iPhone,0,So the newest @YouTube app update on the Xbox seems to just be slower &amp; the new iOS update only lets me watch half a video. Thanks guys.,78,2723,0,207,iOS,iOS
24747,25234,okvasnovsky,Fri  01 Mar 2013 20:48:19 +0000,Twitter for iPhone,0,I just saw what doest it mean to develop iOS apps... Nice tools and hard work  skills required... Thanks @iosova,84,287,3,78,iOS,iOS
24751,25238,retrosportsgmr,Fri  01 Mar 2013 20:49:22 +0000,Twitter for iPhone,0,@PeterSkerritt How do you tilt the table on iOS Peter?,381,4214,9,219,iOS,iOS
24754,25241,9aLe7ouV,Fri  01 Mar 2013 20:49:41 +0000,Twitter for iPhone,0,#IOS 6.1.2 no #tweetbot; no mute   any suggestions for another app,325,16626,4,138,iOS,iOS
24759,25246,iAust1n,Fri  01 Mar 2013 20:50:10 +0000,Twitter for iPhone,0,@iOS_Jan @nsl0gan you need to die in Hell Jan.:. Lol,260,5256,3,171,iOS,iOS
24766,25253,macjosch,Fri  01 Mar 2013 20:51:12 +0000,Twitter for iPhone,0,@planetbeing well I just see my location  no field strength  no base stations. GSM Telekom/T-mobile Germany. iOS 6.1.2  iPhone 4,6,6,0,19,iOS,iOS
24769,25256,Chels_Swaggiez,Fri  01 Mar 2013 20:51:58 +0000,Twitter for iPhone,0,@JessicaaFaceyy  @Aishahxhafa  my Facebook is Chels Hougham - I've got the pics in my iOS album cause my internets down so I'm using 3G,491,1903,1,138,iOS,iOS
24772,25259,_YungPreshhh,Fri  01 Mar 2013 20:52:56 +0000,Twitter for iPhone,0,Should I update my phone too the iOS 6.1.2 !? Does it make a change with your iPhone? Ahaa.,3660,78905,4,2196,iOS,iOS
24784,25271,dommm_1234,Fri  01 Mar 2013 20:55:24 +0000,Twitter for iPhone,0,?€?@_YungPreshhh: Should I update my phone too the iOS 6.1.2 !? Does it make a change with your iPhone? Ahaa.?€? No it doesn't,478,13617,2,272,iOS,iOS
24791,25278,RhiTaryn,Fri  01 Mar 2013 20:56:22 +0000,Twitter for iPhone,0,IOS 6.1.2  every download takes forever,208,5169,0,340,iOS,iOS
24792,25279,AdamHansen,Fri  01 Mar 2013 20:56:28 +0000,Twitter for iPhone,0,It's an iOS tutorial kind of afternoon. For every question I answer  another gets asked.,1206,8682,70,626,iOS,iOS
24808,25295,paulmwatson,Fri  01 Mar 2013 21:00:05 +0000,Twitter for iPhone,0,@hickey_paul thanks Paul but I meaning iOS. On desktop I use http://t.co/s75j1Qp6pF,2659,78831,119,305,iOS,iOS
24809,25296,pvm,Fri  01 Mar 2013 21:00:30 +0000,Twitter for iPhone,0,Unexpected benefit to iOS development: my phone is almost always charged.,877,11679,39,564,iOS,iOS
24812,25299,iAust1n,Fri  01 Mar 2013 21:01:27 +0000,Twitter for iPhone,0,@iOS_Jan @nsl0gan well you are fucking annoying... Lol JKJKJK,260,5258,3,171,iOS,iOS
24814,25301,SthrnBelleTruth,Fri  01 Mar 2013 21:01:49 +0000,Twitter for iPhone,0,@LouisiannaLady I tried to do that but I couldn't find one for iOS 6.1.2! I'm sure if you changed the whole HD theme you could though,2030,8466,3,538,iOS,iOS
24828,25315,RenateJungRan,Fri  01 Mar 2013 21:05:24 +0000,Twitter for iPhone,0,Watching iHOP conference via webstream!!! ?€?@ihopkc: Stream #STAND2013 live from your iOS device with this free app: http://t.co/hpNuIXmu1h?€?,58,414,2,75,iOS,iOS
24836,25323,Aneesha_Parveen,Fri  01 Mar 2013 21:06:34 +0000,Twitter for iPhone,0,Loving the update to twitter on iOS????,38,948,0,184,iOS,iOS
24844,25331,Cellism,Fri  01 Mar 2013 21:09:18 +0000,Twitter for iPhone,0,@QABRIXL There's an official app with eps from each series for iOS. Early series probs on BT. Or streaming online.,978,55683,17,405,iOS,iOS
24847,25334,iosbreakers,Fri  01 Mar 2013 21:09:54 +0000,Twitter for iPhone,0,@ricke17 if u want the default iOS lockscreen rename the folder com.apple.TelephonyUI to whatever u like,322,1425,4,182,iOS,iOS
24849,25336,eforcier,Fri  01 Mar 2013 21:10:11 +0000,Twitter for iPhone,0,Wonder what they'll have to do to get this in the iOS App Store. RT @mcsweeneys: Gamify Your Life: http://t.co/PsIqhouaHQ,132,2713,2,200,iOS,iOS
24854,25341,perberglund,Fri  01 Mar 2013 21:10:54 +0000,Twitter for iPhone,0,The new iOS -&gt; PS3 youtube integration works really well :3,82,3795,1,168,iOS,iOS
24861,25348,JDTMovies,Fri  01 Mar 2013 21:11:54 +0000,Twitter for iPhone,0,Can we get the Corpse Party game on ios in the states? I would pay monies for that. Many monies.,40,1701,1,38,iOS,iOS
24879,25367,ramonarios,Fri  01 Mar 2013 21:16:26 +0000,Twitter for iPhone,0,The new iOS is supposed to have longer lasting battery  so why does mines go low so fast ????????,909,3480,0,842,iOS,iOS
24888,25377,play4perks,Fri  01 Mar 2013 21:18:33 +0000,Twitter for iPhone,0,Enter to #win $50s worth of deliciousness at #TheKeg (gift card) - http://t.co/oDOQ9ebe7Q #500TicketsPerEntry #iOs http://t.co/4GhLVwJqET,601,457,2,2098,iOS,iOS
24893,25382,gabrielwebbDev,Fri  01 Mar 2013 21:19:17 +0000,Twitter for iPhone,0,Anyone in the Cincy Area looking for a Junior #iOS developer or intern ?,266,6222,26,207,iOS,iOS
24897,25386,ClarkFury,Fri  01 Mar 2013 21:19:43 +0000,Twitter for iPhone,0,This is my highest round on Black Ops Zombies iOS on ascension... think u can beat me? i dont think so... http://t.co/zJDH474lPD,8,42,0,22,iOS,iOS
24900,25389,mattmanver1,Fri  01 Mar 2013 21:27:47 +0000,Twitter for iPhone,0,Media Vision last did Chaos Rings on iOS it seems... Wonder of they or SCE owns Wild ARMS?,171,12229,3,390,iOS,iOS
24908,25397,AmyHowar,Fri  01 Mar 2013 21:28:46 +0000,Twitter for iPhone,0,guys how am I meant to update my temp phone (IPhone 3GS) to IOS 5? X,122,2692,0,516,iOS,iOS
24913,25402,t_ormond16,Fri  01 Mar 2013 21:29:29 +0000,Twitter for iPhone,0,Don't do the iOS update deletes anything on you're phone,228,3782,0,240,iOS,iOS
24917,25406,iAmtoo_purple,Fri  01 Mar 2013 21:30:04 +0000,Twitter for iPhone,0,K iTunes. Just because my iPod is updated with iOS 6 doesn't mean you can tell me it needs version 10.6.3 bew bew!,237,31767,2,260,iOS,iOS
24918,25407,AlliOSNews,Fri  01 Mar 2013 21:30:19 +0000,Twitter for iPhone,0,Massively happy with the battery life improvements in #ios 6.1.2.  Didn't realise how bad it was before until I got it. #makingprogress,242,5726,18,625,iOS,iOS
24923,25412,FrijolConQueso,Fri  01 Mar 2013 21:31:49 +0000,Twitter for iPhone,0,I should have never updated my iOS... I can't hit next on pandora unless I have the app open ???? #iphone,70,7657,0,588,iOS,iOS
24924,25414,TheDefpom,Fri  01 Mar 2013 21:32:03 +0000,Twitter for iPhone,0,@vodafoneNZ I'm on an iPhone 5! With latest iOS,10,205,0,38,iOS,iOS
24927,25417,apjkilleen,Fri  01 Mar 2013 21:32:09 +0000,Twitter for iPhone,0,iOS 6 has ruined my life. I can no longer ignore the Mrs when I can't be arsed to reply cos she knows I've read the message she sent.,241,7939,2,448,iOS,iOS
24929,25419,ThereGoes_Molly,Fri  01 Mar 2013 21:32:24 +0000,Twitter for iPhone,0,Omg I'm gonna have like nothing in my phone if I keep deleting just to update my iOS,278,15326,0,274,iOS,iOS
24958,25448,MorganAmarr,Fri  01 Mar 2013 21:36:48 +0000,Twitter for iPhone,0,@Ifoundpecker I updated it to the iOS 6 software and I reset all my settings but still nothing! UGHH,2835,19900,2,2435,iOS,iOS
24959,25449,NikitaShanin,Fri  01 Mar 2013 21:37:22 +0000,Twitter for iPhone,0,Just started iOS app without IB  much better than I initially thought!,10,2,0,22,iOS,iOS
24969,25460,tomhschmidt,Fri  01 Mar 2013 21:39:09 +0000,Twitter for iPhone,0,Untappd has quite possibly the worst iOS Facebook login integration ever http://t.co/jjqE4rqx7q,108,141,5,101,iOS,iOS
24970,25461,addi_x000,Fri  01 Mar 2013 21:39:11 +0000,Twitter for iPhone,0,@CydiaRepos Is it possible to download cydia on iPhone 4s IOS 6?,10,582,0,26,iOS,iOS
24981,25472,NPitz14,Fri  01 Mar 2013 21:41:12 +0000,Twitter for iPhone,0,@boredzo Hey Peter  appreciate your response. If there is anything outside of an iOS environment to look at that would be interesting...?,302,1444,15,507,iOS,iOS
24987,25478,Steal1993,Fri  01 Mar 2013 21:42:33 +0000,Twitter for iPhone,0,@TheEscapistMag no joy in tf2 is lost by not buying that ring. And it's F2P. 40$ theme park world ios rides are unfair and enjoyment-halting,156,2668,0,974,iOS,iOS
24990,25481,AllyKeyoni,Fri  01 Mar 2013 21:42:47 +0000,Twitter for iPhone,0,@sarahmarienolan That's what I've been worried about. My iTunes wants me to update my iOS but I was wondering if it cleans the phone clean,1021,29299,10,994,iOS,iOS
24995,25486,wrapedinbacon,Fri  01 Mar 2013 21:43:52 +0000,Twitter for iPhone,0,So who uses iOS Passbook? Probably no one :),12,574,0,26,iOS,iOS
25006,25497,JeanBrochefort,Fri  01 Mar 2013 21:45:31 +0000,Twitter for iPhone,0,Attending the #edbanger10 show and working on an iOS project at the same time. My generation have ubiquity ... http://t.co/BOyuVbRV79,93,5756,4,71,iOS,iOS
25014,25505,Flannel_dave,Fri  01 Mar 2013 21:47:21 +0000,Twitter for iPhone,0,Updated my iPhone to iOS 6.1.2 yesterday and all of a sudden the battery life is fucking ace. Well played Apple.,253,3519,2,462,iOS,iOS
25016,25508,_ryanread,Fri  01 Mar 2013 21:47:45 +0000,Twitter for iPhone,0,iOS's iMessaging has totally spoiled me! So you're saying I actually have to have cell service to send a text!?,445,7089,7,320,iOS,iOS
25019,25511,SivyerFamily,Fri  01 Mar 2013 21:48:36 +0000,Twitter for iPhone,0,@TMWSystems why do you not have an iOS app for mech work station in #TMT ?,84,1311,3,184,iOS,iOS
25025,25517,lafemmearchitct,Fri  01 Mar 2013 21:49:15 +0000,Twitter for iPhone,0,"Dear Twitter app for iOS 
The ""turn on notification"" doesn't seem to work. Please fix. Thanks.",1150,9166,119,144,iOS,iOS
25028,25520,nealedelstein,Fri  01 Mar 2013 21:49:51 +0000,Twitter for iPhone,0,Who's at the forefront of tech and art? Creating the future now  @movax_ is. Insane things coming. #insane #tech #ios #decim8,913,4989,32,844,iOS,iOS
25035,25527,TannerHolcomb,Fri  01 Mar 2013 21:51:57 +0000,Twitter for iPhone,0,"??€   ????????        ????????
??€????      ????  ???? 
??€????      ???? ????
??€????      ????  ????????????
??€????      ????  ????      ????
??€   ????????        ????????
??? Thought that said iOS 6 #didntreadcarefully",172,3300,0,303,iOS,iOS
25036,25528,butterPRETZELS,Fri  01 Mar 2013 21:52:04 +0000,Twitter for iPhone,0,updated my e-cig to IOS 4.20 and now it gets me soooo hiiiiiggghhhh,365,4551,3,242,iOS,iOS
25040,25532,ghaststew,Fri  01 Mar 2013 21:52:26 +0000,Twitter for iPhone,0,@ios_minecraft want to join my pvp,59,945,0,51,iOS,iOS
25053,25545,curlyhair_jr,Fri  01 Mar 2013 21:55:30 +0000,Twitter for iPhone,0,@xSo100 what service and what iOS it's on,941,3384,2,392,iOS,iOS
25059,25551,JanSKay,Fri  01 Mar 2013 21:57:07 +0000,Twitter for iPhone,0,?€?@ZyngaSupport: What's the Phrase is live for iOS. Download it for free  and start guessing with a friend! http://t.co/UZvPnFt9xK?€? #FB,1623,25226,77,2000,iOS,iOS
25083,25575,choochi_x,Fri  01 Mar 2013 22:01:09 +0000,Twitter for iPhone,0,@raheemjamal786 u can but its only a partial version of ios 6  like it doesnt include features like siri... and the 4s would still be faster,1644,17566,1,1042,iOS,iOS
25092,25584,RAWshadTX,Fri  01 Mar 2013 22:02:41 +0000,Twitter for iPhone,0,@TEKtheMAESTRO better? Spec wise? No. I just need it for business purposes at the job really. I do like the cleanness of the iOS.,721,55020,34,562,iOS,iOS
25094,25586,KelestiMMO,Fri  01 Mar 2013 22:02:47 +0000,Twitter for iPhone,0,"FUCK! Anyone running McTube on #iOS DO NOT UPDATE.

Last update removed background play functionality :( :( :(",590,15126,19,606,iOS,iOS
25114,25606,gezor121,Fri  01 Mar 2013 22:05:42 +0000,Twitter for iPhone,0,@IOS_Junior get on skype,144,1593,0,212,iOS,iOS
25119,25611,KelestiMMO,Fri  01 Mar 2013 22:06:27 +0000,Twitter for iPhone,0,"Fuck fuck fucking fuckity fuck :C
I can't believe they stole my background play functionality from McTube #iOS",590,15127,19,606,iOS,iOS
25124,25616,binn_h,Fri  01 Mar 2013 22:07:06 +0000,Twitter for iPhone,0,iOS fuck you,956,9954,1,76,iOS,iOS
25130,25622,wilkos,Fri  01 Mar 2013 22:09:30 +0000,Twitter for iPhone,0,Calling it right now 03/01/13 - Google Glass will spark more theft than iOS devices in NYC. Highly visible  higher value  easier grab. $GOOG,62,3806,1,136,iOS,iOS
25136,25628,VivMurphy92,Fri  01 Mar 2013 22:10:49 +0000,Twitter for iPhone,0,Memories xx #summer #instapic #ios #greece #friends #paint #2012 ??€???????? @CharlesOfficiaI @HelenaDanaher http://t.co/dQ0UzwOhiH,242,2502,0,361,iOS,iOS
25145,25637,Antoniasword,Fri  01 Mar 2013 22:11:55 +0000,Twitter for iPhone,0,Every f*cking day I'm updating something on my iPhone. If it isn't an app it's the IOS software.,641,19363,1,514,iOS,iOS
25153,25645,gbass135,Fri  01 Mar 2013 22:13:08 +0000,Twitter for iPhone,0,@justROBBedabank is that in the new iOS ?,197,4299,0,234,iOS,iOS
25157,25649,herb_weezy,Fri  01 Mar 2013 22:13:39 +0000,Twitter for iPhone,0,make i go back to ma NFSMW. iOS version over  PC Version,3171,100789,7,2629,iOS,iOS
25160,25652,isasaifullah,Fri  01 Mar 2013 22:13:52 +0000,Twitter for iPhone,0,@SenangSimple your iPad guna iOs yang mana? I'll see what I can find as soon as I do  I'll inform you straight away.,199,8458,1,246,iOS,iOS
25168,25660,Nick_Vaccaro,Fri  01 Mar 2013 22:14:46 +0000,Twitter for iPhone,0,Finally updated my phone to iOS 6 from always having iOS 4,12,74,0,22,iOS,iOS
25171,25663,lifethruglasses,Fri  01 Mar 2013 22:15:19 +0000,Twitter for iPhone,0,what other iOS twitter apps are there  besides tweetbot and twitter for iPhone? 'cause both are currently stupid.,860,37190,2,470,iOS,iOS
25172,25664,catfyson,Fri  01 Mar 2013 22:15:30 +0000,Twitter for iPhone,0,@xtiffyxx lol i thought so! I want a tablet but i've grown to love iOS,313,4025,8,405,iOS,iOS
25179,25671,herb_weezy,Fri  01 Mar 2013 22:16:25 +0000,Twitter for iPhone,0,"its friday. lol ?€?@Trey_BenJ: Go and study instead o_O ""@herb_weezy: make i go back to ma NFSMW. iOS version over PC Version""?€?",3171,100792,7,2629,iOS,iOS
25182,25674,bumarji,Fri  01 Mar 2013 22:16:39 +0000,Twitter for iPhone,0,@kylechowning I think there is a lot of room for improvement but I still feel it's much better than other ios email apps,144,3284,3,304,iOS,iOS
25185,25677,bryan_ccortes,Fri  01 Mar 2013 22:17:57 +0000,Twitter for iPhone,0,@BattleBears when will 1.4.2.1 come for ios?,5,28,0,8,iOS,iOS
25194,25686,applehow1,Fri  01 Mar 2013 22:19:59 +0000,Twitter for iPhone,0,?€?@official_billy: How to turn off Google tracking you in iOS http://t.co/Ix7YLoLsPT?€?,810,11197,0,1982,iOS,iOS
25195,25687,WTFHappenedHere,Fri  01 Mar 2013 22:19:59 +0000,Twitter for iPhone,0,@MadeSadEasily how many of the previous phones.  Like certain iPhones can't run iOS 5 or 6,12,1195,0,60,iOS,iOS
25197,25689,applehow1,Fri  01 Mar 2013 22:20:13 +0000,Twitter for iPhone,0,?€?@official_billy: Tip on how to stop Google from tracking you in iOS Google Maps http://t.co/Ix7YLoLsPT?€?,810,11197,0,1982,iOS,iOS
25198,25690,applehow1,Fri  01 Mar 2013 22:20:17 +0000,Twitter for iPhone,0,?€?@official_billy: How to video to stop Google from taking your mapping location in Google maps iOS! http://t.co/Ix7YLoLsPT?€?,810,11197,0,1982,iOS,iOS
25199,25691,official_billy,Fri  01 Mar 2013 22:20:42 +0000,Twitter for iPhone,0,?€?@applehow1: How to video to stop Google from taking your mapping location in Google maps iOS! http://t.co/4yEMR9XGPJ?€?,434,5896,0,1145,iOS,iOS
25200,25692,official_billy,Fri  01 Mar 2013 22:20:45 +0000,Twitter for iPhone,0,?€?@applehow1: Tip on how to stop Google from tracking you in iOS Google Maps http://t.co/4yEMR9XGPJ?€?,434,5896,0,1145,iOS,iOS
25201,25693,official_billy,Fri  01 Mar 2013 22:20:56 +0000,Twitter for iPhone,0,?€?@applehow1: How to turn off Google tracking you in iOS http://t.co/4yEMR9XGPJ?€?,434,5896,0,1145,iOS,iOS
25202,25694,olaalaa_liviaa,Fri  01 Mar 2013 22:21:00 +0000,Twitter for iPhone,0,?€?@Suppaa_Flyy: I can't @ ppl once again wth?€?u update your iOs yet?,449,20245,1,406,iOS,iOS
25203,25695,SamAltenberger,Fri  01 Mar 2013 22:21:09 +0000,Twitter for iPhone,0,I just tried out the native @twitter iOS app for the first time in a LONG time. I don't see how @tweetbot is any better.,127,2920,1,329,iOS,iOS
25210,25702,BenMurphyWardel,Fri  01 Mar 2013 22:22:36 +0000,Twitter for iPhone,0,@LouisDunford do you have iOS 6? See the button that looks like the globe?,283,25161,0,223,iOS,iOS
25211,25703,YK_Faded,Fri  01 Mar 2013 22:22:36 +0000,Twitter for iPhone,0,Where's the repeat  &amp; shuffle buttons on iOS 6?,457,55381,1,323,iOS,iOS
