X,date,followers,friends,listed,predicted,retweets,source,source_cleaned,statuses,tweettopic,user,text
19401,Fri  01 Mar 2013 22:31:34 +0000,320,996,2,u,0,Quran Explorer on iOS,iOS,2585,iOS,chollu,??ok iyi $7.9 civar?? i Liked ?Quran Explorer? iOS app by http://t.co/kLBpS5AvyM 
??????????????? (2491 Total US Store Ratings) http://t.co/hUnVjE6Gla
19410,Fri  01 Mar 2013 23:18:59 +0000,68,174,1,u,0,Radionomy on iOS,iOS,2260,iOS,donchava19,Listening to the radio "richradio" on Radionomy for iOS.Tory Amos excelente Richradio  http://t.co/aSTDo76Im8 http://t.co/hvFBii7D67
19411,Fri  01 Mar 2013 22:41:08 +0000,18,63,0,u,0,Rail Rush on iOS,iOS,373,iOS,sergei_sbg,I just travelled 93 meters into the frantic mines of @RailRush on iOS! Can you top it? J http://t.co/8gHcrO6ptC
19412,Fri  01 Mar 2013 22:57:06 +0000,98,95,0,u,0,Rail Rush on iOS,iOS,1904,iOS,bboychris7,I just travelled 139 meters into the frantic mines of @RailRush on iOS! Can you top it?  http://t.co/uJT5HlFovw
19413,Fri  01 Mar 2013 23:16:52 +0000,471,278,3,u,0,Rail Rush on iOS,iOS,22839,iOS,1D_Sarah_06,I just travelled 245 meters into the frantic mines of @RailRush on iOS! Can you top it? N http://t.co/PYIy2ijpFB
19430,Fri  01 Mar 2013 19:01:42 +0000,168,110,9,u,0,Reeder on iOS,iOS,1724,iOS,TechBarber,Evernote 5.2 For iOS Crashes On Startup  But There?s A Fix [PSA] http://t.co/eNSquNewrg
19433,Fri  01 Mar 2013 20:27:06 +0000,280,339,4,u,0,Reeder on iOS,iOS,4552,iOS,timjreynolds,What's the EUs fascination with IE  go after Apple for only installing safari on every iOS device already http://t.co/O1cmQsbnCl
19434,Fri  01 Mar 2013 21:19:36 +0000,46,136,0,u,0,Reeder on iOS,iOS,1951,iOS,petterikoski,YouTube adds AirPlay competitor to iOS app http://t.co/4ajHYdlsBa
19551,Fri  01 Mar 2013 18:39:32 +0000,56,183,0,u,0,Scrobbler for iOS,iOS,978,iOS,SaintCosser,I'm listening to Guns and Dynamite by The Novatones on Last.fm's Scrobbler for iOS.   http://t.co/JEAdCSp1MS http://t.co/tw5FD4LW3d
19552,Fri  01 Mar 2013 19:10:42 +0000,2,10,0,u,0,Scrobbler for iOS,iOS,25,iOS,bigbig_72,I'm listening to Love Like a Man by Ten Years After on Last.fm's Scrobbler for iOS. http://t.co/lRbhY3CaHg http://t.co/RA7ejAyFoW
19553,Fri  01 Mar 2013 20:54:11 +0000,4354,4334,20,u,0,Scrobbler for iOS,iOS,1521,iOS,concarlos,I'm listening to Frio by Ultratruita on Last.fm's Scrobbler for iOS. http://t.co/NBo64cJEF3 http://t.co/3GbZsvNUNt
19554,Fri  01 Mar 2013 20:56:58 +0000,723,102,2,u,0,Scrobbler for iOS,iOS,43809,iOS,allonsyvic,I'm listening to Heart Attack by Demi Lovato on Last.fm's Scrobbler for iOS. http://t.co/Xh4YzeEfa7 http://t.co/KI76Uf7PYI
19555,Fri  01 Mar 2013 21:49:12 +0000,67,87,0,u,0,Scrobbler for iOS,iOS,6334,iOS,Secrefar,I'm listening to Lonely by The Peach Kings on Last.fm's Scrobbler for iOS #thepeachkings http://t.co/JuTk8FTALN http://t.co/jYbwHVZLCi
19556,Fri  01 Mar 2013 22:15:41 +0000,21,89,0,u,0,Scrobbler for iOS,iOS,523,iOS,EvgenyKarkan,I'm listening to Evans Blue on Last.fm's Scrobbler for iOS. http://t.co/uXYH9iq6D1 http://t.co/jJiJr6qqgy
19557,Fri  01 Mar 2013 23:18:48 +0000,604,585,41,u,0,Scrobbler for iOS,iOS,55707,iOS,kuma_metal,I'm listening to The Earth Killer by Waterweed on Last.fm's Scrobbler for iOS. http://t.co/5ly241ebD0 http://t.co/VjtgiWHNFe
19558,Fri  01 Mar 2013 23:29:30 +0000,604,585,41,u,0,Scrobbler for iOS,iOS,55709,iOS,kuma_metal,I'm listening to Sin City by Upon A Burning Body on Last.fm's Scrobbler for iOS. http://t.co/OXEqdpRJRS http://t.co/VlL4onepjp
19598,Fri  01 Mar 2013 21:56:31 +0000,46,172,0,u,0,Sky Burger on iOS,iOS,158,iOS,jernee_love,Check out my pieces of flair in Sky Burger for iOS! http://t.co/dvIjOVd8Od http://t.co/oMXLNmo6Lc
19599,Fri  01 Mar 2013 22:21:19 +0000,14,107,0,u,0,Sky Burger on iOS,iOS,6,iOS,springdog1987,Check out my stats in Sky Burger for iOS!c. L http://t.co/9oaAFUTBqQ
19600,Fri  01 Mar 2013 22:31:15 +0000,13,53,0,u,0,Sky Burger on iOS,iOS,24,iOS,bader77469646,I just stacked a $4.05 Cruncher in Sky Burgerbbb#
&amp; for iOS! http://t.co/60oReMGlSV
19601,Fri  01 Mar 2013 23:01:15 +0000,177,150,0,u,0,Sky Burger on iOS,iOS,5641,iOS,juanQamtz,I just stacked a $3.33 Veg n Out in Sky Burger for iOS!# http://t.co/X1HnAxWqxo
19602,Fri  01 Mar 2013 23:04:10 +0000,0,2,0,u,0,Sky Burger on iOS,iOS,5,iOS,tyubami,Check out my pieces of flair in Sky Burger for iOS! http://t.co/b1iE8kLQZf http://t.co/ehckt2c6qA
19603,Fri  01 Mar 2013 23:10:42 +0000,6146,1327,206,u,0,Sky Burger on iOS,iOS,4037,iOS,TheVogue,Check out my pieces of flair in Sky Burger for iOS! http://t.co/uFgyD5m3xq http://t.co/NtYPx7JxEb
19604,Fri  01 Mar 2013 23:22:54 +0000,54,25,0,u,0,Sky Burger on iOS,iOS,149,iOS,jules4721,I just stacked a $4.05 Cruncher in Sky Burger for iOS!hckf jf http://t.co/jvN7rTrTeT
19605,Fri  01 Mar 2013 23:23:29 +0000,0,0,0,u,0,Sky Burger on iOS,iOS,2,iOS,shahad201213,Check out my pieces of flair in Sky Burger for iOS!?????????????????? http://t.co/qGkQTN2fHl
19607,Fri  01 Mar 2013 20:24:07 +0000,1245,2000,15,u,0,SkyGrid on iOS,iOS,21283,iOS,MoviesNews,YouTube adds AirPlay competitor to iOS app
http://t.co/UovxW9xKf2
19735,Fri  01 Mar 2013 22:16:57 +0000,43,46,3,u,0,Solar : Weather on iOS,iOS,1105,iOS,asmblyk,Gifu weather has never been cooler. Solar for iOS. http://t.co/MU4AF2k3N3 http://t.co/g3GuOBw4QO
19736,Fri  01 Mar 2013 22:59:06 +0000,301,443,2,u,0,Solar : Weather on iOS,iOS,6236,iOS,valencia_lo,Weather has never been cooler. Solar for iOS. http://t.co/3xGtBbw9Wy
19739,Fri  01 Mar 2013 19:01:35 +0000,1,11,0,u,0,Spider Quiz Game on iOS,iOS,16,iOS,swiftyliam,Spider Quiz (Free App)
iOS:
http://t.co/FuMQ2Wz9qG http://t.co/IjukJRf2Vb
19740,Fri  01 Mar 2013 20:24:43 +0000,24,125,0,u,0,SpinArt+ on iOS,iOS,98,iOS,Zahrastarlight,I just made this with #SpinArt+ for iOS! http://t.co/p019cFkDS5
19741,Fri  01 Mar 2013 21:31:00 +0000,20,114,0,u,0,SpinArt+ on iOS,iOS,121,iOS,jakebarryhill,I just made this with #SpinArt+ for iOS! http://t.co/cDyXSvK3dw
19742,Fri  01 Mar 2013 21:56:51 +0000,0,0,0,u,0,SpinArt+ on iOS,iOS,3,iOS,35cix35,I just made this with #SpinArt+ for iOS! http://t.co/5iIkGl27rH
19743,Fri  01 Mar 2013 23:26:38 +0000,8,186,0,u,0,SpinArt+ on iOS,iOS,9,iOS,recobele,I just made this with #SpinArt+ for iOS! http://t.co/jkmg9S3rl9
19804,Fri  01 Mar 2013 21:14:58 +0000,166,124,0,u,0,Stardom: The A-List on iOS,iOS,71,iOS,Frazay,I won best supporting actress for my role in The Life Sapling! (Playing #Stardom on iOS) http://t.co/tIa0nb4uqP
19805,Fri  01 Mar 2013 21:36:49 +0000,776,1777,3,u,0,Stardom: The A-List on iOS,iOS,539,iOS,darrendemon,I won best supporting actor for my role in The Hidden Murder! (Playing #Stardom on iOS) http://t.co/ngDNDfO3Sl
19861,Fri  01 Mar 2013 22:39:22 +0000,18,106,0,u,0,Tangled FX on iOS,iOS,239,iOS,roby171066,#tangledfx I've created this using Tangled FX for iOS http://t.co/g4XQ2tNTaB
19862,Fri  01 Mar 2013 23:27:54 +0000,198,346,4,u,0,Tangled FX on iOS,iOS,7481,iOS,piccio071,#tangledfx I've created this using Tangled FX for iOS@tanzolina http://t.co/68UlvIivCu
19863,Fri  01 Mar 2013 20:58:17 +0000,600,314,0,u,0,Tap To Tweet on iOS,iOS,10270,iOS,Nicieee__,I am tweeting this via Tap To Tweet for iOS
20641,Fri  01 Mar 2013 20:51:13 +0000,13,113,0,u,0,Tiny Tower on iOS,iOS,250,iOS,TheMiningGamer,Funny BitBook post in Tiny Tower for iOS!  http://t.co/EPc2TbzwVe http://t.co/tD2npww8XL
20642,Fri  01 Mar 2013 21:17:10 +0000,165,197,0,u,0,Tiny Tower on iOS,iOS,435,iOS,EllenLilmaina,Funny BitBook post in Tiny Tower for iOS! http://t.co/LfGRRfwaT1
20643,Fri  01 Mar 2013 22:16:49 +0000,109,114,1,u,0,Tiny Tower on iOS,iOS,5944,iOS,nori_kow,Funny BitBook post in Tiny Tower for iOS!  http://t.co/eTqRMgWmTd http://t.co/wmCnPKUkl7
20644,Fri  01 Mar 2013 23:07:12 +0000,24,139,0,u,0,Tiny Tower on iOS,iOS,671,iOS,TreBrizzy24,Funny BitBook post in Tiny Tower for iOS!  http://t.co/gWUPwga1Qd http://t.co/1NpResygfC
20645,Fri  01 Mar 2013 23:22:13 +0000,423,1372,2,u,0,Tiny Tower on iOS,iOS,1511,iOS,PlusEli,Funny BitBook post in Tiny Tower for iOS! Soooooo Stupid http://t.co/6k0CPvNUlK http://t.co/BuEYsErzSX
20646,Fri  01 Mar 2013 23:24:32 +0000,59,44,0,u,0,Tiny Tower on iOS,iOS,48,iOS,VikiGrycan,Meet PEGGY BURKE  one of the bitizens in my Tiny Tower for iOS! http://t.co/YtcXQtJnfH
20647,Fri  01 Mar 2013 18:59:57 +0000,3,4,0,u,0,Top Bot on iOS,iOS,7,iOS,420podcast,Peep my bot!  I'm playing Top Bot for iOS. #topbot http://t.co/VErGXC7pMC http://t.co/SgIiEaGURc
20648,Fri  01 Mar 2013 19:12:13 +0000,185,167,0,u,0,Top Bot on iOS,iOS,2374,iOS,WhiteWonderr,Peep my bot!  I'm playing Top Bot for iOS. #topbot http://t.co/qvJoNNk1Qb http://t.co/PtYiyBlUWf
20649,Fri  01 Mar 2013 22:35:24 +0000,0,8,0,u,0,Top Bot on iOS,iOS,20,iOS,howiekearney,Peep my bot!  I'm playing Top Bot for iOS. #topbot http://t.co/oCwYUaDfk1 http://t.co/LMFVxQ7Yc6
20753,Fri  01 Mar 2013 21:54:55 +0000,137,50,1,u,0,TunnelBear on iOS,iOS,565,iOS,BSava,Get your paws on TunnelBear for iOS (http://t.co/YuaualUo9C) experience the internet as if you were living in another country @thetunnelbear
20754,Fri  01 Mar 2013 22:15:23 +0000,379,1002,0,u,0,TunnelBear on iOS,iOS,285,iOS,omanilove,Get your paws on TunnelBear for iOS (http://t.co/HsN7ZymXMT) experience the internet as if you were living in another country @thetunnelbear
20755,Fri  01 Mar 2013 22:20:16 +0000,45,29,1,u,0,TunnelBear on iOS,iOS,3557,iOS,metra52,Get your paws on TunnelBear for iOS (http://t.co/40cSMs0uka) experience the internet as if you were living in another country @thetunnelbear
20756,Fri  01 Mar 2013 22:48:55 +0000,179,221,7,u,0,TunnelBear on iOS,iOS,1215,iOS,alexbotten,Get your paws on TunnelBear for iOS (http://t.co/pMn8yJ9wLB) experience the internet as if you were living in another country @thetunnelbear
21256,Fri  01 Mar 2013 18:40:19 +0000,2212,400,174,u,0,Tweetbot for iOS,iOS,43900,iOS,localcelebrity,@kjsowards really? I love being able to control things via iOS
21258,Fri  01 Mar 2013 18:58:36 +0000,129,281,8,u,0,Tweetbot for iOS,iOS,12215,iOS,Belloso,@Ozz_Mejia @Darkarm66 dudes  check out The Silent Age on iOS. Great game blending mystery  suspense  and awesome story. It's free! #NotAnAd
21259,Fri  01 Mar 2013 18:59:20 +0000,55,103,2,u,0,Tweetbot for iOS,iOS,1207,iOS,bzigterman,@TheMagazineApp @marcoarment can you give http://t.co/nzUr7t5oOo a favicon so that it looks nice I save it to my home screen on iOS 4.2.1?
21260,Fri  01 Mar 2013 18:59:47 +0000,3,58,0,u,0,Tweetbot for iOS,iOS,57,iOS,bekendall,@Bell_Aliant: Astral Media recently released The Movie Network Go app for iOS devices. Any chance us on #FibreOP will be able to us it?
21261,Fri  01 Mar 2013 18:59:49 +0000,604,459,24,u,0,Tweetbot for iOS,iOS,66028,iOS,chriswb,If you have modified your iOS home screen/other using the jailbreak  please do share a screenshot of it please :)
21262,Fri  01 Mar 2013 19:00:26 +0000,141,199,2,u,0,Tweetbot for iOS,iOS,6646,iOS,brandonrea33,Wish I could figure out why my time/date widget stopped working on iOS 6 :/ http://t.co/zfZXRdrD7P
21263,Fri  01 Mar 2013 19:02:35 +0000,332,28,3,u,0,Tweetbot for iOS,iOS,4901,iOS,FSK_VoRTeX300,People plotting behind others back  now you know who you can and who you can't trust within iOS community.
21264,Fri  01 Mar 2013 19:04:22 +0000,118,140,2,u,0,Tweetbot for iOS,iOS,262,iOS,DavidOSull_,@jenevive84 I?ll be going to them myself tomorrow. The battery on this new iOS lasts for about half an hour.
21266,Fri  01 Mar 2013 19:11:09 +0000,595,387,28,u,0,Tweetbot for iOS,iOS,33208,iOS,Wons23,If Sony wants to make the PlayStation Store available on any other mobile browser that isn?t Safari on iOS  that?d be hunky-dorey.
21267,Fri  01 Mar 2013 19:14:43 +0000,63,151,7,p,0,Tweetbot for iOS,iOS,1374,iOS,TheTomCanuck,Awsm. Just pissed away $1 on Motion. Which doesn?t seem to do a damn thing on iOS 6.1.2. People wonder why I usually pirate before I buy?
21268,Fri  01 Mar 2013 19:16:27 +0000,466,289,13,u,0,Tweetbot for iOS,iOS,10270,iOS,gb,Tiny buttons new in iOS? Because I can?t snooze my alarm anymore (sleepy GB can?t tap tiny button  turns off alarm). http://t.co/eeDeUABbbM
21271,Fri  01 Mar 2013 19:24:03 +0000,26,67,0,u,0,Tweetbot for iOS,iOS,128,iOS,i_phonez,@mrzzheng any chance you will be updating GV SMS Extension for ios 6?
21272,Fri  01 Mar 2013 19:24:10 +0000,549,252,38,u,0,Tweetbot for iOS,iOS,14465,iOS,saurabhg,@edog1203 there was an article about 30 most influential twitter users for iOS devs. Congrats on being on the list :)
21273,Fri  01 Mar 2013 19:25:00 +0000,302,93,20,u,0,Tweetbot for iOS,iOS,13390,iOS,TheMrsThomsen,WWF update on iOS is so buggy it?s unplayable.
21274,Fri  01 Mar 2013 19:26:39 +0000,2169,186,74,u,0,Tweetbot for iOS,iOS,44483,iOS,anilyst,@madhulikamathur Have you tried Carrot for iOS ? $0.99
21276,Fri  01 Mar 2013 19:27:08 +0000,131,172,3,u,0,Tweetbot for iOS,iOS,856,iOS,mikeroberto,@lukedary It?s an iOS app called Mailbox. They?re doing a staggered rollout. Lots of hype  I?m somewhat skeptical.
21277,Fri  01 Mar 2013 19:28:21 +0000,319,309,1,u,0,Tweetbot for iOS,iOS,6305,iOS,iEvad3r,@iOS_Jan Remember when we facetimed back in the day? Lol
21278,Fri  01 Mar 2013 19:29:17 +0000,4460,4083,216,n,0,Tweetbot for iOS,iOS,39140,iOS,PaulLomax,@arnoldkim @reneritchie @chartier @marcoarment @viticci Try playing Sim City on iOS. It?s basically unplayable unless you pay to speed up?
21280,Fri  01 Mar 2013 19:33:20 +0000,109,280,5,n,0,Tweetbot for iOS,iOS,12281,iOS,McGruebner,@BlueFury47 It?s hard 2 put good controls on iOS. I have wheel left &amp; gas/brake button right. They should integrate iPhone as a controller.
21281,Fri  01 Mar 2013 19:33:24 +0000,134,187,7,u,0,Tweetbot for iOS,iOS,15016,iOS,spookeyboy,@ziggy__7 u made Amplified HD correct? Are u working on an update for it for iOS 6  ip5?
21283,Fri  01 Mar 2013 19:36:22 +0000,876,374,59,u,0,Tweetbot for iOS,iOS,28834,iOS,syropian,@mlwry Meh  I think iOS still looks way nicer.
21285,Fri  01 Mar 2013 19:38:03 +0000,155,186,29,u,0,Tweetbot for iOS,iOS,24517,iOS,pstockton,@simon_harper helps since iOS forced use of password with all IAPs
Kids can do their own updates now iOS 6 allows no password
21287,Fri  01 Mar 2013 19:51:07 +0000,415,123,6,u,0,Tweetbot for iOS,iOS,45828,iOS,jayeshb,@iSehaj @sunnychl @frogginbullfish original  iPhone when it was called iPhone OS lop
21288,Fri  01 Mar 2013 19:51:07 +0000,414,123,6,u,0,Tweetbot for iOS,iOS,45819,iOS,jayeshb,@iSehaj @sunnychl @frogginbullfish original  iPhone when it was called iPhone OS lop
21289,Fri  01 Mar 2013 19:51:21 +0000,1416,1967,52,u,0,Tweetbot for iOS,iOS,2792,iOS,agent116,@cmallan84 @AgentBenji works fine on my iOS. Maybe it?s because you have everything ever enabled?!? lol
21290,Fri  01 Mar 2013 19:51:49 +0000,319,308,1,u,0,Tweetbot for iOS,iOS,6320,iOS,iEvad3r,@iOS_Jan 1 time for 2 seconds XD
21291,Fri  01 Mar 2013 19:52:29 +0000,305,185,9,u,0,Tweetbot for iOS,iOS,4374,iOS,Geekpulp,So far I'm loving the mailbox app on iOS. If only I could get my exchange accounts on it.
21292,Fri  01 Mar 2013 19:53:08 +0000,670,88,27,u,0,Tweetbot for iOS,iOS,4979,iOS,sidneylo,@prismatic Probably user error (me)  but iOS browsers can?t reset passwords through your website  it seems.
21295,Fri  01 Mar 2013 19:55:14 +0000,433,614,33,u,0,Tweetbot for iOS,iOS,15121,iOS,atomton,.@Spotify on iOS needs a FUCKING CLEAR CACHE BUTTON.
21297,Fri  01 Mar 2013 19:56:30 +0000,414,123,6,u,0,Tweetbot for iOS,iOS,45825,iOS,jayeshb,@frogginbullfish @sunnychl if I was bored I would have switched last year. iOS felt limited and at the price you just can?t beat n4
21298,Fri  01 Mar 2013 19:56:57 +0000,527,394,25,u,0,Tweetbot for iOS,iOS,14719,iOS,ShirlLeBaron,@allyg8er22 Its a twitter app. Google tweetbot for iOS for reviews or go to apps search put same in and read the description and reviews too
21299,Fri  01 Mar 2013 19:58:43 +0000,254,204,1,u,0,Tweetbot for iOS,iOS,3968,iOS,DerkaShmerka,I am thinking about developing an iOS app that can (D)DoS (UDP of course)  ideas ?
21302,Fri  01 Mar 2013 20:01:34 +0000,115,104,6,u,0,Tweetbot for iOS,iOS,963,iOS,claushoefele,@designmodo Are you planning to release more iOS UI kits? Perhaps a version of Square UI?
21303,Fri  01 Mar 2013 20:02:59 +0000,53,97,0,u,0,Tweetbot for iOS,iOS,3036,iOS,jamesdoc01,@OneLouderApps when are we going to see push notifications for tweet caster pro for IOS? This is all that's missing. Great application
21304,Fri  01 Mar 2013 20:05:34 +0000,523,268,79,p,0,Tweetbot for iOS,iOS,33531,iOS,AaronCrocco,It?s so awesome how keyboard shortcuts I set up on my iPhone carry over to my iPad. I wonder if it carries to OS X also.
21305,Fri  01 Mar 2013 20:05:34 +0000,523,268,79,p,0,Tweetbot for iOS,iOS,33534,iOS,AaronCrocco,It?s so awesome how keyboard shortcuts I set up on my iPhone carry over to my iPad. I wonder if it carries to OS X also.
21307,Fri  01 Mar 2013 20:06:34 +0000,1383,915,55,u,0,Tweetbot for iOS,iOS,19502,iOS,walrusmuse,@mailbox welp got em fixed-just was taking a but of time to locate options in gmail web-and they don?t show up on safari iOS?no probs now!
21309,Fri  01 Mar 2013 20:10:43 +0000,161,226,3,n,0,Tweetbot for iOS,iOS,4010,iOS,gadgetmanBrian,@DavePeckens @Sol4Pistons Finally got @mailbox  can?t really see what it does better/different than iOS mail? It does seem to have push.
21310,Fri  01 Mar 2013 20:13:53 +0000,25,114,2,u,0,Tweetbot for iOS,iOS,412,iOS,TweetsFromTobi,@evernote @evernote_de my mac app tells me that my upload limit is 100%  but in fact my iOS clients and web client show me free limit? :-/
21311,Fri  01 Mar 2013 20:14:28 +0000,190,337,9,u,0,Tweetbot for iOS,iOS,2086,iOS,bradlby,Today was a big day. Found out there is a Giant grocery scanner ios app.
21312,Fri  01 Mar 2013 20:15:32 +0000,2585,213,232,u,0,Tweetbot for iOS,iOS,28742,iOS,DavePeckens,@gadgetmanBrian @Sol4Pistons @mailbox is push-ish. Beyond the delaying of ?task? email  I?ve actually gone back to iOS mail.
21313,Fri  01 Mar 2013 20:15:45 +0000,1286,750,45,u,0,Tweetbot for iOS,iOS,7096,iOS,deaconbradley,I wish TweeBot (iOS) could post to buffer.
21317,Fri  01 Mar 2013 20:20:38 +0000,5,12,0,u,0,Tweetbot for iOS,iOS,157,iOS,Albino_Zombie,@atebits_support Yes. iPhone 4 on iOS 5.1.1.
21319,Fri  01 Mar 2013 20:21:27 +0000,11,34,0,u,0,Tweetbot for iOS,iOS,38,iOS,iPhoneJBToday,@iPadJailbroken He said he would update to future iOS updates basically he is just being lazy.
21320,Fri  01 Mar 2013 20:22:47 +0000,120,249,0,u,0,Tweetbot for iOS,iOS,464,iOS,Teslief,@hizinfiz totally. I already know of good number on dA and I can always fix sizes/formats and make normal icon sets suitable with iOS too
21321,Fri  01 Mar 2013 20:23:48 +0000,421,195,13,u,0,Tweetbot for iOS,iOS,25179,iOS,EddHere,@toddmotto @StaceyLVincent Aw! Haha. It?s always a viable excuse now - ?Todd update your site!? Sorry was playing an iOS game :p
21322,Fri  01 Mar 2013 20:24:39 +0000,70,132,0,u,0,Tweetbot for iOS,iOS,446,iOS,KingJeff75,@sparkrent are you working on an app for ios?
21325,Fri  01 Mar 2013 20:25:24 +0000,11,34,0,u,0,Tweetbot for iOS,iOS,39,iOS,iPhoneJBToday,iOS user finds bug in Signal 2 where he picks up signal from Africa where actually it is just coordinates (0 0) http://t.co/qwOzX0NyaB
21328,Fri  01 Mar 2013 20:30:24 +0000,1300,1379,114,u,0,Tweetbot for iOS,iOS,13298,iOS,grantpotter,@dkernohan the mobile #ds106radio player is looking great in iOS &gt; props to @aforgrave http://t.co/G02Kpa7TiV
21330,Fri  01 Mar 2013 20:31:48 +0000,141,199,2,u,0,Tweetbot for iOS,iOS,6647,iOS,brandonrea33,Phone app finished on iOS 6 for iPhone 4/4S and 5 http://t.co/TiZjB0TMM7
21335,Fri  01 Mar 2013 20:36:10 +0000,0,7,0,u,0,Tweetbot for iOS,iOS,11,iOS,gritheoldone,GO DESK works on IOS 6 if installed upon LivePapers. #evasi0n http://t.co/FIl2ruBqem
21337,Fri  01 Mar 2013 20:36:40 +0000,638,399,22,u,0,Tweetbot for iOS,iOS,68247,iOS,archipiratae,WHY IS TWEWY FOR IOS 18 BUCKS ARE YOU SHITTING ME SQUAAAAARE EEEEEEEENIIIIIIX OH WELL EMULATING
21338,Fri  01 Mar 2013 20:38:02 +0000,83,86,3,u,0,Tweetbot for iOS,iOS,3679,iOS,razz2,I don't use the iOS app Twist often  but when I do I love it.
21340,Fri  01 Mar 2013 20:39:55 +0000,155,186,29,u,0,Tweetbot for iOS,iOS,24521,iOS,pstockton,@Reservoir_Dan @simon_harper @robertpaul true - before iOS 6 my kids could do it if I?d just bought the app for them. Rule was to reboot
21341,Fri  01 Mar 2013 20:40:09 +0000,718,260,13,u,0,Tweetbot for iOS,iOS,886,iOS,ScottishColin,The current #1 iOS paid game (Wreck-It Ralph for 69p)  is only #62 in the top grossing charts.
21342,Fri  01 Mar 2013 20:40:37 +0000,179,182,10,u,0,Tweetbot for iOS,iOS,6933,iOS,gepeto42,I wish @instapaper integration in iOS apps sent me to the instapaper app where I?d authorize it. Like Dropbox does for example.
21343,Fri  01 Mar 2013 20:40:39 +0000,260,112,10,u,0,Tweetbot for iOS,iOS,674,iOS,stephenpoletto,Great list of who to follow on Twitter if you?re an iOS developer: http://t.co/MBrZtbK2lA
21344,Fri  01 Mar 2013 20:41:01 +0000,23,47,3,u,0,Tweetbot for iOS,iOS,572,iOS,Kiehtan,@JamieD360 sell it to apple  incorporate it into ios 7.
21350,Fri  01 Mar 2013 20:49:23 +0000,3368,3530,150,u,0,Tweetbot for iOS,iOS,81225,iOS,PeterSkerritt,@deanrobot iOS here. Also have on PSN  though the boards there don?t seem affected. All of my efforts there register as they should.
21353,Fri  01 Mar 2013 20:51:24 +0000,219,169,6,u,0,Tweetbot for iOS,iOS,31074,iOS,NSL0GAN,@iOS_Jan zip and email it. Logan@mcansh.com
21356,Fri  01 Mar 2013 20:53:01 +0000,88,159,0,u,0,Tweetbot for iOS,iOS,1737,iOS,ManthanAjit,@Loadium #iOS is out dated!
21357,Fri  01 Mar 2013 20:53:07 +0000,15416,92,113,n,0,Tweetbot for iOS,iOS,5430,iOS,benjaminreece,Ok  too many damn iOS weather apps. Developers  how about trying something new?
21358,Fri  01 Mar 2013 20:53:34 +0000,1250,127,29,u,0,Tweetbot for iOS,iOS,95715,iOS,TinyMajkel,Shut up iOS that?s not Swedish http://t.co/Y1e6FuXVyz
21359,Fri  01 Mar 2013 20:53:40 +0000,284,405,27,u,0,Tweetbot for iOS,iOS,2107,iOS,ag92,Looks very handy. ?@viticci: Reduce is a really nice app to batch resize images on iOS: http://t.co/1pSVYhLF7R?
