id,user,date,source,retweets,tweet,followers,statuses,listed,friends,source_cleaned,tweettopic
24915,wabs9,Fri  01 Mar 2013 21:29:57 +0000,Twitter for iPhone,0,Blackberry 8520s shouldn't be allowed,458,18744,0,135,iOS,Blackberry
24916,Cherish2day,Fri  01 Mar 2013 21:30:00 +0000,Twitter for iPhone,0,I'm making dinner tonight. T-bone steak  asparagus  and a baked potato. With Blackberry New York Cheesecake.  #fridaynight,461,15448,23,287,iOS,Blackberry
24919,andrewgeofox,Fri  01 Mar 2013 21:30:22 +0000,Twitter for iPhone,0,twitter on my blackberry is like a child with learning difficulties  too slow,308,2698,0,739,iOS,Blackberry
24921,Yutee_Desai,Fri  01 Mar 2013 21:31:10 +0000,Twitter for iPhone,0,My dad just got the Blackberry 10 and it is wayyyyyyy better than I thought it was going to be.,942,4934,1,873,iOS,Blackberry
24925,mollsterdoodle,Fri  01 Mar 2013 21:32:04 +0000,Twitter for iPhone,0,?€?@BlackBerry: Less than one month until #BlackBerry10 makes its debut in the #USA ?€? umm people still use blackberrys??? ????,68,160,0,119,iOS,Blackberry
24932,beccwonnacott,Fri  01 Mar 2013 21:33:15 +0000,Twitter for iPhone,0,"Miss having a blackberry purely because I had so much amusement putting ""stoned"" in my pm",7906,20509,2,880,iOS,Blackberry
24933,ohcrickets,Fri  01 Mar 2013 21:33:27 +0000,Twitter for iPhone,0,@Propferf ha!! Okay but hypothetically if you had to pick between blueberry and blackberry which would it be?,100,2773,4,131,iOS,Blackberry
24934,paigeKTA_,Fri  01 Mar 2013 21:33:50 +0000,Twitter for iPhone,0,@CourtneyMoran14 I'm just chilling babe.. Get off your blackberry and go bed or I'm telling mum ;),1602,12541,73,1752,iOS,Blackberry
24936,nat0381,Fri  01 Mar 2013 21:34:15 +0000,Twitter for iPhone,0,@realdeal_No1 yeah I had a blackberry but got this one a couple of weeks ago my hand too small for the Samsung galaxy s111,976,2654,4,1733,iOS,Blackberry
24937,JolieRebelle,Fri  01 Mar 2013 21:34:16 +0000,Twitter for iPhone,0,I honestly thought blackberry was done making phones and software.,466,31210,1,389,iOS,Blackberry
24938,justtphoebz,Fri  01 Mar 2013 21:34:16 +0000,Twitter for iPhone,0,I want my blackberry back really badly,537,15167,0,840,iOS,Blackberry
24939,PamelaFreedman,Fri  01 Mar 2013 21:34:27 +0000,Twitter for iPhone,0,@BlackBerry is blackberry 10 going to work with Sprint ? I am due an upgrade and will wait a month if it does,24,493,0,200,iOS,Blackberry
24940,Stevennwalsh,Fri  01 Mar 2013 21:34:31 +0000,Twitter for iPhone,0,#RememberWhen blackberry's were unreal,160,683,0,108,iOS,Blackberry
24941,iainfallon,Fri  01 Mar 2013 21:34:40 +0000,Twitter for iPhone,0,@Sami_Pee see I think I may go there next or it's equiv. what the blackberry 10 like?,170,3289,0,223,iOS,Blackberry
24942,Juanjo94,Fri  01 Mar 2013 21:34:40 +0000,Twitter for iPhone,0,Blackberry z10 24500,279,1201,0,489,iOS,Blackberry
24945,groyer15,Fri  01 Mar 2013 21:34:57 +0000,Twitter for iPhone,0,I will be joining the blackberry world soon,91,968,1,249,iOS,Blackberry
24947,yolandaNGUYEN,Fri  01 Mar 2013 21:34:59 +0000,Twitter for iPhone,0,Shit ???? my dads blackberry is nice,111,10825,0,27,iOS,Blackberry
24948,Stevennwalsh,Fri  01 Mar 2013 21:35:01 +0000,Twitter for iPhone,0,#RememberWhen blackberry's were amazing,160,683,0,108,iOS,Blackberry
24951,TheeKillaCam,Fri  01 Mar 2013 21:35:26 +0000,Twitter for iPhone,0,I'm getting a blackberry Z10,630,7760,0,523,iOS,Blackberry
24952,Sami_Pee,Fri  01 Mar 2013 21:35:29 +0000,Twitter for iPhone,0,@iainfallon I don't like it but I just generally don't like blackberry.... Camera is the only good thing!!,102,680,1,175,iOS,Blackberry
24953,abbyjfeehan,Fri  01 Mar 2013 21:35:57 +0000,Twitter for iPhone,0,@kirklebrun I can finally bombard u with emojis now! U thought I was annoying now well just wait you're going 2 wish for ur blackberry back!,44,156,0,68,iOS,Blackberry
24954,BradleyVLegg,Fri  01 Mar 2013 21:36:12 +0000,Twitter for iPhone,0,If you have a blackberry #YourProbablyAHoe,373,4414,1,345,iOS,Blackberry
24955,eikcajmi,Fri  01 Mar 2013 21:36:28 +0000,Twitter for iPhone,0,Wtf blackberry stop promoting on my timeline,205,28771,1,119,iOS,Blackberry
24957,lisamullen4,Fri  01 Mar 2013 21:36:48 +0000,Twitter for iPhone,0,@abitofgarnish haha! My blackberry is sat in the corner now looking very sorry for itself ;-),66,304,0,182,iOS,Blackberry
24961,Lotusflowerbb,Fri  01 Mar 2013 21:37:51 +0000,Twitter for iPhone,0,I can't wait for the new @BlackBerry,6,103,0,33,iOS,Blackberry
24963,khanalicious,Fri  01 Mar 2013 21:37:53 +0000,Twitter for iPhone,0,Well Vs We'll ...I blame blackberry somehow though. Don't know why,307,12654,1,293,iOS,Blackberry
24964,ohcrickets,Fri  01 Mar 2013 21:38:02 +0000,Twitter for iPhone,0,@Cropcirkill @propferf the recipe for blackberry did look pretty fine,100,2774,4,131,iOS,Blackberry
24965,just_ice12,Fri  01 Mar 2013 21:38:19 +0000,Twitter for iPhone,0,#childish @MS_BLACKBERRY_ http://t.co/VjXLpPHWAt,252,1323,1,334,iOS,Blackberry
24966,hurricaneelie,Fri  01 Mar 2013 21:38:21 +0000,Twitter for iPhone,0,"And nobody cares...""@BlackBerry: Less than one month until #BlackBerry10 makes its debut in the #USA. Find out details here: http://blck.",35,530,1,78,iOS,Blackberry
24968,ohcrickets,Fri  01 Mar 2013 21:38:58 +0000,Twitter for iPhone,0,@Propferf @cropcirkill are you just saying that because Drew said blackberry?,100,2775,4,131,iOS,Blackberry
24971,cloud_surferrr,Fri  01 Mar 2013 21:39:24 +0000,Twitter for iPhone,0,Blackberry still coming out with phones tho?,2468,35124,3,461,iOS,Blackberry
24972,carleenveloso,Fri  01 Mar 2013 21:39:31 +0000,Twitter for iPhone,0,@kris2flip did you actually get the BlackBerry 10,606,29625,81,98,iOS,Blackberry
24975,Youknow_watsup,Fri  01 Mar 2013 21:39:59 +0000,Twitter for iPhone,0,I wouldnt want no blackberry,4024,37223,1,3861,iOS,Blackberry
24976,DunkooFam,Fri  01 Mar 2013 21:40:08 +0000,Twitter for iPhone,0,@luuccyhalpin because most people want blackberry because there gay! Samsung galaxy 2 or 3?xxxxx,117,404,0,100,iOS,Blackberry
24978,Adhominam,Fri  01 Mar 2013 21:40:34 +0000,Twitter for iPhone,0,Lost my blackberry again. Great.,643,19967,5,141,iOS,Blackberry
24979,westonroberts7,Fri  01 Mar 2013 21:40:35 +0000,Twitter for iPhone,0,@BlackBerry i want a blackberry after looking at the new one,8,35,0,29,iOS,Blackberry
24980,StephMiz,Fri  01 Mar 2013 21:40:53 +0000,Twitter for iPhone,0,I miss my blackberry already ????,455,4187,0,294,iOS,Blackberry
24983,KeishaKors_,Fri  01 Mar 2013 21:41:14 +0000,Twitter for iPhone,0,Need to charge my blackberry ????,341,35303,0,273,iOS,Blackberry
24984,AkeilaLaDancer,Fri  01 Mar 2013 21:41:19 +0000,Twitter for iPhone,0,@ShaweweeNoticee haven't used it yet. Blackberry doesn't even have Instagram yet,2161,25805,6,1693,iOS,Blackberry
24988,kiyalouise,Fri  01 Mar 2013 21:42:38 +0000,Twitter for iPhone,0,Got another new blackberry lmfao text me with names got no numbers 07528021761,486,4898,0,380,iOS,Blackberry
24989,IAmChefDave,Fri  01 Mar 2013 21:42:43 +0000,Twitter for iPhone,0,@BlackBerry any updates on apps like Instagram etc?,199,5815,2,241,iOS,Blackberry
24991,thatgirlJodyy,Fri  01 Mar 2013 21:43:24 +0000,Twitter for iPhone,0,The condition my blackberry is in????,416,10286,0,287,iOS,Blackberry
24993,shaidaviess,Fri  01 Mar 2013 21:43:44 +0000,Twitter for iPhone,0,on my blackberry going through old texts from nick :( can't believe I'm deleting them :(,183,8016,2,130,iOS,Blackberry
24997,k_simonn,Fri  01 Mar 2013 21:44:17 +0000,Twitter for iPhone,0,"?€?@BlackBerry: Less than one month until #BlackBerry10 makes its debut in the #USA."" I want it I want it!!",126,5507,0,118,iOS,Blackberry
24998,Bennett22J,Fri  01 Mar 2013 21:44:28 +0000,Twitter for iPhone,0,@BlackBerry what good is having apps avail when a person cant even get the damn phone?another 4 weeks in the U.S. tired or waiting,14,469,0,86,iOS,Blackberry
24999,NoHalfwayCrookz,Fri  01 Mar 2013 21:44:34 +0000,Twitter for iPhone,0,Its 2013 who still has a blackberry? ????,1418,26621,7,895,iOS,Blackberry
25000,takethataregrea,Fri  01 Mar 2013 21:44:37 +0000,Twitter for iPhone,0,@LisaCanary @kavana_official think any phone apart from blackberry can also download on an iPad x,945,16803,15,1799,iOS,Blackberry
25001,Con_McNaughton,Fri  01 Mar 2013 21:44:51 +0000,Twitter for iPhone,0,Who has blackberry's really,199,5786,0,121,iOS,Blackberry
25002,ErikMiller2009,Fri  01 Mar 2013 21:45:10 +0000,Twitter for iPhone,0,@GaylinDickson haha well thanks. ???? I know you won't see that thumbs up emoti either since someone has a blackberry,224,1781,1,582,iOS,Blackberry
25003,chey_wbu,Fri  01 Mar 2013 21:45:14 +0000,Twitter for iPhone,0,Managed to reset my old blackberry oppssss,1017,5480,1,1475,iOS,Blackberry
25007,MarcUrTerritory,Fri  01 Mar 2013 21:45:47 +0000,Twitter for iPhone,0,???????????? @BearBall_WR_25 RT?€?@NoHalfwayCrookz: Its 2013 who still has a blackberry? ?????€?,624,21840,0,362,iOS,Blackberry
25009,LowellAhee,Fri  01 Mar 2013 21:46:33 +0000,Twitter for iPhone,0,@BlackBerry aaaahahahaha you guys still exist? #giveupalready,2578,2159,2,178,iOS,Blackberry
25010,meghanllorraco,Fri  01 Mar 2013 21:46:45 +0000,Twitter for iPhone,0,the blackberry is dead indefinitely and im in penn station alone. who let this happen #s #o #s,281,3294,0,281,iOS,Blackberry
25012,CristinaSuciu14,Fri  01 Mar 2013 21:46:59 +0000,Twitter for iPhone,0,#BlackBerry10 http://t.co/VWvUrZ5CXj my blackberry tho &lt;3,530,1210,0,1581,iOS,Blackberry
25015,DunkooFam,Fri  01 Mar 2013 21:47:34 +0000,Twitter for iPhone,0,@luuccyhalpin I had a blackberry curve last year and It stopped working in about 3 or 4 months they brake so easy!xxxxx,117,406,0,100,iOS,Blackberry
25017,TLinzie,Fri  01 Mar 2013 21:48:04 +0000,Twitter for iPhone,0,@BlackBerry  I'm on it...at it!,69,2970,1,89,iOS,Blackberry
25018,beadlelucy,Fri  01 Mar 2013 21:48:35 +0000,Twitter for iPhone,0,Blackberry was freezing loads but ok now ???? xx,812,2733,0,2001,iOS,Blackberry
25021,jackdaswani,Fri  01 Mar 2013 21:48:52 +0000,Twitter for iPhone,0,God I'm very tired and need sleep but this stupid blackberry blowing up every 5 seconds doesn't help. I can only work 80 hrs a week :(,20,369,0,51,iOS,Blackberry
25027,xomusic_uk,Fri  01 Mar 2013 21:49:41 +0000,Twitter for iPhone,0,Send me your numbers  on a temporary htc flex yanooo cause my piece of shit blackberry is broke  what a surprise. Safe.,395,2255,0,193,iOS,Blackberry
25032,littlemisskiran,Fri  01 Mar 2013 21:51:28 +0000,Twitter for iPhone,0,I don't care how good the z10 is  it's a blackberry ???????,340,1102,0,130,iOS,Blackberry
25033,adextej,Fri  01 Mar 2013 21:51:30 +0000,Twitter for iPhone,0,is there kik for blackberry?,456,10037,2,151,iOS,Blackberry
25037,dhcollins11,Fri  01 Mar 2013 21:52:07 +0000,Twitter for iPhone,0,@Justine_Brown what's a Blackberry?  Wasn't that a beeper?,224,3437,6,342,iOS,Blackberry
25039,YesItsSamm,Fri  01 Mar 2013 21:52:21 +0000,Twitter for iPhone,0,my blackberry battery life has lasted me two days  now on yellow. freaking miracle mate.,417,8565,0,390,iOS,Blackberry
25042,LoiisFletcher,Fri  01 Mar 2013 21:52:57 +0000,Twitter for iPhone,0,Some girl has the multicoloured light thing on her Blackberry and it's sending me funny,341,11679,0,896,iOS,Blackberry
25043,joshstroud14,Fri  01 Mar 2013 21:53:00 +0000,Twitter for iPhone,0,?€?@Stroud_jake: Broke my blackberry today but my best friend ever is lending me hers for a while love her so much @beccaaa999?€? ????????????????????????,121,2908,0,89,iOS,Blackberry
25044,Emsbemsox,Fri  01 Mar 2013 21:53:06 +0000,Twitter for iPhone,0,Can't wait to get rid of my blackberry in May #hurry #shitberry #blackberrywanker,241,1164,1,203,iOS,Blackberry
25045,IAmChefDave,Fri  01 Mar 2013 21:54:02 +0000,Twitter for iPhone,0,"@BlackBerry I wanna be sold but when are main apps gonna be available? Im not paying 2$ for a ""Best of Instagram"" just for the popular page",199,5816,2,242,iOS,Blackberry
25046,AlfieBolitho,Fri  01 Mar 2013 21:54:03 +0000,Twitter for iPhone,0,@beth_wallacexo my blackberry always used to do that,307,2769,0,271,iOS,Blackberry
25048,KowalczykAlex,Fri  01 Mar 2013 21:54:30 +0000,Twitter for iPhone,0,@Gizmodo is it worth to wait for blackberry z10??,6,39,0,43,iOS,Blackberry
25051,Griffingeo,Fri  01 Mar 2013 21:54:58 +0000,Twitter for iPhone,0,iPad Mini or Blackberry Tablet? #Help #Decisions,784,3872,2,1777,iOS,Blackberry
25052,guad_mora,Fri  01 Mar 2013 21:55:22 +0000,Twitter for iPhone,0,@Chely_Lopez18 no she grabbed my old blackberry while hers gets fixed she's so picky,148,8402,0,138,iOS,Blackberry
25054,juanzee14,Fri  01 Mar 2013 21:55:36 +0000,Twitter for iPhone,0,My blackberry bbm days &gt; ????,295,7956,0,168,iOS,Blackberry
25061,Loai_f,Fri  01 Mar 2013 21:57:24 +0000,Twitter for iPhone,0,@BoredinKuwait glad you had a safe trip  you ordered your blackberry from us ?,84,4949,0,105,iOS,Blackberry
25063,AlexDigiovanni,Fri  01 Mar 2013 21:57:50 +0000,Twitter for iPhone,0,Me and @PhillipVescio win the record for most loyal to #Blackberry,97,1034,0,114,iOS,Blackberry
25066,jodieaudrey_,Fri  01 Mar 2013 21:58:13 +0000,Twitter for iPhone,0,@Griffingeo blackberry tablets are absolutely shocking. iPad all the way,349,17633,1,381,iOS,Blackberry
25067,necrotante,Fri  01 Mar 2013 21:58:19 +0000,Twitter for iPhone,0,?€?@CNET: BlackBerry 10 users  here's your first software update http://t.co/5mLcTs0cnb?€?,1937,20598,5,2028,iOS,Blackberry
25068,currywanker,Fri  01 Mar 2013 21:58:24 +0000,Twitter for iPhone,0,Soon Blackberry's are going to be seen as Nokia's,226,2945,0,165,iOS,Blackberry
25069,skwidmeals,Fri  01 Mar 2013 21:59:04 +0000,Twitter for iPhone,0,@BlackBerry nobody wants your phone quit it,84,11487,0,45,iOS,Blackberry
25071,willwikle,Fri  01 Mar 2013 21:59:19 +0000,Twitter for iPhone,0,@Alex_GrahamXXX @saladsandwich gurl I just told @britneyspears u still use a blackberry &amp; she had this to say http://t.co/3y16Twce3Y,8288,9305,223,535,iOS,Blackberry
25073,Griffingeo,Fri  01 Mar 2013 21:59:27 +0000,Twitter for iPhone,0,@jodieaudrey_ I've always preferred Apple stuff anyway  not sure about the Blackberry Tablet  cheers :),784,3873,2,1777,iOS,Blackberry
25074,SooayPowell,Fri  01 Mar 2013 21:59:29 +0000,Twitter for iPhone,0,Going off my blackberry for a few weeks don't ping me,213,6090,0,207,iOS,Blackberry
25075,justinelillian,Fri  01 Mar 2013 21:59:33 +0000,Twitter for iPhone,0,@_MeghanLeigh somebody needs to upgrade from blackberry to anything else!,123,1544,0,247,iOS,Blackberry
25076,Ho1mesi,Fri  01 Mar 2013 21:59:53 +0000,Twitter for iPhone,0,@vlhilyer I know I'm just anti blackberry  despise them ha,386,6616,0,347,iOS,Blackberry
25078,jackdaswani,Fri  01 Mar 2013 22:00:21 +0000,Twitter for iPhone,0,God I'm very tired n need sleep but this stupid blackberry blowing up every 5 secs doesn't help. Ur naughty child needs to play tonight :(,20,369,0,51,iOS,Blackberry
25079,uwais246,Fri  01 Mar 2013 22:00:36 +0000,Twitter for iPhone,0,She has everything from a kindle to an iPod from a blackberry to a DS from a laptop to her own super king sized bed. #uhhhhh,62,513,0,73,iOS,Blackberry
25080,BX_Irish_84,Fri  01 Mar 2013 22:00:39 +0000,Twitter for iPhone,0,@DjFeedYourHead @funkmasterflex YEAAAAA I got the 2012 blackberry pearl charger. Love that bitch  named her Burnadette,69,3217,0,468,iOS,Blackberry
25081,simon_87i,Fri  01 Mar 2013 22:00:58 +0000,Twitter for iPhone,0,RT ?€?@CNET: BlackBerry 10 users  here's your first software update http://t.co/VnbsFBblYA?€?,261,6317,1,1599,iOS,Blackberry
25082,ZaahidGarda10,Fri  01 Mar 2013 22:01:03 +0000,Twitter for iPhone,0,BB10 watching videos pretty good  blackberry world quite weak at the moment,76,377,0,75,iOS,Blackberry
25084,teezybadass,Fri  01 Mar 2013 22:01:21 +0000,Twitter for iPhone,0,my favorite drink in the worldddd &lt;3 blackberry lemonade   mhhhh(: http://t.co/zAbmAcyhGm,2490,52528,4,2054,iOS,Blackberry
25087,Raffa_UK,Fri  01 Mar 2013 22:02:21 +0000,Twitter for iPhone,0,@BenPearmain had a blackberry mate #TeenageKicks,319,1702,0,330,iOS,Blackberry
25088,conorb0ughey,Fri  01 Mar 2013 22:02:33 +0000,Twitter for iPhone,0,@sandrosoaares just get rid of your blackberry,328,3136,0,171,iOS,Blackberry
25089,RyanSteel__,Fri  01 Mar 2013 22:02:34 +0000,Twitter for iPhone,0,Got a blackberry 9320 for sale. Good price  DM me for prices.,154,2712,1,98,iOS,Blackberry
25090,_megah,Fri  01 Mar 2013 22:02:35 +0000,Twitter for iPhone,0,@tyger do you have blackberry messenger?x,1049,22093,3,1947,iOS,Blackberry
25091,kayR95,Fri  01 Mar 2013 22:02:40 +0000,Twitter for iPhone,0,?€?@lebrony_: @kayR95 that's so funny ???? blackberry sucks?€? #indeed lmao,83,2304,0,88,iOS,Blackberry
25095,jessp2112,Fri  01 Mar 2013 22:03:06 +0000,Twitter for iPhone,0,Blackberry rings  boss calling wanting to know where I am...it's after 5 go away &amp; call me Monday at 8.,454,2284,1,519,iOS,Blackberry
25101,RachellWbu,Fri  01 Mar 2013 22:04:16 +0000,Twitter for iPhone,0,@ChloeH1906 Blackberry messenger wankers ;) xxx,9294,22740,61,3806,iOS,Blackberry
25104,hipsterhalder,Fri  01 Mar 2013 22:04:28 +0000,Twitter for iPhone,0,@dehstiel looooooooooooool i met him last year in Westfield him and phil and we actually took a photo but that's on my blackberry which,2031,9483,5,250,iOS,Blackberry
25105,Nazneem_xo,Fri  01 Mar 2013 22:04:36 +0000,Twitter for iPhone,0,@Cassie_Lai LOL mee too;) apparently aha i thought it was jasmeets :O but hes team blackberry :P,362,5373,0,334,iOS,Blackberry
25107,julzie000,Fri  01 Mar 2013 22:04:51 +0000,Twitter for iPhone,0,@dannimunro I'm getting u a new phone sooner and it won't be a crap blackberry they do my head in anyway see u tomoro  enjoy yourself,127,2052,2,249,iOS,Blackberry
25109,TimsonLaura,Fri  01 Mar 2013 22:05:09 +0000,Twitter for iPhone,0,@WatsonRoisin @hels_broadfoot @rebornkoala haha Helen! Step away from the Blackberry!! LOLZ have good trip guys ????,124,593,0,232,iOS,Blackberry
25110,TOBY_R_M,Fri  01 Mar 2013 22:05:09 +0000,Twitter for iPhone,0,@MadeInEssex_ what's the point in owning a blackberry when they don't work,247,2222,0,171,iOS,Blackberry
25111,smlatimer,Fri  01 Mar 2013 22:05:19 +0000,Twitter for iPhone,0,@Seansauer7 ;) give me your blackberry!,279,3182,0,205,iOS,Blackberry
25112,sydjohnson05,Fri  01 Mar 2013 22:05:33 +0000,Twitter for iPhone,0,@jmihm45 still no text from my lovely blackberry you have #liar,404,4651,0,262,iOS,Blackberry
25113,BoredinKuwait,Fri  01 Mar 2013 22:05:41 +0000,Twitter for iPhone,0,@Loai_f good! The last time I had a blackberry was 2 years back. Was a torch model actually so I'm kinda excited to use it again :-),91,2757,1,87,iOS,Blackberry
25115,Sam_RN10,Fri  01 Mar 2013 22:05:49 +0000,Twitter for iPhone,0,Stop by gran and pap's and leave with a new bag of Dunkin' Donuts  blackberry jam  and a plate full of spaghetti and meatballs! ???????? #lovethem,42,643,0,123,iOS,Blackberry
25116,TheOnlyKingOfGt,Fri  01 Mar 2013 22:06:06 +0000,Twitter for iPhone,0,Kerry why you had to have a blackberry?????????????,501,50320,2,110,iOS,Blackberry
25117,ShinO153,Fri  01 Mar 2013 22:06:09 +0000,Twitter for iPhone,0,@BlackBerry_1013 Thank you!!,128,2939,0,179,iOS,Blackberry
25120,taylorksiazek,Fri  01 Mar 2013 22:06:27 +0000,Twitter for iPhone,0,@KaittAlessi chocolate  vanilla  blackberry  banana and I think that was it,158,4026,0,135,iOS,Blackberry
25122,clo_bradbury,Fri  01 Mar 2013 22:06:39 +0000,Twitter for iPhone,0,@_jaspennington my blackberry orange xxxxxx,1489,12676,0,661,iOS,Blackberry
25123,zaraemmett7,Fri  01 Mar 2013 22:06:56 +0000,Twitter for iPhone,0,@_paigewalsh WHAT YOU GET FOR MOVING ON FROM YOUR BLACKBERRY STUPID,213,6374,0,242,iOS,Blackberry
25125,Etienneeeeee,Fri  01 Mar 2013 22:07:09 +0000,Twitter for iPhone,0,@Melanie_Nrd @alix_verger @bigupmickey BlackBerry addict,208,4689,0,164,iOS,Blackberry
25127,mvalentinoo,Fri  01 Mar 2013 22:08:00 +0000,Twitter for iPhone,0,So glad blackberry is still sending me emails... #crackberry,221,1301,0,319,iOS,Blackberry
25128,samuelv05,Fri  01 Mar 2013 22:08:02 +0000,Twitter for iPhone,0,Patiently waiting for the new blackberry,172,1407,0,173,iOS,Blackberry
25129,lexieeXx,Fri  01 Mar 2013 22:08:11 +0000,Twitter for iPhone,0,Dads ordered me a blackberry play book aw,180,2331,0,449,iOS,Blackberry
25131,maru_lucero,Fri  01 Mar 2013 22:10:01 +0000,Twitter for iPhone,0,@Juanfra1995 No tengo mas blackberry! O whats app o dm,115,4742,0,94,iOS,Blackberry
25132,ShaniceyG,Fri  01 Mar 2013 22:10:11 +0000,Twitter for iPhone,0,@matthewclucas what about a blackberry??,178,859,0,172,iOS,Blackberry
25133,DjFeedYourHead,Fri  01 Mar 2013 22:10:22 +0000,Twitter for iPhone,0,?€?@BX_Irish_84: YEAAAAA I got the 2012 blackberry pearl charger. Love that bitch  named her Burnadette?€? i hate you ???? lol GoodLuck With her,2296,817,0,852,iOS,Blackberry
25135,eve6er69_chris,Fri  01 Mar 2013 22:10:44 +0000,Twitter for iPhone,0,@StephenBB81 @blackberry @jackjpridmore I don't think you could until os5,310,33140,8,283,iOS,Blackberry
25137,BBHarding878,Fri  01 Mar 2013 22:10:53 +0000,Twitter for iPhone,0,Lol what's a blackberry?,150,2089,0,132,iOS,Blackberry
25138,jamesonvacation,Fri  01 Mar 2013 22:11:02 +0000,Twitter for iPhone,0,When is the Blackberry 10 coming to Verizon?,51,61,2,330,iOS,Blackberry
25139,JustSimplyNena,Fri  01 Mar 2013 22:11:09 +0000,Twitter for iPhone,0,I like that Blackberry Z10...,485,11419,1,385,iOS,Blackberry
25140,doydididonia_xo,Fri  01 Mar 2013 22:11:15 +0000,Twitter for iPhone,0,How can I leave my blackberry charger in London? ????,207,7304,0,183,iOS,Blackberry
25142,AZTECHKA,Fri  01 Mar 2013 22:11:36 +0000,Twitter for iPhone,0,@darrenwlsn waitinute. When you say rim job... Are you talking about a blackberry?!?! I'm not paying 20 bucks for that POS,74,2635,1,357,iOS,Blackberry
25143,TheRealLamz,Fri  01 Mar 2013 22:11:47 +0000,Twitter for iPhone,0,?€?@doydididonia_xo: How can I leave my blackberry charger in London? ?????€? ???? Dickheaddd,257,14890,0,218,iOS,Blackberry
25144,Josephhglean,Fri  01 Mar 2013 22:11:51 +0000,Twitter for iPhone,0,@regulardopeshit from a person who owns a blackberry! Shame shame shame,207,14931,0,192,iOS,Blackberry
25147,rob_angellx,Fri  01 Mar 2013 22:12:25 +0000,Twitter for iPhone,0,@sophiemale lmao! Oh yeah blackberry ???????????????????????????????????,323,3775,0,279,iOS,Blackberry
25148,caitlinfraser,Fri  01 Mar 2013 22:12:31 +0000,Twitter for iPhone,0,Anyone got a blackberry charger I could borrow,476,4283,0,420,iOS,Blackberry
25149,Its_Muffin,Fri  01 Mar 2013 22:12:42 +0000,Twitter for iPhone,0,i miss my blackberry ! lol the only fone with buttons i liked !,301,14406,0,300,iOS,Blackberry
25151,FionaAngellWile,Fri  01 Mar 2013 22:12:49 +0000,Twitter for iPhone,0,I miss summer days with blackberry that was such a good program,849,3158,0,1714,iOS,Blackberry
25152,GodwinWi,Fri  01 Mar 2013 22:12:54 +0000,Twitter for iPhone,0,A brand like Samsung or BlackBerry should pick a #FashionWeek slot in this Country,1197,28469,3,931,iOS,Blackberry
25159,wokkating,Fri  01 Mar 2013 22:13:45 +0000,Twitter for iPhone,0,Putting songs on my brothers blackberry and some girl pops up to him 'i like you' #TopBirder #BetterGameThanMe #ImUseless,267,5475,0,267,iOS,Blackberry
25162,foticent,Fri  01 Mar 2013 22:13:58 +0000,Twitter for iPhone,0,@_Jimi_Thing whatever my blackberry understood my special needs..,68,60,0,153,iOS,Blackberry
25166,get_nasTAY,Fri  01 Mar 2013 22:14:26 +0000,Twitter for iPhone,0,My mother is like fucking Kris Jenner with her blackberry #putitdown,259,2512,0,144,iOS,Blackberry
25167,kirstymacphee7,Fri  01 Mar 2013 22:14:36 +0000,Twitter for iPhone,0,Going back to my blackberry and selling this ???? #decided hate having no volume and that ????,340,11723,0,122,iOS,Blackberry
25169,doydididonia_xo,Fri  01 Mar 2013 22:14:56 +0000,Twitter for iPhone,0,?€?@TheRealLamz: ?€?@doydididonia_xo: How can I leave my blackberry charger in London? ?????€? ???? Dickheaddd?€? http://t.co/YySVqSsQVy,208,7305,0,183,iOS,Blackberry
25170,Rosie_Delch,Fri  01 Mar 2013 22:15:16 +0000,Twitter for iPhone,0,@hannahschmidt17 my blackberry broke you ninny and I was going to pay but he felt bad. Don't try and make out I'm spoilt!! Cos I'm not poo,119,2933,0,126,iOS,Blackberry
25173,crescendxll,Fri  01 Mar 2013 22:15:31 +0000,Twitter for iPhone,0,?€?@AlexandrasTalk: I wasn't thinking clearly when I had a blackberry?€? ahahahahah love you  feeeeel this,596,6912,0,290,iOS,Blackberry
25174,areeba_h,Fri  01 Mar 2013 22:15:36 +0000,Twitter for iPhone,0,"LOL! RT
?€?@eatmytweeet: @eatmytweeet: I told my blackberry I'm going back to london.. Look what it did.. http://t.co/E9Jvrak0Kz @areeba_h?€?",273,5484,0,308,iOS,Blackberry
25175,blkensf,Fri  01 Mar 2013 22:15:53 +0000,Twitter for iPhone,0,#FirstOfTheMonthFridayFollow ~~~&gt; @reggbstro my lil big bruh told me to download twitter back in the Blackberry Days. #BlameHim,548,48083,11,337,iOS,Blackberry
25177,spatro,Fri  01 Mar 2013 22:15:58 +0000,Twitter for iPhone,0,Revealing to know 30% of new BB10 users are new smartphone users: http://t.co/L1YP7uUj4e #bb10 #blackberry,181,581,4,124,iOS,Blackberry
25181,BillyRidgway96,Fri  01 Mar 2013 22:16:29 +0000,Twitter for iPhone,0,Getting my shit blackberry back tomorrow #hype,175,2004,0,132,iOS,Blackberry
25186,NadaHegazyy,Fri  01 Mar 2013 22:18:16 +0000,Twitter for iPhone,0,I used to tweet a lot more when i had a blackberry...,115,4955,0,315,iOS,Blackberry
25187,duobrewing,Fri  01 Mar 2013 22:18:17 +0000,Twitter for iPhone,0,You'll find our D??bailte Abbey ale on tap @AirwaysBrewing in the coming days. Brewed with Belgian Special B and #Puyallup blackberry honey.,354,2489,17,311,iOS,Blackberry
